ts,state,d_min_mm,v_mps,ttc_s
1760270643.438,SAFE,,0.0,
1760270643.619,SAFE,2905.5,0.0,0.0
1760270643.804,SAFE,2905.75,0.0,0.0
1760270643.988,SAFE,2906.0,0.0,0.0
1760270644.168,SAFE,2906.0,0.0,0.0
1760270644.349,SAFE,2906.75,0.0,0.0
1760270644.526,SAFE,2906.75,0.0,0.0
1760270644.701,SAFE,2906.25,0.0,0.0
1760270644.874,SAFE,2906.25,0.0,0.0
1760270645.049,SAFE,2906.25,0.0,0.0
1760270645.222,SAFE,2906.5,0.0,0.0
1760270645.398,SAFE,2905.25,0.0,0.0
1760270645.574,SAFE,2906.5,0.0,0.0
1760270645.747,SAFE,2904.75,0.0,0.0
1760270645.930,SAFE,2903.75,0.0,0.0
1760270646.103,SAFE,2903.75,0.0,0.0
1760270646.276,SAFE,2904.0,0.0,0.0
1760270646.457,SAFE,2904.0,0.2,6.0
1760270646.638,SAFE,2904.0,0.2,6.0
1760270646.819,SAFE,2904.0,0.2,6.0
1760270646.999,SAFE,2904.0,0.2,6.0
1760270647.175,SAFE,2904.0,0.2,6.0
1760270647.358,SAFE,2904.0,0.2,6.0
1760270647.541,SAFE,2903.75,1.02,2.85
1760270647.722,SAFE,2903.25,1.02,2.85
1760270647.903,SAFE,2903.25,1.02,2.85
1760270648.081,SAFE,2903.25,1.02,2.85
1760270648.262,SAFE,2903.25,1.02,2.85
1760270648.440,SAFE,2903.25,1.02,2.85
1760270648.623,SAFE,2903.5,1.02,2.85
1760270648.806,SAFE,2903.25,1.02,2.85
1760270648.985,SAFE,2903.5,1.02,2.85
1760270649.163,SAFE,2903.5,1.02,2.85
1760270649.343,SAFE,2903.75,1.02,2.85
1760270649.527,SAFE,2903.75,1.02,2.85
1760270649.705,SAFE,2903.75,1.02,2.85
1760270649.886,SAFE,2903.75,1.02,2.85
1760270650.069,SAFE,2903.75,1.02,2.85
1760270650.249,SAFE,2903.75,1.02,2.85
1760270650.433,SAFE,2903.75,0.82,3.54
1760270650.616,SAFE,2903.75,0.82,3.54
1760270650.789,SAFE,2903.75,0.82,3.54
1760270650.972,SAFE,2904.0,0.82,3.54
1760270651.148,SAFE,2904.25,0.82,3.54
1760270651.324,SAFE,2904.0,0.82,3.54
1760270651.497,SAFE,2904.25,0.2,6.0
1760270651.675,SAFE,2904.25,0.2,6.0
1760270651.846,SAFE,2904.25,0.2,6.0
1760270652.021,SAFE,2904.25,0.2,6.0
1760270652.192,SAFE,2904.0,0.2,6.0
1760270652.367,SAFE,2904.5,0.2,6.0
1760270652.543,SAFE,2904.0,0.0,0.0
1760270652.721,SAFE,2904.0,0.0,0.0
1760270652.902,SAFE,2904.0,0.0,0.0
1760270653.081,SAFE,2904.25,0.0,0.0
1760270653.261,SAFE,2905.0,0.0,0.0
1760270653.434,SAFE,2905.0,0.0,0.0
1760270653.612,SAFE,2904.75,0.0,0.0
1760270653.788,SAFE,2904.25,0.0,0.0
1760270653.966,SAFE,2904.75,0.0,0.0
1760270654.144,SAFE,2904.25,0.0,0.0
1760270654.325,SAFE,2904.25,0.0,0.0
1760270654.506,SAFE,2904.25,0.0,0.0
1760270654.684,SAFE,2904.25,0.0,0.0
