ts,state,d_min_mm,v_mps,ttc_s
1760269679.625,SAFE,,0.0,
1760269679.808,SAFE,2847.0,0.0,0.0
1760269679.992,SAFE,2846.25,0.0,0.0
1760269680.172,SAFE,2845.5,0.0,0.0
1760269680.356,SAFE,2845.5,0.0,0.0
1760269680.539,SAFE,2847.0,0.0,0.0
1760269680.714,SAFE,2847.5,0.0,0.0
1760269680.888,SAFE,2847.0,0.0,0.0
1760269681.058,SAFE,2847.5,0.0,0.0
1760269681.234,SAFE,2848.75,0.0,0.0
1760269681.400,SAFE,2848.75,0.0,0.0
1760269681.565,SAFE,2849.25,0.0,0.0
1760269681.733,SAFE,2849.25,0.0,0.0
1760269681.901,SAFE,2849.25,0.0,0.0
1760269682.072,SAFE,2850.0,0.0,0.0
1760269682.240,SAFE,2847.75,0.0,0.0
1760269682.411,SAFE,2848.75,0.0,0.0
1760269682.582,SAFE,2848.0,0.0,0.0
1760269682.753,SAFE,2848.75,0.0,0.0
1760269682.931,SAFE,2848.0,0.0,0.0
1760269683.107,SAFE,2849.0,0.0,0.0
1760269683.277,SAFE,2849.0,0.0,0.0
1760269683.453,SAFE,2849.0,0.0,0.0
1760269683.631,SAFE,2848.75,0.0,0.0
1760269683.801,SAFE,2848.75,0.0,0.0
1760269683.972,SAFE,2849.25,0.0,0.0
1760269684.146,SAFE,2849.25,0.0,0.0
1760269684.314,SAFE,2849.0,0.0,0.0
1760269684.489,SAFE,2847.5,0.0,0.0
1760269684.660,SAFE,2848.0,0.0,0.0
1760269684.833,SAFE,2847.75,0.0,0.0
1760269685.009,SAFE,2848.0,0.0,0.0
1760269685.179,SAFE,2848.25,0.35,6.0
1760269685.355,SAFE,2848.5,1.14,2.5
1760269685.526,SAFE,2848.75,1.12,2.54
1760269685.702,SAFE,2848.75,1.12,2.54
1760269685.872,SAFE,2848.75,1.09,2.61
1760269686.048,SAFE,2849.5,1.09,2.61
1760269686.221,SAFE,2848.25,1.08,2.64
1760269686.394,SAFE,2848.0,1.08,2.64
1760269686.562,SAFE,2848.0,1.07,2.66
1760269686.735,SAFE,2848.0,1.07,2.66
1760269686.908,SAFE,2848.75,1.07,2.66
1760269687.082,SAFE,2849.25,1.06,2.69
1760269687.252,SAFE,2849.25,1.07,2.66
1760269687.433,SAFE,2850.0,1.0,2.85
1760269687.607,SAFE,2850.0,1.07,2.66
1760269687.777,SAFE,2850.0,1.07,2.66
1760269687.955,SAFE,2849.5,1.07,2.66
1760269688.131,SAFE,2849.25,1.07,2.66
1760269688.309,SAFE,2849.25,1.07,2.66
1760269688.482,SAFE,2848.25,1.07,2.66
1760269688.658,SAFE,2849.5,1.06,2.69
1760269688.831,SAFE,2847.5,1.06,2.69
1760269689.007,SAFE,2847.25,1.06,2.69
1760269689.190,SAFE,2847.25,1.06,2.69
1760269689.360,SAFE,2848.25,1.06,2.69
1760269689.536,SAFE,2848.25,1.06,2.69
1760269689.712,SAFE,2848.25,1.06,2.69
1760269689.888,SAFE,2847.75,1.07,2.66
1760269690.056,SAFE,2848.25,1.07,2.66
1760269690.231,SAFE,2847.75,1.07,2.66
1760269690.409,SAFE,2847.75,1.06,2.69
1760269690.588,SAFE,2847.75,1.06,2.69
1760269690.758,SAFE,2847.25,1.06,2.69
1760269690.934,SAFE,2847.25,1.06,2.69
1760269691.110,SAFE,2847.25,1.06,2.69
1760269691.286,SAFE,2848.75,1.06,2.69
1760269691.461,SAFE,2848.75,1.07,2.66
1760269691.637,SAFE,2849.75,1.07,2.66
1760269691.812,SAFE,2849.75,1.06,2.69
1760269691.986,SAFE,2849.25,1.06,2.69
1760269692.159,SAFE,2848.75,0.89,3.2
1760269692.335,SAFE,2848.75,0.89,3.2
1760269692.510,SAFE,2848.25,0.0,0.0
1760269692.683,SAFE,2848.25,0.41,6.0
1760269692.856,SAFE,2848.5,0.41,6.0
1760269693.028,SAFE,2848.5,0.0,0.0
1760269693.195,SAFE,2848.75,0.0,0.0
1760269693.363,SAFE,2848.75,0.0,0.0
1760269693.537,SAFE,2849.5,0.0,0.0
1760269693.710,SAFE,2849.5,0.0,0.0
1760269693.878,SAFE,2849.25,0.0,0.0
1760269694.048,SAFE,2849.25,0.0,0.0
1760269694.219,SAFE,2849.25,0.0,0.0
1760269694.385,SAFE,2849.25,0.0,0.0
1760269694.558,SAFE,2849.0,0.0,0.0
1760269694.731,SAFE,2849.0,0.0,0.0
1760269694.907,SAFE,2849.25,0.0,0.0
1760269695.080,SAFE,2849.25,0.0,0.0
1760269695.251,SAFE,2849.75,0.0,0.0
1760269695.426,SAFE,2849.0,0.0,0.0
1760269695.597,SAFE,2849.0,0.0,0.0
1760269695.767,SAFE,2844.75,0.0,0.0
1760269695.941,SAFE,2844.75,0.0,0.0
1760269696.116,SAFE,378.5,0.0,0.0
1760269696.285,SAFE,2830.75,0.0,0.0
1760269696.458,SAFE,394.5,0.0,0.0
1760269696.628,SAFE,394.5,0.0,0.0
1760269696.799,SAFE,392.5,0.0,0.0
1760269696.972,SAFE,348.0,0.0,0.0
1760269697.140,SAFE,344.0,0.0,0.0
1760269697.313,SAFE,344.0,0.0,0.0
1760269697.484,SAFE,345.75,0.0,0.0
1760269697.652,SAFE,354.5,0.0,0.0
1760269697.825,SAFE,355.5,0.0,0.0
1760269697.993,SAFE,355.5,0.0,0.0
1760269698.164,SAFE,354.0,0.0,0.0
1760269698.337,SAFE,354.0,0.0,0.0
1760269698.506,SAFE,354.75,0.0,0.0
1760269698.674,SAFE,356.5,0.0,0.0
1760269698.842,SAFE,354.75,0.0,0.0
1760269699.015,SAFE,354.75,0.0,0.0
1760269699.181,SAFE,353.0,0.0,0.0
1760269699.349,SAFE,352.5,0.0,0.0
1760269699.524,SAFE,351.5,0.0,0.0
1760269699.695,SAFE,350.5,0.0,0.0
1760269699.863,SAFE,348.0,0.0,0.0
1760269700.031,SAFE,346.0,0.0,0.0
1760269700.207,SAFE,345.5,0.0,0.0
1760269700.378,SAFE,342.0,0.0,0.0
1760269700.551,SAFE,342.0,0.0,0.0
1760269700.724,SAFE,341.75,0.0,0.0
1760269700.895,SAFE,341.5,0.0,0.0
1760269701.063,SAFE,341.5,0.0,0.0
1760269701.238,SAFE,341.5,0.0,0.0
1760269701.412,SAFE,341.5,0.0,0.0
1760269701.575,SAFE,347.0,0.0,0.0
1760269701.745,SAFE,351.0,0.0,0.0
1760269701.919,SAFE,359.0,0.0,0.0
1760269702.089,SAFE,360.0,0.0,0.0
1760269702.258,SAFE,360.0,0.0,0.0
1760269702.426,SAFE,359.0,0.0,0.0
1760269702.596,SAFE,359.0,0.0,0.0
1760269702.770,SAFE,372.0,0.0,0.0
1760269702.942,SAFE,2830.0,0.0,0.0
1760269703.113,SAFE,2848.5,0.0,0.0
1760269703.284,SAFE,2851.25,0.0,0.0
1760269703.452,SAFE,2851.25,0.0,0.0
1760269703.630,SAFE,2851.5,0.0,0.0
1760269703.796,SAFE,2849.0,0.0,0.0
1760269703.970,SAFE,2850.25,0.0,0.0
1760269704.137,SAFE,2848.25,0.0,0.0
1760269704.311,SAFE,2850.25,0.0,0.0
1760269704.484,SAFE,2849.5,0.0,0.0
1760269704.654,SAFE,2849.5,0.0,0.0
1760269704.827,SAFE,2849.5,0.0,0.0
1760269705.001,SAFE,2848.75,0.0,0.0
1760269705.176,SAFE,2850.25,0.0,0.0
1760269705.347,SAFE,2849.5,0.0,0.0
1760269705.522,SAFE,2850.0,0.0,0.0
1760269705.696,SAFE,2850.0,0.0,0.0
1760269705.869,SAFE,2850.0,0.0,0.0
1760269706.045,SAFE,2850.25,0.0,0.0
1760269706.223,SAFE,2850.0,0.0,0.0
1760269706.396,SAFE,2849.25,0.0,0.0
1760269706.567,SAFE,2849.0,0.0,0.0
1760269706.737,SAFE,2849.0,0.0,0.0
