ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason
1760011373.559,BRAKE,132.49805709598016,0.0,132498.06,140,tick
1760011373.740,BRAKE,130.51853370303522,0.0,130518.53,140,tick
1760011373.921,BRAKE,130.51853370303522,0.0,130518.53,140,tick
1760011374.102,BRAKE,132.75112022182114,0.0,132751.12,140,tick
1760011374.283,BRAKE,132.75112022182114,0.0,132751.12,140,tick
1760011374.464,BRAKE,135.55976131194225,0.0,135559.76,140,tick
1760011374.645,BRAKE,135.55976131194225,0.0,135559.76,140,tick
1760011374.826,BRAKE,137.86585678716534,0.0,137865.86,140,tick
1760011375.006,BRAKE,140.1195140722992,0.0,140119.51,140,tick
1760011375.188,BRAKE,140.1195140722992,0.0,140119.51,140,tick
1760011375.369,BRAKE,143.0320100264111,0.0,143032.01,140,tick
1760011375.549,BRAKE,143.0320100264111,0.0,143032.01,140,tick
1760011375.730,BRAKE,146.98920601584663,0.0,146989.21,140,tick
1760011375.911,BRAKE,151.073523609508,0.0,151073.52,140,tick
1760011376.093,BRAKE,155.5841141657048,0.0,155584.11,140,tick
1760011376.273,BRAKE,158.17046849942287,0.0,158170.47,140,tick
1760011376.454,BRAKE,160.34228109965372,0.0,160342.28,140,tick
1760011376.635,BRAKE,161.85536865979222,0.0,161855.37,140,tick
1760011376.816,BRAKE,164.7232211958753,0.0,164723.22,140,tick
1760011376.997,BRAKE,165.8839327175252,0.0,165883.93,140,tick
1760011377.178,BRAKE,169.11035963051512,0.0,169110.36,140,tick
1760011377.359,BRAKE,169.8734863113236,0.0,169873.49,140,tick
1760011377.540,BRAKE,171.22409178679416,0.0,171224.09,140,tick
1760011377.721,BRAKE,171.22409178679416,0.0,171224.09,140,tick
1760011377.902,BRAKE,172.3044550720765,0.0,172304.46,140,tick
1760011378.083,BRAKE,174.2426730432459,0.0,174242.67,140,tick
1760011378.264,BRAKE,178.04560382594755,0.0,178045.6,140,tick
1760011378.445,BRAKE,180.8973622955685,0.0,180897.36,140,tick
1760011378.626,BRAKE,187.3784173773411,0.0,187378.42,140,tick
1760011378.807,BRAKE,207.68705042640465,0.0,207687.05,140,tick
1760011378.988,BRAKE,246.43223025584277,0.0,246432.23,140,tick
1760011379.168,BRAKE,288.97933815350564,0.0,288979.34,140,tick
1760011379.350,BRAKE,513.3676028921034,0.0,513367.6,140,tick
1760011379.530,BRAKE,928.3605617352621,0.0,928360.56,140,tick
1760011380.011,SAFE,1126.1163370411573,0.0,1126116.34,0,brake_release_ok
1760011380.192,SAFE,1232.5198022246943,0.0,1232519.8,0,tick
1760011380.373,SAFE,,0.0,,0,no_measure_keep
1760011380.554,SAFE,,0.0,,0,no_measure_keep
1760011381.011,FAILSAFE,,0.0,,140,sensor_lost
1760011381.192,FAILSAFE,1290.7818813348165,0.0,,140,sensor_lost
1760011381.611,SAFE,1318.10912880089,0.0,1318109.13,0,tick
1760011381.792,SAFE,1318.10912880089,0.0,1318109.13,0,tick
1760011381.973,SAFE,1137.0751909122134,0.0,1137075.19,0,tick
1760011382.711,BRAKE,531.6300763648854,0.0,531630.08,140,dist<600
1760011382.892,BRAKE,531.6300763648854,0.0,531630.08,140,tick
1760011383.073,BRAKE,581.7312183275725,0.0,581731.22,140,tick
1760011383.254,BRAKE,1058.2387309965434,0.0,1058238.73,140,tick
1760011384.511,SAFE,1326.103238597926,0.0,1326103.24,0,brake_release_ok
1760011384.692,SAFE,1488.7019431587555,0.0,1488701.94,0,tick
1760011384.873,SAFE,1488.7019431587555,0.0,1488701.94,0,tick
1760011385.054,SAFE,678.1364663581013,0.0,678136.47,0,tick
1760011385.311,BRAKE,348.05458654324053,0.0,348054.59,140,dist<600
1760011385.492,BRAKE,216.0218346172962,0.0,216021.83,140,tick
1760011385.673,BRAKE,216.0218346172962,0.0,216021.83,140,tick
1760011385.854,BRAKE,996.685240308151,0.0,996685.24,140,tick
1760011386.211,SAFE,1523.7711441848905,0.0,1523771.14,0,brake_release_ok
1760011386.393,SAFE,1523.7711441848905,0.0,1523771.14,0,tick
1760011386.573,SAFE,1155.4320746043736,0.0,1155432.07,0,tick
1760011386.911,BRAKE,538.9728298417494,0.0,538972.83,140,dist<600
1760011387.093,BRAKE,538.9728298417494,0.0,538972.83,140,tick
1760011387.273,BRAKE,646.7734791620198,0.0,646773.48,140,tick
1760011387.911,SAFE,1128.6640874972118,0.0,1128664.09,0,brake_release_ok
1760011388.093,SAFE,1368.8384524983271,0.0,1368838.45,0,tick
1760011388.274,SAFE,1388.6312285995984,0.0,1388631.23,0,tick
1760011388.454,SAFE,1394.898737159759,0.0,1394898.74,0,tick
1760011388.635,SAFE,1394.898737159759,0.0,1394898.74,0,tick
1760011388.816,SAFE,1398.3692422958554,0.0,1398369.24,0,tick
1760011388.997,SAFE,1399.3915453775132,0.0,1399391.55,0,tick
1760011389.178,SAFE,1400.064927226508,0.0,1400064.93,0,tick
1760011389.359,SAFE,1400.5989563359046,0.0,1400598.96,0,tick
1760011389.540,SAFE,1400.7093738015428,0.0,1400709.37,0,tick
1760011389.721,SAFE,1400.7093738015428,0.0,1400709.37,0,tick
1760011389.902,SAFE,1390.4201498274222,0.0,1390420.15,0,tick
1760011390.083,SAFE,1383.3002497123703,0.0,1383300.25,0,tick
1760011390.264,SAFE,1374.598059930969,0.0,1374598.06,0,tick
1760011390.445,SAFE,1194.6442239723876,0.0,1194644.22,0,tick
1760011390.626,SAFE,1117.607689588955,0.0,1117607.69,0,tick
1760011390.807,SAFE,1085.668075835582,0.0,1085668.08,0,tick
1760011390.988,SAFE,1085.668075835582,0.0,1085668.08,0,tick
1760011391.169,SAFE,1198.2233382005395,0.0,1198223.34,0,tick
1760011391.349,SAFE,1198.2233382005395,0.0,1198223.34,0,tick
1760011391.531,SAFE,1146.6506011681295,0.0,1146650.6,0,tick
1760011391.711,SAFE,1097.5102404672518,0.0,1097510.24,0,tick
1760011391.893,SAFE,1074.7190961869007,0.0,1074719.1,0,tick
1760011392.073,SAFE,1074.7190961869007,0.0,1074719.1,0,tick
1760011392.254,SAFE,1111.8380332339425,0.0,1111838.03,0,tick
1760011392.435,SAFE,1111.8380332339425,0.0,1111838.03,0,tick
1760011392.616,SAFE,1082.235213293577,0.0,1082235.21,0,tick
1760011392.797,SAFE,1067.4540853174308,0.0,1067454.09,0,tick
1760011392.978,SAFE,1067.4540853174308,0.0,1067454.09,0,tick
1760011393.159,SAFE,1114.3741921904732,0.0,1114374.19,0,tick
1760011393.340,SAFE,1114.3741921904732,0.0,1114374.19,0,tick
1760011393.521,SAFE,1079.2296768761892,0.0,1079229.68,0,tick
1760011393.702,SAFE,1079.2296768761892,0.0,1079229.68,0,tick
1760011393.883,SAFE,1205.0191224502853,0.0,1205019.12,0,tick
1760011394.064,SAFE,1285.5914734701712,0.0,1285591.47,0,tick
1760011394.245,SAFE,1335.2748840821027,0.0,1335274.88,0,tick
1760011394.425,SAFE,1363.5849304492617,0.0,1363584.93,0,tick
1760011394.607,SAFE,1377.880958269557,0.0,1377880.96,0,tick
1760011394.788,SAFE,1385.938574961734,0.0,1385938.57,0,tick
1760011394.968,SAFE,1393.5631449770403,0.0,1393563.14,0,tick
1760011395.149,SAFE,1398.9178869862242,0.0,1398917.89,0,tick
1760011395.330,SAFE,1398.9178869862242,0.0,1398917.89,0,tick
1760011395.512,SAFE,1396.9325757260162,0.0,1396932.58,0,tick
1760011395.692,SAFE,1396.9325757260162,0.0,1396932.58,0,tick
1760011395.873,SAFE,1416.2595454356097,0.0,1416259.55,0,tick
1760011396.054,SAFE,1433.7357272613658,0.0,1433735.73,0,tick
1760011396.235,SAFE,1444.0214363568193,0.0,1444021.44,0,tick
1760011396.416,SAFE,1448.8628618140915,0.0,1448862.86,0,tick
1760011396.597,SAFE,1471.4177170884548,0.0,1471417.72,0,tick
1760011396.778,SAFE,1485.0306302530728,0.0,1485030.63,0,tick
1760011396.959,SAFE,1487.7983781518435,0.0,1487798.38,0,tick
1760011397.140,SAFE,1492.799026891106,0.0,1492799.03,0,tick
1760011397.321,SAFE,1525.0994161346637,0.0,1525099.42,0,tick
1760011397.502,SAFE,1537.3196496807982,0.0,1537319.65,0,tick
1760011397.683,SAFE,1543.411789808479,0.0,1543411.79,0,tick
1760011397.864,SAFE,1543.411789808479,0.0,1543411.79,0,tick
1760011398.045,SAFE,1026.464829554035,0.0,1026464.83,0,tick
1760011398.226,SAFE,606.125931821614,0.0,606125.93,0,tick
1760011399.111,BRAKE,420.1703727286456,0.0,420170.37,140,dist<600
1760011399.292,BRAKE,420.1703727286456,0.0,420170.37,140,tick
1760011399.473,BRAKE,692.6328894548749,0.0,692632.89,140,tick
1760011399.711,SAFE,1017.1138934691699,0.0,1017113.89,0,brake_release_ok
1760011399.892,SAFE,1017.1138934691699,0.0,1017113.89,0,tick
1760011400.073,SAFE,662.1155573876679,0.0,662115.56,0,tick
1760011400.259,BRAKE,486.06622295506713,0.0,486066.22,140,dist<600
1760011400.440,BRAKE,299.5164891820268,0.0,299516.49,140,tick
1760011400.621,BRAKE,192.44795740368642,0.0,192447.96,140,tick
1760011400.802,BRAKE,192.44795740368642,0.0,192447.96,140,tick
1760011400.983,BRAKE,213.38877444221183,0.0,213388.77,140,tick
1760011401.164,BRAKE,227.0632646653271,0.0,227063.26,140,tick
1760011401.345,BRAKE,234.29795879919624,0.0,234297.96,140,tick
1760011401.526,BRAKE,238.26877527951774,0.0,238268.78,140,tick
1760011401.707,BRAKE,240.76126516771063,0.0,240761.27,140,tick
1760011401.888,BRAKE,242.58675910062638,0.0,242586.76,140,tick
1760011402.069,BRAKE,244.15682218415031,0.0,244156.82,140,tick
1760011402.250,BRAKE,244.2540933104902,0.0,244254.09,140,tick
1760011402.431,BRAKE,244.2540933104902,0.0,244254.09,140,tick
1760011402.612,BRAKE,245.02245598629412,0.0,245022.46,140,tick
1760011402.793,BRAKE,245.02347359177645,0.0,245023.47,140,tick
1760011402.974,BRAKE,245.16408415506586,0.0,245164.08,140,tick
1760011403.155,BRAKE,245.5583801972158,0.0,245558.38,140,tick
1760011403.336,BRAKE,245.5583801972158,0.0,245558.38,140,tick
1760011403.516,BRAKE,245.32201124733177,0.0,245322.01,140,tick
1760011403.698,BRAKE,245.1288044989327,0.0,245128.8,140,tick
1760011403.878,BRAKE,245.32201124733177,0.0,245322.01,140,tick
1760011404.060,BRAKE,245.1288044989327,0.0,245128.8,140,tick
1760011404.240,BRAKE,245.09091307974384,0.0,245090.91,140,tick
1760011404.421,BRAKE,244.60136523189752,0.0,244601.37,140,tick
1760011404.602,BRAKE,244.3513276556554,0.0,244351.33,140,tick
1760011404.783,BRAKE,244.3513276556554,0.0,244351.33,140,tick
1760011404.964,BRAKE,244.85631863735728,0.0,244856.32,140,tick
1760011405.145,BRAKE,245.00379118241437,0.0,245003.79,140,tick
1760011405.326,BRAKE,244.91151647296576,0.0,244911.52,140,tick
1760011405.507,BRAKE,244.91151647296576,0.0,244911.52,140,tick
1760011405.688,BRAKE,244.84460658918627,0.0,244844.61,140,tick
1760011405.869,BRAKE,244.84460658918627,0.0,244844.61,140,tick
1760011406.050,BRAKE,245.38568223256186,0.0,245385.68,140,tick
1760011406.231,BRAKE,245.38568223256186,0.0,245385.68,140,tick
1760011406.412,BRAKE,245.09427289302474,0.0,245094.27,140,tick
1760011406.593,BRAKE,245.09427289302474,0.0,245094.27,140,tick
1760011406.774,BRAKE,245.25562549432593,0.0,245255.63,140,tick
1760011406.954,BRAKE,245.6543501186382,0.0,245654.35,140,tick
1760011407.135,BRAKE,245.6543501186382,0.0,245654.35,140,tick
1760011407.317,BRAKE,245.30674004745526,0.0,245306.74,140,tick
1760011407.497,BRAKE,245.12961761138925,0.0,245129.62,140,tick
1760011407.679,BRAKE,245.12961761138925,0.0,245129.62,140,tick
1760011407.859,BRAKE,260.4141082267334,0.0,260414.11,140,tick
1760011408.040,BRAKE,260.4141082267334,0.0,260414.11,140,tick
1760011408.221,BRAKE,245.90064329069335,0.0,245900.64,140,tick
1760011408.402,BRAKE,245.36025731627734,0.0,245360.26,140,tick
1760011408.583,BRAKE,245.36025731627734,0.0,245360.26,140,tick
1760011408.764,BRAKE,245.20410292651093,0.0,245204.1,140,tick
1760011408.945,BRAKE,244.77239082141756,0.0,244772.39,140,tick
1760011409.126,BRAKE,244.77239082141756,0.0,244772.39,140,tick
1760011409.307,BRAKE,244.86343449285053,0.0,244863.43,140,tick
1760011409.488,BRAKE,244.86343449285053,0.0,244863.43,140,tick
1760011409.669,BRAKE,245.0580606957103,0.0,245058.06,140,tick
1760011409.850,BRAKE,245.21877382678815,0.0,245218.77,140,tick
1760011410.031,BRAKE,245.21877382678815,0.0,245218.77,140,tick
1760011410.212,BRAKE,245.19250953071526,0.0,245192.51,140,tick
1760011410.393,BRAKE,245.15720228737163,0.0,245157.2,140,tick
1760011410.574,BRAKE,245.15720228737163,0.0,245157.2,140,tick
1760011410.754,BRAKE,245.50472854896918,0.0,245504.73,140,tick
1760011410.935,BRAKE,245.50472854896918,0.0,245504.73,140,tick
1760011411.116,BRAKE,245.33689141958766,0.0,245336.89,140,tick
1760011411.297,BRAKE,244.96975656783505,0.0,244969.76,140,tick
1760011411.478,BRAKE,244.96975656783505,0.0,244969.76,140,tick
1760011411.659,BRAKE,260.3922966305122,0.0,260392.3,140,tick
1760011411.840,BRAKE,260.3922966305122,0.0,260392.3,140,tick
1760011412.021,BRAKE,244.73691865220488,0.0,244736.92,140,tick
1760011412.202,BRAKE,244.45976746088195,0.0,244459.77,140,tick
1760011412.383,BRAKE,244.45976746088195,0.0,244459.77,140,tick
1760011412.564,BRAKE,244.49634419061167,0.0,244496.34,140,tick
1760011412.745,BRAKE,244.82712260574678,0.0,244827.12,140,tick
1760011412.926,BRAKE,244.82712260574678,0.0,244827.12,140,tick
1760011413.107,BRAKE,244.82650942537921,0.0,244826.51,140,tick
1760011413.288,BRAKE,244.82650942537921,0.0,244826.51,140,tick
1760011413.469,BRAKE,245.05590565522752,0.0,245055.91,140,tick
1760011413.650,BRAKE,245.2744173572546,0.0,245274.42,140,tick
1760011413.831,BRAKE,245.2744173572546,0.0,245274.42,140,tick
1760011414.012,BRAKE,244.61476694290184,0.0,244614.77,140,tick
1760011414.193,BRAKE,244.61476694290184,0.0,244614.77,140,tick
1760011414.373,BRAKE,244.90954406629643,0.0,244909.54,140,tick
1760011414.555,BRAKE,244.90954406629643,0.0,244909.54,140,tick
1760011414.735,BRAKE,241.45497434554667,0.0,241454.97,140,tick
1760011414.916,BRAKE,241.45497434554667,0.0,241454.97,140,tick
1760011415.097,BRAKE,242.782984607328,0.0,242782.98,140,tick
1760011415.278,BRAKE,243.1997907643968,0.0,243199.79,140,tick
1760011415.459,BRAKE,243.74987445863806,0.0,243749.87,140,tick
1760011415.640,BRAKE,244.72896987007312,0.0,244728.97,140,tick
1760011415.821,BRAKE,244.86738192204388,0.0,244867.38,140,tick
1760011416.002,BRAKE,244.86738192204388,0.0,244867.38,140,tick
1760011416.183,BRAKE,244.91042915322632,0.0,244910.43,140,tick
1760011416.364,BRAKE,245.00625749193577,0.0,245006.26,140,tick
1760011416.545,BRAKE,245.02150179806458,0.0,245021.5,140,tick
1760011416.726,BRAKE,245.02150179806458,0.0,245021.5,140,tick
1760011416.907,BRAKE,244.94860071922582,0.0,244948.6,140,tick
1760011417.088,BRAKE,244.8686641726142,0.0,244868.66,140,tick
1760011417.269,BRAKE,244.8686641726142,0.0,244868.66,140,tick
1760011417.450,BRAKE,244.9854794014274,0.0,244985.48,140,tick
1760011417.631,BRAKE,244.9854794014274,0.0,244985.48,140,tick
1760011417.812,BRAKE,244.67919176057094,0.0,244679.19,140,tick
1760011417.992,BRAKE,244.49900602253703,0.0,244499.01,140,tick
1760011418.174,BRAKE,244.49900602253703,0.0,244499.01,140,tick
1760011418.354,BRAKE,244.49900602253703,0.0,244499.01,140,tick
1760011418.535,BRAKE,244.53785686724532,0.0,244537.86,140,tick
1760011418.716,BRAKE,244.44014274689812,0.0,244440.14,140,tick
