ts,state,d_min_mm,v_mps,ttc_s
1760272909.374,SAFE,1170.5,0.41,2.85
1760272909.565,SAFE,1216.0,0.41,2.97
1760272909.746,SAFE,1271.5,0.41,3.1
1760272909.931,SAFE,1325.0,0.41,3.23
1760272910.114,SAFE,1446.0,0.41,3.53
1760272910.305,SAFE,1535.5,0.41,3.75
1760272910.491,SAFE,1640.0,0.41,4.0
1760272910.671,SAFE,1640.0,0.82,2.0
1760272910.865,SAFE,1579.0,0.82,1.93
1760272911.058,SAFE,1579.0,0.82,1.93
1760272911.238,SAFE,1580.0,0.82,1.93
1760272911.422,SAFE,1580.0,0.82,1.93
1760272911.600,SAFE,1460.0,0.82,1.78
1760272911.775,SAFE,1334.5,0.82,1.63
1760272911.949,SAFE,1218.5,0.82,1.49
1760272912.119,SAFE,1213.5,0.82,1.48
1760272912.288,SAFE,1213.5,0.82,1.48
1760272912.456,SAFE,5339.0,0.82,6.0
1760272912.621,SAFE,5339.0,0.82,6.0
1760272912.780,SAFE,5164.5,2.04,2.53
1760272912.942,SAFE,4733.0,2.04,2.32
1760272913.103,SAFE,4432.5,2.04,2.17
1760272913.261,SAFE,4007.0,2.04,1.96
1760272913.432,SAFE,3559.0,2.04,1.74
1760272913.598,SAFE,3196.0,2.04,1.57
1760272913.770,WARN,2809.0,2.86,0.98
1760272913.929,WARN,2334.5,2.86,0.82
1760272914.090,WARN,1987.5,2.86,0.69
1760272914.259,BRAKE,1680.0,2.86,0.59
1760272914.418,BRAKE,1357.5,2.86,0.47
1760272914.577,BRAKE,1052.0,2.86,0.37
1760272914.742,BRAKE,868.0,2.04,0.43
1760272914.898,BRAKE,763.0,2.04,0.37
1760272915.058,BRAKE,712.5,2.04,0.35
1760272915.224,BRAKE,690.5,2.04,0.34
1760272915.383,BRAKE,684.5,2.04,0.34
1760272915.553,BRAKE,684.5,2.04,0.34
1760272915.720,SAFE,690.0,0.0,0.0
1760272915.874,SAFE,692.0,0.0,0.0
1760272916.040,SAFE,692.0,0.0,0.0
1760272916.201,CORNER,691.0,0.0,0.0
1760272916.364,CORNER,691.0,0.0,0.0
1760272916.548,SAFE,1140.0,0.0,0.0
1760272916.715,SAFE,1425.5,0.0,0.0
1760272916.890,SAFE,1770.5,0.0,0.0
1760272917.061,SAFE,2434.0,0.0,0.0
1760272917.234,SAFE,2926.0,0.0,0.0
1760272917.413,SAFE,2934.0,0.0,0.0
1760272917.588,SAFE,3153.5,0.0,0.0
1760272917.761,SAFE,3294.0,0.0,0.0
1760272917.937,SAFE,3338.5,0.0,0.0
1760272918.130,SAFE,3294.0,0.0,0.0
1760272918.321,SAFE,1389.5,0.0,0.0
1760272918.504,SAFE,1240.5,0.0,0.0
1760272918.675,SAFE,1240.5,0.0,0.0
1760272918.848,SAFE,1282.0,0.0,0.0
1760272919.019,SAFE,1287.5,0.0,0.0
1760272919.187,SAFE,3962.0,0.0,0.0
1760272919.358,SAFE,3962.0,0.0,0.0
1760272919.528,SAFE,3494.0,0.0,0.0
1760272919.694,SAFE,2837.5,0.82,3.46
1760272919.857,SAFE,2632.0,0.82,3.21
1760272920.028,SAFE,2632.0,0.82,3.21
1760272920.191,SAFE,2671.5,0.82,3.26
1760272920.362,SAFE,2678.5,0.82,3.27
1760272920.537,SAFE,2678.5,0.82,3.27
1760272920.710,SAFE,2875.0,0.82,3.51
1760272920.881,SAFE,3111.0,0.82,3.79
1760272921.067,SAFE,3937.5,0.82,4.8
1760272921.243,SAFE,5286.0,0.82,6.0
1760272921.420,SAFE,5286.0,0.82,6.0
1760272921.601,SAFE,4910.5,0.82,5.99
1760272921.777,SAFE,4516.5,1.63,2.77
1760272921.960,SAFE,4117.5,1.63,2.53
1760272922.141,SAFE,3683.5,1.63,2.26
1760272922.316,SAFE,3461.0,1.63,2.12
1760272922.498,SAFE,2995.5,1.63,1.84
1760272922.686,WARN,2569.0,2.45,1.05
1760272922.864,WARN,2142.0,2.45,0.87
1760272923.057,WARN,1731.5,2.45,0.71
1760272923.236,BRAKE,1359.5,2.45,0.55
1760272923.401,BRAKE,1180.0,2.45,0.48
1760272923.564,BRAKE,850.0,2.45,0.35
1760272923.727,BRAKE,608.0,0.82,0.74
1760272923.888,BRAKE,537.0,0.82,0.65
1760272924.056,BRAKE,492.0,0.82,0.6
1760272924.222,BRAKE,492.0,0.82,0.6
1760272924.377,BRAKE,499.0,0.82,0.61
1760272924.543,BRAKE,499.5,0.82,0.61
1760272924.712,SAFE,499.5,0.0,0.0
1760272924.869,SAFE,499.75,0.0,0.0
1760272925.034,SAFE,499.75,0.0,0.0
1760272925.198,SAFE,500.0,0.0,0.0
1760272925.361,SAFE,545.0,0.0,0.0
1760272925.534,SAFE,966.0,0.0,0.0
1760272925.708,CORNER,966.0,0.0,0.0
1760272925.873,CORNER,902.25,0.0,0.0
1760272926.041,CORNER,902.25,0.0,0.0
1760272926.217,CORNER,959.5,0.0,0.0
1760272926.388,CORNER,965.0,0.0,0.0
1760272926.553,CORNER,988.5,0.0,0.0
1760272926.731,CORNER,988.5,0.0,0.0
1760272926.912,CORNER,962.0,0.0,0.0
1760272927.099,SAFE,902.0,0.0,0.0
1760272927.276,SAFE,902.0,0.0,0.0
1760272927.454,SAFE,1671.5,0.0,0.0
1760272927.635,SAFE,1752.5,0.0,0.0
1760272927.820,SAFE,1752.5,0.0,0.0
1760272928.001,SAFE,1690.5,0.0,0.0
1760272928.192,SAFE,498.5,0.0,0.0
1760272928.380,SAFE,498.5,0.0,0.0
1760272928.569,SAFE,1172.0,0.0,0.0
1760272928.757,SAFE,1172.0,0.0,0.0
1760272928.940,SAFE,1070.0,0.0,0.0
1760272929.126,SAFE,238.0,0.0,0.0
1760272929.306,SAFE,238.0,0.0,0.0
1760272929.487,SAFE,250.0,0.0,0.0
1760272929.665,SAFE,789.0,0.0,0.0
1760272929.843,SAFE,789.0,0.0,0.0
1760272930.022,SAFE,789.0,0.0,0.0
1760272930.202,SAFE,941.0,0.0,0.0
1760272930.376,SAFE,984.0,0.0,0.0
1760272930.548,SAFE,985.5,0.0,0.0
1760272930.722,SAFE,1034.0,0.82,1.26
1760272930.890,SAFE,1265.0,0.82,1.54
1760272931.051,SAFE,5726.0,0.82,6.0
1760272931.221,SAFE,5726.0,0.82,6.0
1760272931.389,SAFE,5622.5,0.82,6.0
1760272931.553,SAFE,5414.5,0.82,6.0
1760272931.716,SAFE,4939.5,1.63,3.03
1760272931.881,SAFE,3358.0,1.63,2.06
1760272932.047,SAFE,3358.0,1.63,2.06
1760272932.215,SAFE,3770.5,1.63,2.31
1760272932.381,SAFE,3770.5,1.63,2.31
1760272932.544,SAFE,3426.5,1.63,2.1
1760272932.719,WARN,2936.5,2.86,1.03
1760272932.890,WARN,2609.0,2.86,0.91
1760272933.058,WARN,2225.5,2.86,0.78
1760272933.229,WARN,1765.5,2.86,0.62
1760272933.394,BRAKE,1404.5,2.86,0.49
1760272933.553,BRAKE,1039.0,2.86,0.36
1760272933.718,BRAKE,678.0,2.45,0.28
1760272933.884,BRAKE,534.0,2.45,0.22
1760272934.047,BRAKE,438.5,2.45,0.18
1760272934.221,BRAKE,395.5,2.45,0.16
1760272934.388,BRAKE,395.5,2.45,0.16
1760272934.549,BRAKE,410.5,2.45,0.17
1760272934.728,SAFE,416.5,0.0,0.0
1760272934.909,CORNER,416.5,0.0,0.0
1760272935.069,CORNER,416.5,0.0,0.0
1760272935.242,CORNER,979.0,0.0,0.0
1760272935.418,SAFE,1447.5,0.0,0.0
1760272935.596,SAFE,2371.0,0.0,0.0
1760272935.769,SAFE,3082.0,0.0,0.0
1760272935.949,SAFE,3439.5,0.0,0.0
1760272936.135,SAFE,3439.5,0.0,0.0
1760272936.316,SAFE,2263.5,0.0,0.0
1760272936.504,SAFE,2164.5,0.0,0.0
1760272936.695,SAFE,2096.0,0.41,5.11
1760272936.878,SAFE,2065.5,0.41,5.04
1760272937.056,SAFE,1529.5,0.41,3.73
1760272937.230,SAFE,1409.5,0.41,3.44
1760272937.400,SAFE,1059.75,0.41,2.58
1760272937.571,SAFE,1059.75,0.41,2.58
1760272937.741,SAFE,1083.0,0.0,0.0
1760272937.915,SAFE,3410.5,0.0,0.0
1760272938.075,SAFE,3410.5,0.0,0.0
1760272938.241,SAFE,3030.5,0.0,0.0
1760272938.412,SAFE,3030.5,0.0,0.0
1760272938.580,SAFE,3057.0,0.0,0.0
1760272938.743,SAFE,3057.0,0.0,0.0
1760272938.916,SAFE,2851.5,0.0,0.0
1760272939.092,SAFE,2520.0,0.0,0.0
1760272939.262,SAFE,2369.5,0.0,0.0
1760272939.443,SAFE,2369.5,0.0,0.0
1760272939.616,SAFE,2401.0,0.0,0.0
1760272939.792,SAFE,3544.0,0.41,6.0
1760272939.970,SAFE,3677.5,0.41,6.0
1760272940.143,SAFE,5191.0,0.41,6.0
1760272940.314,SAFE,5191.0,0.41,6.0
1760272940.492,SAFE,5052.0,0.41,6.0
1760272940.670,SAFE,4806.5,1.22,3.94
1760272940.848,SAFE,4514.0,1.22,3.7
1760272941.024,SAFE,4203.0,1.22,3.45
1760272941.197,SAFE,4043.0,1.22,3.31
1760272941.378,SAFE,3727.0,1.22,3.05
1760272941.564,SAFE,3395.0,1.22,2.78
1760272941.745,SAFE,3068.0,2.04,1.5
1760272941.923,SAFE,2724.5,2.04,1.34
1760272942.106,SAFE,2561.5,2.04,1.26
1760272942.292,WARN,2228.0,2.04,1.09
1760272942.475,WARN,1893.5,2.04,0.93
1760272942.658,WARN,1567.0,2.04,0.77
1760272942.833,WARN,1243.5,2.04,0.61
1760272943.008,BRAKE,934.0,2.04,0.46
1760272943.173,BRAKE,778.5,2.04,0.38
1760272943.343,BRAKE,506.0,2.04,0.25
1760272943.519,BRAKE,341.0,2.04,0.17
1760272943.685,BRAKE,322.5,0.82,0.39
1760272943.853,BRAKE,317.75,0.82,0.39
1760272944.028,BRAKE,317.75,0.82,0.39
1760272944.194,BRAKE,319.25,0.82,0.39
1760272944.365,BRAKE,320.0,0.82,0.39
1760272944.538,BRAKE,322.75,0.82,0.39
1760272944.714,SAFE,325.5,0.0,0.0
1760272944.884,SAFE,329.0,0.0,0.0
1760272945.052,SAFE,329.0,0.0,0.0
1760272945.228,SAFE,333.5,0.0,0.0
1760272945.393,SAFE,340.5,0.0,0.0
1760272945.562,SAFE,353.0,0.0,0.0
1760272945.735,SAFE,365.0,0.0,0.0
1760272945.903,SAFE,387.0,0.0,0.0
1760272946.069,SAFE,420.5,0.0,0.0
1760272946.234,SAFE,446.5,0.0,0.0
1760272946.400,SAFE,506.5,0.0,0.0
1760272946.566,SAFE,580.5,0.0,0.0
1760272946.744,SAFE,635.0,0.0,0.0
1760272946.924,SAFE,747.0,0.0,0.0
1760272947.105,SAFE,848.0,0.0,0.0
1760272947.286,SAFE,951.5,0.0,0.0
1760272947.467,SAFE,1022.5,0.0,0.0
1760272947.645,SAFE,1132.5,0.0,0.0
1760272947.823,SAFE,1241.5,0.82,1.51
1760272948.001,SAFE,1331.0,0.82,1.62
1760272948.179,SAFE,1368.5,0.82,1.67
1760272948.348,SAFE,1445.5,0.82,1.76
1760272948.521,SAFE,2552.5,0.82,3.11
1760272948.691,SAFE,2552.5,0.0,0.0
1760272948.867,SAFE,2533.0,0.0,0.0
1760272949.043,SAFE,2411.0,0.0,0.0
1760272949.221,SAFE,2356.0,0.0,0.0
1760272949.396,SAFE,2356.0,0.0,0.0
1760272949.573,SAFE,2472.5,0.0,0.0
1760272949.751,SAFE,2472.5,0.41,6.0
1760272949.926,SAFE,2330.0,0.41,5.68
1760272950.099,SAFE,2241.5,0.41,5.47
1760272950.278,SAFE,2241.5,0.41,5.47
1760272950.461,SAFE,3633.0,0.41,6.0
1760272950.636,SAFE,3964.5,0.41,6.0
1760272950.822,SAFE,4050.0,0.82,4.94
1760272950.998,SAFE,3964.5,0.82,4.83
1760272951.166,SAFE,3744.0,0.82,4.57
1760272951.339,SAFE,3632.0,0.82,4.43
1760272951.520,SAFE,3538.0,0.82,4.31
1760272951.693,SAFE,3538.0,0.82,4.31
1760272951.872,SAFE,2325.0,0.82,2.84
1760272952.052,SAFE,2264.5,0.82,2.76
1760272952.232,SAFE,1237.0,0.82,1.51
1760272952.413,SAFE,1124.5,0.82,1.37
1760272952.593,CORNER,1056.5,0.82,1.29
1760272952.777,CORNER,1056.5,0.0,0.0
1760272952.965,SAFE,2097.5,0.0,0.0
1760272953.139,SAFE,4360.0,0.0,0.0
1760272953.315,SAFE,4360.0,0.0,0.0
1760272953.488,SAFE,4037.0,0.0,0.0
1760272953.656,SAFE,3993.5,0.0,0.0
1760272953.826,SAFE,3968.0,0.0,0.0
1760272953.995,SAFE,3885.5,0.0,0.0
1760272954.165,SAFE,3629.5,0.0,0.0
1760272954.338,SAFE,3190.0,0.0,0.0
1760272954.509,SAFE,3190.0,0.0,0.0
1760272954.682,SAFE,3233.5,0.0,0.0
1760272954.853,SAFE,3260.5,0.0,0.0
1760272955.023,SAFE,3321.0,0.0,0.0
1760272955.197,SAFE,3384.0,0.0,0.0
1760272955.365,SAFE,3403.5,0.0,0.0
1760272955.530,SAFE,3487.0,0.0,0.0
1760272955.701,SAFE,3565.0,0.82,4.35
1760272955.869,SAFE,3611.0,0.82,4.4
1760272956.035,SAFE,3674.0,0.82,4.48
1760272956.205,SAFE,3734.5,0.82,4.55
1760272956.379,SAFE,3795.0,0.82,4.63
1760272956.549,SAFE,4579.0,0.82,5.58
1760272956.720,SAFE,4613.5,0.0,0.0
1760272956.891,SAFE,4656.5,0.0,0.0
1760272957.059,SAFE,4737.0,0.0,0.0
1760272957.230,SAFE,4770.5,0.0,0.0
1760272957.400,SAFE,4790.0,0.0,0.0
1760272957.571,SAFE,4807.0,0.0,0.0
1760272957.741,SAFE,4817.5,0.0,0.0
1760272957.914,SAFE,4815.0,0.0,0.0
1760272958.086,SAFE,4817.5,0.0,0.0
1760272958.256,SAFE,4835.5,0.0,0.0
1760272958.427,SAFE,4837.0,0.0,0.0
1760272958.598,SAFE,4837.0,0.0,0.0
1760272958.776,SAFE,4834.5,0.0,0.0
1760272958.941,SAFE,4828.75,0.0,0.0
1760272959.112,SAFE,4828.75,0.0,0.0
1760272959.282,SAFE,4818.5,0.0,0.0
1760272959.446,SAFE,4774.5,0.0,0.0
1760272959.619,SAFE,4525.5,0.0,0.0
1760272959.787,SAFE,4008.5,0.0,0.0
1760272959.955,SAFE,3914.5,0.0,0.0
1760272960.133,SAFE,3910.25,0.0,0.0
1760272960.310,SAFE,3906.0,0.0,0.0
1760272960.480,SAFE,3906.0,0.0,0.0
1760272960.650,SAFE,3906.0,0.0,0.0
1760272960.823,SAFE,3905.0,0.0,0.0
1760272960.994,SAFE,3907.5,0.0,0.0
1760272961.162,SAFE,3899.5,0.0,0.0
1760272961.328,SAFE,3893.0,0.0,0.0
1760272961.499,SAFE,3212.5,0.0,0.0
1760272961.669,SAFE,3199.75,0.0,0.0
1760272961.835,SAFE,3192.5,0.0,0.0
1760272962.001,SAFE,3185.0,0.0,0.0
1760272962.171,SAFE,3181.25,0.0,0.0
1760272962.337,SAFE,3171.5,0.0,0.0
1760272962.505,SAFE,3149.5,0.0,0.0
1760272962.671,SAFE,1924.0,0.0,0.0
1760272962.834,SAFE,1924.0,0.0,0.0
1760272963.000,SAFE,1924.0,0.0,0.0
1760272963.165,SAFE,1925.0,0.0,0.0
1760272963.331,SAFE,1925.75,0.0,0.0
1760272963.491,SAFE,1926.75,0.0,0.0
1760272963.655,SAFE,2092.0,0.0,0.0
1760272963.815,SAFE,2098.5,0.0,0.0
1760272963.981,SAFE,2098.5,0.0,0.0
1760272964.147,SAFE,2098.5,0.0,0.0
1760272964.307,SAFE,2099.75,0.0,0.0
1760272964.478,SAFE,2099.75,0.0,0.0
1760272964.641,SAFE,2097.25,0.0,0.0
1760272964.807,SAFE,2096.5,0.0,0.0
1760272964.975,SAFE,2097.25,0.0,0.0
1760272965.135,SAFE,2099.5,0.0,0.0
1760272965.301,SAFE,2099.5,0.0,0.0
1760272965.471,SAFE,2097.5,0.0,0.0
1760272965.635,SAFE,2097.5,0.0,0.0
1760272965.800,SAFE,2099.5,0.0,0.0
1760272965.969,SAFE,2099.5,0.0,0.0
1760272966.132,SAFE,2098.75,0.0,0.0
1760272966.297,SAFE,2098.75,0.0,0.0
1760272966.468,SAFE,2098.75,0.0,0.0
1760272966.634,SAFE,2098.0,0.0,0.0
1760272966.799,SAFE,2096.75,0.0,0.0
1760272966.965,SAFE,2097.75,0.0,0.0
1760272967.128,SAFE,2095.0,0.0,0.0
1760272967.291,SAFE,2097.75,0.0,0.0
1760272967.454,SAFE,2098.75,0.0,0.0
1760272967.617,SAFE,2100.75,0.0,0.0
