ts,state,d_min_mm,v_mps,ttc_s
1760266681.464,SAFE,,0.0,
1760266681.632,SAFE,2865.0,0.0,0.0
1760266681.810,SAFE,2865.125,0.0,0.0
1760266681.998,SAFE,2865.25,0.0,0.0
1760266682.181,SAFE,2866.5,0.0,0.0
1760266682.357,SAFE,2868.5,0.0,0.0
1760266682.533,SAFE,2874.0,0.0,0.0
1760266682.706,SAFE,2879.5,0.0,0.0
1760266682.880,SAFE,2884.0,0.0,0.0
1760266683.053,SAFE,2887.25,0.0,0.0
1760266683.228,SAFE,2887.5,0.0,0.0
1760266683.396,SAFE,2894.0,0.0,0.0
1760266683.570,SAFE,2897.5,0.0,0.0
1760266683.743,SAFE,2899.25,0.0,0.0
1760266683.911,SAFE,2901.5,0.0,0.0
1760266684.086,SAFE,2901.5,0.0,0.0
1760266684.255,SAFE,2901.25,0.0,0.0
