ts,state,d_min_mm,v_mps,ttc_s
1760267348.313,SAFE,,0.0,
1760267348.482,SAFE,2870.0,0.0,0.0
1760267348.658,SAFE,2863.75,0.0,0.0
1760267348.838,SAFE,2867.0,0.0,0.0
1760267349.014,SAFE,2858.5,0.0,0.0
1760267349.187,SAFE,2867.0,0.0,0.0
1760267349.360,SAFE,2873.75,0.0,0.0
1760267349.529,SAFE,2881.75,0.0,0.0
1760267349.699,SAFE,2886.0,0.0,0.0
1760267349.868,SAFE,2886.0,0.0,0.0
1760267350.033,SAFE,2864.5,0.0,0.0
1760267350.204,SAFE,2848.0,0.0,0.0
1760267350.374,SAFE,2864.5,0.0,0.0
1760267350.543,SAFE,2873.25,0.0,0.0
1760267350.711,SAFE,2873.25,0.0,0.0
1760267350.879,SAFE,2868.5,0.0,0.0
