ts,state,d_min_mm,v_mps,ttc_s
1760272253.408,SAFE,,0.0,
1760272253.581,CORNER,4842.5,0.0,0.0
1760272253.756,CORNER,4845.5,0.0,0.0
1760272253.931,CORNER,4848.5,0.0,0.0
1760272254.106,SAFE,4848.5,0.0,0.0
1760272254.282,SAFE,4848.5,0.0,0.0
1760272254.449,SAFE,4848.0,0.0,0.0
1760272254.622,SAFE,4846.75,0.0,0.0
1760272254.787,SAFE,4828.0,0.0,0.0
1760272254.955,SAFE,4828.0,0.0,0.0
1760272255.121,SAFE,4828.0,0.0,0.0
1760272255.287,SAFE,4804.0,0.0,0.0
1760272255.457,SAFE,4804.0,0.0,0.0
1760272255.628,SAFE,4804.0,0.0,0.0
1760272255.794,SAFE,4800.0,0.0,0.0
1760272255.959,SAFE,4786.5,0.0,0.0
1760272256.130,SAFE,4684.0,0.0,0.0
1760272256.298,SAFE,4528.0,0.0,0.0
1760272256.471,SAFE,4469.5,0.0,0.0
1760272256.642,SAFE,3814.0,0.0,0.0
1760272256.815,SAFE,3839.5,0.0,0.0
1760272256.988,SAFE,3839.5,0.0,0.0
1760272257.161,SAFE,3886.5,0.0,0.0
1760272257.332,SAFE,3886.5,0.0,0.0
1760272257.500,SAFE,3867.5,0.82,4.72
1760272257.671,SAFE,3867.5,0.82,4.72
1760272257.844,SAFE,3867.5,0.82,4.72
1760272258.012,SAFE,3794.5,0.82,4.63
1760272258.185,SAFE,3794.5,0.82,4.63
1760272258.356,SAFE,3989.5,0.82,4.87
1760272258.529,SAFE,4293.0,0.41,6.0
1760272258.700,SAFE,4635.5,0.41,6.0
1760272258.876,SAFE,5202.5,0.41,6.0
1760272259.047,SAFE,5202.5,0.41,6.0
1760272259.222,SAFE,2363.5,0.41,5.76
1760272259.393,SAFE,2161.0,0.41,5.27
1760272259.568,SAFE,2363.5,0.0,0.0
1760272259.744,SAFE,3497.0,0.0,0.0
1760272259.917,SAFE,3497.0,0.0,0.0
1760272260.083,SAFE,3033.5,0.0,0.0
1760272260.256,SAFE,3008.0,0.0,0.0
1760272260.423,SAFE,3008.0,0.0,0.0
1760272260.583,SAFE,3226.0,0.82,3.93
1760272260.748,SAFE,4549.5,0.82,5.55
1760272260.911,SAFE,5722.5,0.82,6.0
1760272261.074,SAFE,5746.5,0.82,6.0
1760272261.245,SAFE,5753.0,0.82,6.0
1760272261.415,SAFE,5770.5,0.82,6.0
1760272261.584,SAFE,5804.5,0.0,0.0
1760272261.752,SAFE,5804.5,0.0,0.0
1760272261.925,SAFE,5715.5,0.0,0.0
1760272262.101,SAFE,5660.0,0.0,0.0
1760272262.269,SAFE,1593.0,0.0,0.0
1760272262.447,SAFE,1525.0,0.0,0.0
1760272262.618,SAFE,1525.0,0.82,1.86
1760272262.793,SAFE,1475.0,0.82,1.8
1760272262.969,SAFE,1117.5,0.82,1.36
1760272263.150,SAFE,1117.5,0.82,1.36
1760272263.325,SAFE,1126.5,0.82,1.37
1760272263.506,SAFE,1188.0,0.82,1.45
1760272263.689,SAFE,1229.0,0.82,1.5
1760272263.877,SAFE,1229.0,0.82,1.5
1760272264.066,SAFE,1304.5,0.82,1.59
1760272264.247,SAFE,1347.0,0.82,1.64
1760272264.425,SAFE,1347.0,0.82,1.64
1760272264.608,SAFE,1344.75,0.0,0.0
1760272264.791,SAFE,1262.5,0.0,0.0
1760272264.975,SAFE,1240.5,0.0,0.0
1760272265.160,SAFE,1174.0,0.0,0.0
1760272265.341,SAFE,1119.5,0.0,0.0
1760272265.519,SAFE,1073.0,0.82,1.31
1760272265.694,SAFE,1073.0,0.82,1.31
1760272265.868,SAFE,2997.0,0.82,3.65
1760272266.041,SAFE,3023.0,0.82,3.69
1760272266.207,SAFE,3190.0,0.82,3.89
1760272266.372,SAFE,5002.5,0.82,6.0
1760272266.543,SAFE,5002.5,2.04,2.45
1760272266.713,SAFE,4725.5,2.04,2.32
1760272266.879,SAFE,4405.0,2.04,2.16
1760272267.048,SAFE,3971.0,2.04,1.95
1760272267.208,SAFE,3631.5,2.04,1.78
1760272267.366,SAFE,3276.0,2.04,1.61
1760272267.535,SAFE,2775.5,2.04,1.36
1760272267.700,WARN,2406.5,2.04,1.18
1760272267.861,WARN,2083.5,2.04,1.02
1760272268.031,WARN,1648.0,2.04,0.81
1760272268.194,WARN,1413.5,2.04,0.69
1760272268.357,BRAKE,1121.5,2.04,0.55
1760272268.515,BRAKE,931.5,2.04,0.46
1760272268.673,BRAKE,757.0,2.04,0.37
1760272268.839,BRAKE,627.0,2.04,0.31
1760272268.999,BRAKE,566.0,2.04,0.28
