ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason
1760012612.326,BRAKE,160.41225330118039,0.0,,140,dist_only_brake
1760012612.508,BRAKE,160.41225330118039,0.0,,140,dist_only_brake
1760012612.691,BRAKE,160.41225330118039,0.0,,140,dist_only_brake
1760012612.872,BRAKE,162.21577631691332,0.0,,140,dist_only_brake
1760012613.053,BRAKE,162.21577631691332,0.0,,140,dist_only_brake
1760012613.234,BRAKE,157.85631052676533,0.0,,140,dist_only_brake
1760012613.415,BRAKE,157.85631052676533,0.0,,140,dist_only_brake
1760012613.596,BRAKE,152.76752421070614,0.0,,140,dist_only_brake
1760012613.777,BRAKE,169.9105145264237,0.0,,140,dist_only_brake
1760012613.958,BRAKE,170.23380939453668,0.0,,140,dist_only_brake
1760012614.141,BRAKE,170.23380939453668,0.0,,140,dist_only_brake
1760012614.322,BRAKE,161.16852375781468,0.0,,140,dist_only_brake
1760012614.503,BRAKE,161.16852375781468,0.0,,140,dist_only_brake
1760012614.684,BRAKE,147.9601782807502,0.0,,140,dist_only_brake
1760012614.865,BRAKE,149.3061069684501,0.0,,140,dist_only_brake
1760012615.046,BRAKE,149.3061069684501,0.0,,140,dist_only_brake
1760012615.227,BRAKE,160.070465672428,0.0,,140,dist_only_brake
1760012615.408,BRAKE,160.070465672428,0.0,,140,dist_only_brake
1760012615.589,BRAKE,157.4781862689712,0.0,,140,dist_only_brake
1760012615.770,BRAKE,152.96127450758848,0.0,,140,dist_only_brake
1760012615.953,BRAKE,152.96127450758848,0.0,,140,dist_only_brake
1760012616.134,BRAKE,161.2266823527285,0.0,,140,dist_only_brake
1760012616.315,BRAKE,161.2266823527285,0.0,,140,dist_only_brake
1760012616.496,BRAKE,161.2266823527285,0.0,,140,dist_only_brake
1760012616.677,BRAKE,157.2206729410914,0.0,,140,dist_only_brake
1760012616.859,BRAKE,151.21237690351717,0.0,,140,dist_only_brake
1760012617.041,BRAKE,151.21237690351717,0.0,,140,dist_only_brake
1760012617.223,BRAKE,151.21237690351717,0.0,,140,dist_only_brake
1760012617.403,BRAKE,167.63298227410647,0.0,,140,dist_only_brake
1760012617.585,BRAKE,148.77319290964257,0.0,,140,dist_only_brake
1760012617.765,BRAKE,149.51391574578554,0.0,,140,dist_only_brake
1760012617.947,BRAKE,149.51391574578554,1.71,0.09,140,dist_or_ttc_below_brake
1760012618.129,BRAKE,149.61933977898852,1.71,0.09,140,dist_or_ttc_below_brake
1760012618.312,BRAKE,149.64160386739312,10.89,0.01,140,dist_or_ttc_below_brake
1760012618.494,BRAKE,149.64160386739312,10.89,0.01,140,dist_or_ttc_below_brake
1760012618.676,BRAKE,149.64160386739312,10.06,0.01,140,dist_or_ttc_below_brake
1760012618.858,BRAKE,168.48496232043587,10.06,0.02,140,dist_or_ttc_below_brake
1760012619.040,BRAKE,161.44555638276185,4.93,0.03,140,dist_or_ttc_below_brake
1760012619.223,BRAKE,161.44555638276185,4.93,0.03,140,dist_or_ttc_below_brake
1760012619.405,BRAKE,147.81293353186285,3.45,0.04,140,dist_or_ttc_below_brake
1760012619.587,BRAKE,147.81293353186285,3.45,0.04,140,dist_or_ttc_below_brake
1760012619.769,BRAKE,160.6801040476471,1.69,0.1,140,dist_or_ttc_below_brake
1760012619.951,BRAKE,160.6801040476471,1.69,0.1,140,dist_or_ttc_below_brake
1760012620.134,BRAKE,148.4692249714353,0.83,0.18,140,dist_or_ttc_below_brake
1760012620.316,BRAKE,148.4692249714353,0.83,0.18,140,dist_or_ttc_below_brake
1760012620.498,BRAKE,160.23161399314446,1.41,0.11,140,dist_or_ttc_below_brake
1760012620.680,BRAKE,160.23161399314446,1.41,0.11,140,dist_or_ttc_below_brake
1760012620.862,BRAKE,158.08264559725777,1.39,0.11,140,dist_or_ttc_below_brake
1760012621.045,BRAKE,158.08264559725777,1.39,0.11,140,dist_or_ttc_below_brake
1760012621.227,BRAKE,148.92013397733675,2.69,0.06,140,dist_or_ttc_below_brake
1760012621.409,BRAKE,149.48208038640203,2.69,0.06,140,dist_or_ttc_below_brake
1760012621.591,BRAKE,149.48208038640203,1.89,0.08,140,dist_or_ttc_below_brake
1760012621.771,BRAKE,149.48208038640203,1.89,0.08,140,dist_or_ttc_below_brake
1760012621.953,BRAKE,149.5192482318412,2.93,0.05,140,dist_or_ttc_below_brake
1760012622.136,BRAKE,161.06404783025675,2.93,0.05,140,dist_or_ttc_below_brake
1760012622.317,BRAKE,161.06404783025675,2.44,0.07,140,dist_or_ttc_below_brake
1760012622.497,BRAKE,161.06404783025675,2.44,0.07,140,dist_or_ttc_below_brake
1760012622.679,BRAKE,159.44914859170464,10.24,0.02,140,dist_or_ttc_below_brake
1760012622.860,BRAKE,165.71037147926162,10.24,0.02,140,dist_or_ttc_below_brake
1760012623.041,BRAKE,172.6727956620091,10.95,0.02,140,dist_or_ttc_below_brake
1760012623.224,BRAKE,172.6727956620091,10.95,0.02,140,dist_or_ttc_below_brake
1760012623.405,BRAKE,150.50411826480362,15.7,0.01,140,dist_or_ttc_below_brake
1760012623.586,BRAKE,150.26164730592146,15.7,0.01,140,dist_or_ttc_below_brake
1760012623.767,BRAKE,150.26164730592146,15.43,0.01,140,dist_or_ttc_below_brake
1760012623.950,BRAKE,150.02965892236858,15.43,0.01,140,dist_or_ttc_below_brake
1760012624.132,BRAKE,168.35207088482105,14.2,0.01,140,dist_or_ttc_below_brake
1760012624.314,BRAKE,148.92011814136845,14.2,0.01,140,dist_or_ttc_below_brake
1760012624.496,BRAKE,149.11149701235703,12.18,0.01,140,dist_or_ttc_below_brake
1760012624.679,BRAKE,149.11149701235703,12.18,0.01,140,dist_or_ttc_below_brake
1760012624.861,BRAKE,168.1768982074142,15.92,0.01,140,dist_or_ttc_below_brake
1760012625.043,BRAKE,174.8674555697794,15.92,0.01,140,dist_or_ttc_below_brake
1760012625.225,BRAKE,174.8674555697794,12.15,0.01,140,dist_or_ttc_below_brake
1760012625.407,BRAKE,163.26198222791174,12.15,0.01,140,dist_or_ttc_below_brake
1760012625.589,BRAKE,163.26198222791174,8.36,0.02,140,dist_or_ttc_below_brake
1760012625.770,BRAKE,162.4679502938795,8.36,0.02,140,dist_or_ttc_below_brake
1760012625.951,BRAKE,162.4679502938795,8.92,0.02,140,dist_or_ttc_below_brake
1760012626.134,BRAKE,162.4679502938795,8.92,0.02,140,dist_or_ttc_below_brake
1760012626.316,BRAKE,160.51232322821244,9.8,0.02,140,dist_or_ttc_below_brake
1760012626.498,BRAKE,160.51232322821244,9.8,0.02,140,dist_or_ttc_below_brake
1760012626.680,BRAKE,160.51232322821244,9.22,0.02,140,dist_or_ttc_below_brake
1760012626.863,BRAKE,173.169957574771,9.22,0.02,140,dist_or_ttc_below_brake
1760012627.044,BRAKE,176.02578981794503,9.65,0.02,140,dist_or_ttc_below_brake
1760012627.225,BRAKE,176.02578981794503,9.65,0.02,140,dist_or_ttc_below_brake
1760012627.406,BRAKE,163.350315927178,8.76,0.02,140,dist_or_ttc_below_brake
1760012627.587,BRAKE,163.350315927178,8.76,0.02,140,dist_or_ttc_below_brake
1760012627.768,BRAKE,163.31703032900907,9.42,0.02,140,dist_or_ttc_below_brake
1760012627.949,BRAKE,163.31703032900907,9.42,0.02,140,dist_or_ttc_below_brake
1760012628.130,BRAKE,161.79181213160362,8.74,0.02,140,dist_or_ttc_below_brake
1760012628.313,BRAKE,161.79181213160362,8.74,0.02,140,dist_or_ttc_below_brake
1760012628.494,BRAKE,162.25321396463394,9.1,0.02,140,dist_or_ttc_below_brake
1760012628.675,BRAKE,162.25321396463394,9.1,0.02,140,dist_or_ttc_below_brake
1760012628.856,BRAKE,162.25321396463394,6.47,0.03,140,dist_or_ttc_below_brake
1760012629.037,BRAKE,172.81790854060483,6.47,0.03,140,dist_or_ttc_below_brake
1760012629.219,BRAKE,172.81790854060483,3.17,0.05,140,dist_or_ttc_below_brake
1760012629.401,BRAKE,162.5171634162419,3.17,0.05,140,dist_or_ttc_below_brake
1760012629.583,BRAKE,147.76811921989807,2.22,0.07,140,dist_or_ttc_below_brake
1760012629.765,BRAKE,147.76811921989807,2.22,0.07,140,dist_or_ttc_below_brake
1760012629.947,BRAKE,150.76134861277552,1.09,0.14,140,dist_or_ttc_below_brake
1760012630.130,BRAKE,167.24087153193884,1.09,0.15,140,dist_or_ttc_below_brake
1760012630.312,BRAKE,160.67472366706613,0.53,0.3,140,dist_or_ttc_below_brake
1760012630.494,BRAKE,160.67472366706613,0.53,0.3,140,dist_or_ttc_below_brake
1760012630.677,BRAKE,157.08988946682643,0.26,0.6,140,dist_or_ttc_below_brake
1760012630.859,BRAKE,157.08988946682643,0.26,0.6,140,dist_or_ttc_below_brake
1760012631.041,BRAKE,152.68595578673057,0.13,1.17,140,dist_or_ttc_below_brake
1760012631.223,BRAKE,167.8973776332892,0.13,1.29,140,dist_or_ttc_below_brake
1760012631.406,BRAKE,160.98395105331568,0.09,1.79,140,dist_or_ttc_below_brake
1760012631.588,BRAKE,160.98395105331568,0.09,1.79,140,dist_or_ttc_below_brake
1760012631.770,BRAKE,160.98395105331568,0.04,,140,dist_only_brake
1760012631.952,BRAKE,173.58914825279575,0.04,,140,dist_only_brake
1760012632.134,BRAKE,173.58914825279575,0.02,,140,dist_only_brake
1760012632.316,BRAKE,173.33403734840257,0.02,,140,dist_only_brake
1760012632.499,BRAKE,162.54361493936102,0.01,,140,dist_only_brake
1760012632.681,BRAKE,162.54361493936102,0.01,,140,dist_only_brake
1760012632.863,BRAKE,162.54361493936102,0.01,,140,dist_only_brake
1760012633.045,BRAKE,158.7824459757444,0.01,,140,dist_only_brake
1760012633.227,BRAKE,171.9814722205072,0.0,,140,dist_only_brake
1760012633.407,BRAKE,162.06258888820287,0.0,,140,dist_only_brake
1760012633.589,BRAKE,162.06258888820287,0.0,,140,dist_only_brake
1760012633.769,BRAKE,162.06258888820287,0.0,,140,dist_only_brake
1760012633.951,BRAKE,166.3520213331687,0.0,,140,dist_only_brake
1760012634.131,BRAKE,174.60248511996048,0.0,,140,dist_only_brake
1760012634.313,BRAKE,174.60248511996048,0.0,,140,dist_only_brake
1760012634.495,BRAKE,163.5909940479842,0.0,,140,dist_only_brake
1760012634.677,BRAKE,159.23139761919367,0.0,,140,dist_only_brake
1760012634.857,BRAKE,159.23139761919367,0.0,,140,dist_only_brake
1760012635.039,BRAKE,156.52755904767747,0.0,,140,dist_only_brake
1760012635.222,BRAKE,167.88336850286555,0.0,,140,dist_only_brake
1760012635.404,BRAKE,160.5433474011462,0.0,,140,dist_only_brake
1760012635.586,BRAKE,160.5433474011462,0.0,,140,dist_only_brake
1760012635.768,BRAKE,160.5433474011462,0.0,,140,dist_only_brake
1760012635.948,BRAKE,172.90140337627508,0.0,,140,dist_only_brake
1760012636.130,BRAKE,176.189336810306,0.0,,140,dist_only_brake
1760012636.312,BRAKE,176.189336810306,0.0,,140,dist_only_brake
1760012636.494,BRAKE,163.5657347241224,0.0,,140,dist_only_brake
1760012636.677,BRAKE,163.5657347241224,0.0,,140,dist_only_brake
1760012636.859,BRAKE,162.83111053351575,0.0,,140,dist_only_brake
1760012637.041,BRAKE,162.83111053351575,0.0,,140,dist_only_brake
1760012637.223,BRAKE,149.31546652804377,0.0,,140,dist_only_brake
1760012637.406,BRAKE,149.31546652804377,0.0,,140,dist_only_brake
1760012637.587,BRAKE,149.31546652804377,0.0,,140,dist_only_brake
1760012637.767,BRAKE,167.53962718003828,0.0,,140,dist_only_brake
1760012637.949,BRAKE,167.53962718003828,0.0,,140,dist_only_brake
1760012638.129,BRAKE,167.53962718003828,0.0,,140,dist_only_brake
1760012638.311,BRAKE,171.3879063139255,0.0,,140,dist_only_brake
1760012638.491,BRAKE,160.5801625255702,0.0,,140,dist_only_brake
1760012638.673,BRAKE,160.5801625255702,0.0,,140,dist_only_brake
1760012638.856,BRAKE,160.5801625255702,0.0,,140,dist_only_brake
1760012639.038,BRAKE,156.22706501022807,0.0,,140,dist_only_brake
1760012639.220,BRAKE,169.47749736147284,0.0,,140,dist_only_brake
1760012639.402,BRAKE,160.14599894458914,0.0,,140,dist_only_brake
1760012639.585,BRAKE,160.14599894458914,0.0,,140,dist_only_brake
1760012639.766,BRAKE,160.14599894458914,0.0,,140,dist_only_brake
1760012639.946,BRAKE,171.73703974670138,0.0,,140,dist_only_brake
1760012640.128,BRAKE,171.73703974670138,0.0,,140,dist_only_brake
1760012640.308,BRAKE,171.351333723525,0.0,,140,dist_only_brake
1760012640.490,BRAKE,171.351333723525,0.0,,140,dist_only_brake
1760012640.673,BRAKE,171.351333723525,0.0,,140,dist_only_brake
1760012640.854,BRAKE,165.467320093646,0.0,,140,dist_only_brake
1760012641.037,BRAKE,162.8019280374584,0.0,,140,dist_only_brake
1760012641.219,BRAKE,162.8019280374584,0.0,,140,dist_only_brake
1760012641.402,BRAKE,157.77438509159597,0.0,,140,dist_only_brake
1760012641.583,BRAKE,165.34846272899,0.0,,140,dist_only_brake
1760012641.763,BRAKE,160.08185242198303,0.0,,140,dist_only_brake
1760012641.945,BRAKE,172.3546310549576,0.0,,140,dist_only_brake
1760012642.125,BRAKE,171.4186445812759,0.0,,140,dist_only_brake
1760012642.307,BRAKE,171.4186445812759,0.0,,140,dist_only_brake
1760012642.487,BRAKE,160.47245783251034,0.0,,140,dist_only_brake
1760012642.669,BRAKE,160.47245783251034,0.0,,140,dist_only_brake
1760012642.852,BRAKE,160.774955951921,0.0,,140,dist_only_brake
1760012643.033,BRAKE,160.82497357115258,0.0,,140,dist_only_brake
1760012643.213,BRAKE,160.774955951921,0.0,,140,dist_only_brake
1760012643.395,BRAKE,160.82497357115258,0.0,,140,dist_only_brake
1760012643.576,BRAKE,160.70599746283065,0.0,,140,dist_only_brake
1760012643.757,BRAKE,160.70599746283065,0.0,,140,dist_only_brake
1760012643.940,BRAKE,155.63239898513226,0.0,,140,dist_only_brake
1760012644.122,BRAKE,155.63239898513226,0.0,,140,dist_only_brake
1760012644.304,BRAKE,159.36011030257268,0.0,,140,dist_only_brake
1760012644.486,BRAKE,159.36011030257268,0.0,,140,dist_only_brake
1760012644.669,BRAKE,159.36011030257268,0.0,,140,dist_only_brake
1760012644.850,BRAKE,156.12357058904698,0.0,,140,dist_only_brake
1760012645.031,BRAKE,163.39642647261746,0.0,,140,dist_only_brake
1760012645.212,BRAKE,164.00565694137126,0.0,,140,dist_only_brake
1760012645.395,BRAKE,164.00565694137126,0.0,,140,dist_only_brake
1760012645.577,BRAKE,161.85726277654848,0.0,,140,dist_only_brake
1760012645.757,BRAKE,156.2429051106194,0.0,,140,dist_only_brake
1760012645.939,BRAKE,151.77929722654864,0.0,,140,dist_only_brake
1760012646.119,BRAKE,151.58216204424775,0.0,,140,dist_only_brake
1760012646.301,BRAKE,151.77929722654864,0.0,,140,dist_only_brake
1760012646.483,BRAKE,158.84081253374865,0.0,,140,dist_only_brake
1760012646.665,BRAKE,158.84081253374865,0.0,,140,dist_only_brake
1760012646.848,BRAKE,158.84081253374865,0.0,,140,dist_only_brake
1760012647.029,BRAKE,166.08731800323986,0.0,,140,dist_only_brake
1760012647.212,BRAKE,166.08731800323986,0.0,,140,dist_only_brake
1760012647.394,BRAKE,166.08731800323986,0.0,,140,dist_only_brake
1760012647.577,BRAKE,158.08492720129595,0.0,,140,dist_only_brake
1760012647.758,BRAKE,167.8306295169866,0.0,,140,dist_only_brake
1760012647.941,BRAKE,167.8306295169866,0.0,,140,dist_only_brake
1760012648.123,BRAKE,172.5963510840768,1.01,0.17,140,dist_or_ttc_below_brake
1760012648.305,BRAKE,172.5963510840768,1.01,0.17,140,dist_or_ttc_below_brake
1760012648.487,BRAKE,161.12354043363072,5.52,0.03,140,dist_or_ttc_below_brake
1760012648.670,BRAKE,161.12354043363072,5.52,0.03,140,dist_or_ttc_below_brake
1760012648.852,BRAKE,160.63385988162855,12.45,0.01,140,dist_or_ttc_below_brake
1760012649.034,BRAKE,161.02031592897714,12.45,0.01,140,dist_or_ttc_below_brake
1760012649.216,BRAKE,160.63385988162855,17.76,0.01,140,dist_or_ttc_below_brake
1760012649.398,BRAKE,156.52312637159085,17.76,0.01,140,dist_or_ttc_below_brake
1760012649.581,BRAKE,156.52312637159085,15.44,0.01,140,dist_or_ttc_below_brake
1760012649.763,BRAKE,159.85342013167272,15.44,0.01,140,dist_or_ttc_below_brake
1760012649.945,BRAKE,168.5585503291818,22.24,0.01,140,dist_or_ttc_below_brake
1760012650.127,BRAKE,159.85342013167272,22.24,0.01,140,dist_or_ttc_below_brake
1760012650.309,BRAKE,152.75482083160145,10.9,0.01,140,dist_or_ttc_below_brake
1760012650.489,BRAKE,152.75482083160145,10.9,0.01,140,dist_or_ttc_below_brake
1760012650.671,BRAKE,158.45286279983372,11.67,0.01,140,dist_or_ttc_below_brake
1760012650.851,BRAKE,168.65715699958434,11.67,0.01,140,dist_or_ttc_below_brake
1760012651.033,BRAKE,158.45286279983372,9.24,0.02,140,dist_or_ttc_below_brake
1760012651.213,BRAKE,169.86821224317603,9.24,0.02,140,dist_or_ttc_below_brake
1760012651.395,BRAKE,160.1972848972704,6.47,0.02,140,dist_or_ttc_below_brake
1760012651.575,BRAKE,160.1972848972704,6.47,0.02,140,dist_or_ttc_below_brake
1760012651.757,BRAKE,160.1972848972704,17.54,0.01,140,dist_or_ttc_below_brake
1760012651.937,BRAKE,171.56834837534487,17.54,0.01,140,dist_or_ttc_below_brake
1760012652.119,BRAKE,171.56834837534487,14.62,0.01,140,dist_or_ttc_below_brake
1760012652.301,BRAKE,168.06340361008276,14.62,0.01,140,dist_or_ttc_below_brake
1760012652.483,BRAKE,158.8153614440331,7.17,0.02,140,dist_or_ttc_below_brake
1760012652.663,BRAKE,158.8153614440331,7.17,0.02,140,dist_or_ttc_below_brake
1760012652.845,BRAKE,171.72068674656794,4.52,0.04,140,dist_or_ttc_below_brake
1760012653.025,BRAKE,174.1749648191763,4.52,0.04,140,dist_or_ttc_below_brake
