ts,state,d_min_mm,v_mps,ttc_s
1760259642.983,SAFE,,0.0,
1760259643.158,SAFE,1504.75,0.0,0.0
1760259643.337,SAFE,1500.125,0.0,0.0
1760259643.527,SAFE,1495.5,0.0,0.0
1760259643.703,SAFE,1495.5,0.0,0.0
1760259643.889,SAFE,1494.75,0.0,0.0
1760259644.064,SAFE,1503.25,0.0,0.0
1760259644.240,SAFE,1498.0,0.0,0.0
1760259644.415,SAFE,1503.25,0.0,0.0
1760259644.586,SAFE,1499.5,0.0,0.0
1760259644.757,SAFE,1500.75,0.0,0.0
1760259644.933,SAFE,1500.75,0.0,0.0
1760259645.106,SAFE,1507.5,0.0,0.0
1760259645.279,SAFE,1507.5,0.0,0.0
1760259645.452,SAFE,1507.5,0.0,0.0
1760259645.625,SAFE,1505.25,0.0,0.0
1760259645.801,SAFE,1505.25,0.0,0.0
1760259645.975,SAFE,1505.0,0.0,0.0
1760259646.150,SAFE,1504.25,0.0,0.0
1760259646.323,SAFE,1505.0,0.0,0.0
1760259646.497,SAFE,1505.5,0.0,0.0
1760259646.670,SAFE,1505.5,0.0,0.0
1760259646.848,SAFE,1502.5,0.0,0.0
1760259647.016,SAFE,1502.5,0.0,0.0
1760259647.189,SAFE,3158.0,0.0,0.0
1760259647.365,SAFE,3164.5,0.0,0.0
1760259647.543,SAFE,3164.5,0.0,0.0
1760259647.714,SAFE,3164.5,0.0,0.0
1760259647.896,SAFE,3164.5,0.0,0.0
1760259648.070,SAFE,3164.5,0.0,0.0
1760259648.244,SAFE,3164.75,0.0,0.0
1760259648.416,SAFE,3165.0,0.0,0.0
1760259648.590,SAFE,3165.0,0.0,0.0
1760259648.765,SAFE,3165.0,0.0,0.0
1760259648.944,SAFE,3165.5,0.0,0.0
1760259649.122,SAFE,3165.5,0.0,0.0
1760259649.297,SAFE,3164.75,0.0,0.0
1760259649.471,SAFE,3164.75,0.0,0.0
1760259649.644,SAFE,3164.0,0.0,0.0
1760259649.815,SAFE,3164.25,0.0,0.0
1760259649.988,SAFE,3164.25,0.0,0.0
1760259650.161,SAFE,3165.25,0.0,0.0
1760259650.334,SAFE,3165.25,0.0,0.0
1760259650.500,SAFE,3164.25,0.0,0.0
1760259650.673,SAFE,3164.25,0.0,0.0
1760259650.847,SAFE,3165.25,0.0,0.0
1760259651.017,SAFE,3165.25,0.0,0.0
1760259651.188,SAFE,3165.25,0.0,0.0
1760259651.363,SAFE,3165.0,0.0,0.0
1760259651.546,SAFE,3165.0,0.0,0.0
1760259651.727,SAFE,3165.0,0.0,0.0
1760259651.907,SAFE,3165.0,0.0,0.0
1760259652.084,SAFE,3163.75,0.0,0.0
1760259652.261,SAFE,3158.5,0.0,0.0
1760259652.445,SAFE,3158.5,0.0,0.0
1760259652.618,SAFE,3136.25,0.0,0.0
1760259652.788,SAFE,3140.0,0.0,0.0
1760259652.959,SAFE,3140.0,0.0,0.0
1760259653.127,SAFE,3168.5,0.0,0.0
1760259653.303,SAFE,3199.5,0.0,0.0
1760259653.474,SAFE,3232.5,0.0,0.0
1760259653.649,SAFE,3299.5,0.0,0.0
1760259653.817,SAFE,3366.5,0.0,0.0
1760259654.001,SAFE,3426.5,2.63,1.3
1760259654.179,WARN,3487.0,3.65,0.96
1760259654.360,SAFE,3587.0,0.0,0.0
1760259654.536,SAFE,3587.0,0.0,0.0
1760259654.714,SAFE,3690.0,0.0,0.0
1760259654.890,SAFE,3826.5,0.0,0.0
1760259655.068,SAFE,3826.5,0.19,6.0
1760259655.244,BRAKE,204.25,3.06,0.07
1760259655.424,BRAKE,204.25,4.17,0.05
1760259655.611,SAFE,204.25,0.0,0.0
1760259655.785,SAFE,204.25,0.0,0.0
1760259655.961,SAFE,204.25,0.0,0.0
1760259656.132,SAFE,204.25,0.0,0.0
1760259656.314,BRAKE,206.5,0.18,1.15
1760259656.481,BRAKE,206.5,3.61,0.06
1760259656.659,BRAKE,205.75,3.85,0.05
1760259656.842,SAFE,204.75,0.0,0.0
1760259657.012,SAFE,204.75,0.0,0.0
1760259657.186,SAFE,206.75,0.0,0.0
1760259657.359,SAFE,208.0,0.0,0.0
1760259657.535,SAFE,213.0,0.0,0.0
1760259657.715,SAFE,208.0,0.0,0.0
1760259657.891,SAFE,218.0,0.0,0.0
1760259658.064,SAFE,1188.5,0.0,0.0
1760259658.240,SAFE,1447.0,0.0,0.0
1760259658.418,SAFE,3285.0,0.0,0.0
1760259658.589,SAFE,3285.0,0.0,0.0
1760259658.762,SAFE,3117.5,0.0,0.0
1760259658.935,SAFE,2984.0,0.0,0.0
1760259659.113,SAFE,2308.0,0.0,0.0
1760259659.291,SAFE,2048.0,0.0,0.0
1760259659.472,SAFE,2022.0,0.0,0.0
1760259659.653,SAFE,2022.0,0.0,0.0
1760259659.831,SAFE,2022.0,0.0,0.0
1760259660.012,SAFE,2148.5,0.0,0.0
1760259660.195,SAFE,2942.5,0.0,0.0
1760259660.366,SAFE,2942.5,0.0,0.0
1760259660.537,SAFE,2624.5,0.0,0.0
1760259660.710,SAFE,2480.0,0.0,0.0
1760259660.888,SAFE,2314.5,0.05,0.0
1760259661.061,SAFE,2192.5,1.14,1.92
1760259661.234,SAFE,2039.0,1.55,1.32
1760259661.407,SAFE,1847.0,0.0,0.0
1760259661.578,SAFE,1832.5,0.0,0.0
1760259661.748,SAFE,1832.5,0.0,0.0
1760259661.917,SAFE,2011.75,0.0,0.0
1760259662.088,BRAKE,2234.0,6.63,0.34
1760259662.248,BRAKE,2234.0,8.55,0.26
1760259662.425,SAFE,1215.0,0.0,0.0
1760259662.612,BRAKE,1195.5,6.18,0.19
1760259662.773,BRAKE,1175.0,8.59,0.14
1760259662.939,SAFE,1175.0,0.0,0.0
1760259663.115,BRAKE,1241.0,10.66,0.12
1760259663.272,BRAKE,1471.5,14.61,0.1
1760259663.436,BRAKE,3543.0,13.18,0.27
1760259663.598,BRAKE,3543.0,13.09,0.27
1760259663.774,BRAKE,3331.5,16.28,0.2
1760259663.945,BRAKE,2918.5,17.52,0.17
1760259664.120,BRAKE,2517.5,15.23,0.17
1760259664.296,BRAKE,2297.0,5.15,0.45
1760259664.469,BRAKE,2030.0,10.68,0.19
1760259664.635,BRAKE,1766.0,12.83,0.14
