ts,state,d_min_mm,v_mps,ttc_s
1760262722.999,SAFE,3548.5,0.39,6.0
1760262723.175,SAFE,3396.5,0.42,6.0
1760262723.351,SAFE,3076.5,0.45,6.0
1760262723.534,SAFE,2786.0,0.48,5.8
1760262723.722,SAFE,2500.0,0.49,5.1
1760262723.910,SAFE,2221.5,0.5,4.44
1760262724.104,SAFE,1971.5,0.5,3.94
1760262724.294,SAFE,1801.0,0.49,3.68
1760262724.487,SAFE,1552.0,0.47,3.3
1760262724.663,SAFE,1324.0,0.46,2.88
1760262724.834,SAFE,1105.0,0.43,2.57
1760262725.004,SAFE,932.0,0.43,2.17
1760262725.168,SAFE,871.5,0.42,2.08
1760262725.338,SAFE,787.5,0.41,1.92
1760262725.509,SAFE,732.5,0.41,1.79
1760262725.680,SAFE,728.0,0.41,1.78
1760262725.853,SAFE,728.0,0.41,1.78
1760262726.021,SAFE,778.0,0.41,1.9
1760262726.192,SAFE,868.5,0.41,2.12
1760262726.360,SAFE,968.0,0.41,2.36
1760262726.530,SAFE,1014.0,0.41,2.47
1760262726.706,SAFE,1014.0,0.28,3.62
1760262726.874,SAFE,842.5,0.2,4.21
1760262727.052,SAFE,739.0,0.1,6.0
1760262727.226,SAFE,739.0,0.05,0.0
1760262727.404,SAFE,1388.5,0.03,0.0
1760262727.582,SAFE,2117.5,0.02,0.0
1760262727.763,SAFE,2117.5,0.01,0.0
1760262727.938,SAFE,2117.5,0.0,0.0
1760262728.124,SAFE,2216.5,0.0,0.0
1760262728.310,SAFE,2216.5,0.06,6.0
1760262728.491,SAFE,1439.0,0.13,6.0
1760262728.668,SAFE,1439.0,0.17,6.0
1760262728.847,SAFE,1524.5,0.19,6.0
1760262729.030,WARN,1524.5,1.55,0.98
1760262729.209,BRAKE,1351.0,2.49,0.54
1760262729.389,BRAKE,1351.0,3.6,0.38
1760262729.570,BRAKE,2225.5,4.14,0.54
1760262729.755,BRAKE,2819.5,3.09,0.91
1760262729.942,CORNER,2819.5,1.65,1.71
1760262730.119,CORNER,1842.0,1.23,1.5
1760262730.300,CORNER,910.0,0.74,1.23
1760262730.473,CORNER,901.5,0.54,1.67
1760262730.649,CORNER,884.5,0.44,2.01
1760262730.830,SAFE,884.5,0.39,2.27
1760262731.008,SAFE,3650.5,0.38,6.0
1760262731.191,SAFE,3650.5,0.36,6.0
1760262731.369,SAFE,2911.5,0.35,6.0
1760262731.547,SAFE,2881.5,0.35,6.0
1760262731.730,SAFE,2870.0,0.35,6.0
1760262731.909,SAFE,2870.0,0.34,6.0
1760262732.094,SAFE,2878.5,0.34,6.0
1760262732.280,SAFE,2882.0,0.34,6.0
1760262732.461,SAFE,2882.75,0.17,6.0
1760262732.637,SAFE,2888.0,0.08,6.0
1760262732.812,SAFE,2890.75,0.06,6.0
1760262732.985,SAFE,2892.0,0.03,0.0
1760262733.154,SAFE,2892.0,0.01,0.0
1760262733.327,SAFE,2892.0,0.01,0.0
1760262733.505,SAFE,2892.25,0.0,0.0
