ts,state,d_min_mm,v_mps,ttc_s
1760260088.709,SAFE,,0.0,
1760260088.879,SAFE,3129.25,0.0,0.0
1760260089.060,SAFE,3126.375,0.0,0.0
1760260089.240,SAFE,3123.5,0.0,0.0
1760260089.419,SAFE,3123.5,0.0,0.0
1760260089.597,SAFE,3123.5,0.0,0.0
1760260089.775,SAFE,3126.0,0.0,0.0
1760260089.957,CORNER,3129.25,0.0,0.0
1760260090.125,CORNER,3129.25,0.0,0.0
1760260090.300,CORNER,3127.75,0.0,0.0
1760260090.473,CORNER,3127.75,0.0,0.0
1760260090.647,SAFE,3127.75,0.0,0.0
1760260090.817,SAFE,3129.0,0.0,0.0
1760260090.990,SAFE,3128.25,0.0,0.0
1760260091.166,SAFE,3128.25,0.0,0.0
1760260091.334,SAFE,3128.0,0.0,0.0
1760260091.502,SAFE,3126.5,0.0,0.0
1760260091.678,SAFE,3126.5,0.0,0.0
1760260091.846,SAFE,3126.5,0.0,0.0
1760260092.019,SAFE,3129.75,0.0,0.0
1760260092.190,SAFE,3124.0,0.0,0.0
1760260092.366,SAFE,440.0,0.0,0.0
1760260092.531,SAFE,388.0,0.0,0.0
1760260092.704,SAFE,381.5,0.0,0.0
1760260092.877,SAFE,381.5,0.0,0.0
1760260093.048,SAFE,434.0,0.0,0.0
1760260093.219,SAFE,3127.25,0.0,0.0
1760260093.392,SAFE,3127.25,0.0,0.0
1760260093.573,SAFE,3127.25,0.0,0.0
1760260093.756,SAFE,3125.75,0.0,0.0
1760260093.929,SAFE,3125.75,0.0,0.0
1760260094.107,SAFE,3123.0,0.0,0.0
1760260094.280,SAFE,3119.0,0.0,0.0
1760260094.451,SAFE,3108.0,0.0,0.0
1760260094.622,SAFE,3104.75,0.0,0.0
1760260094.797,SAFE,3104.75,0.0,0.0
1760260094.971,SAFE,3130.5,0.0,0.0
1760260095.144,SAFE,3175.5,1.65,1.92
1760260095.320,SAFE,3216.5,2.33,1.38
1760260095.498,SAFE,3285.5,2.67,1.23
1760260095.673,WARN,3355.5,2.84,1.18
1760260095.844,WARN,3445.5,2.92,1.18
1760260096.010,SAFE,3548.5,2.94,1.21
1760260096.180,SAFE,3611.0,2.97,1.22
1760260096.354,SAFE,3611.0,3.0,1.2
1760260096.527,WARN,3736.0,3.99,0.94
1760260096.692,WARN,3751.0,4.27,0.88
1760260096.863,WARN,3751.0,4.61,0.81
1760260097.036,BRAKE,469.0,4.78,0.1
1760260097.200,BRAKE,469.0,4.83,0.1
1760260097.372,BRAKE,469.0,2.54,0.18
1760260097.546,BRAKE,455.5,1.88,0.24
1760260097.719,BRAKE,426.5,1.09,0.39
1760260097.890,BRAKE,426.5,0.71,0.6
1760260098.063,BRAKE,1864.0,0.52,3.58
1760260098.253,SAFE,1864.0,2.31,0.81
1760260098.430,BRAKE,1328.0,2.83,0.47
1760260098.600,BRAKE,230.5,3.44,0.07
1760260098.778,BRAKE,230.5,3.74,0.06
1760260098.966,BRAKE,1155.5,3.89,0.3
1760260099.154,BRAKE,1155.5,3.96,0.29
1760260099.330,BRAKE,1163.0,2.1,0.55
