ts,state,d_min_mm,v_mps,ttc_s
1760272057.023,SAFE,,0.0,
1760272057.192,SAFE,2833.0,0.0,0.0
1760272057.367,SAFE,2835.375,0.0,0.0
1760272057.543,SAFE,2833.0,0.0,0.0
1760272057.716,SAFE,2835.5,0.0,0.0
1760272057.892,SAFE,2832.5,0.0,0.0
1760272058.063,SAFE,2834.25,0.0,0.0
1760272058.236,SAFE,2834.25,0.0,0.0
1760272058.407,SAFE,2834.25,0.0,0.0
1760272058.570,SAFE,2827.75,0.0,0.0
1760272058.741,SAFE,2827.75,0.0,0.0
1760272058.911,SAFE,2827.75,0.0,0.0
1760272059.077,SAFE,290.0,0.0,0.0
1760272059.248,SAFE,290.0,0.0,0.0
1760272059.418,SAFE,286.0,0.0,0.0
1760272059.589,SAFE,286.0,0.0,0.0
1760272059.755,SAFE,249.5,0.0,0.0
1760272059.931,SAFE,249.5,0.0,0.0
1760272060.096,SAFE,273.5,0.0,0.0
1760272060.264,SAFE,301.5,0.0,0.0
1760272060.442,SAFE,341.5,0.0,0.0
1760272060.610,SAFE,372.5,0.0,0.0
1760272060.774,SAFE,372.5,0.0,0.0
1760272060.942,SAFE,841.0,0.0,0.0
1760272061.113,SAFE,150.0,0.0,0.0
1760272061.283,SAFE,145.5,0.0,0.0
1760272061.454,SAFE,145.5,0.0,0.0
1760272061.627,SAFE,146.0,0.0,0.0
1760272061.793,SAFE,146.0,0.0,0.0
1760272061.956,SAFE,144.5,0.0,0.0
1760272062.124,SAFE,144.5,0.0,0.0
1760272062.292,SAFE,152.5,0.0,0.0
1760272062.465,SAFE,152.5,0.0,0.0
1760272062.631,SAFE,152.5,0.0,0.0
1760272062.797,SAFE,839.75,0.0,0.0
1760272062.965,SAFE,840.0,0.0,0.0
1760272063.133,SAFE,840.0,0.0,0.0
1760272063.298,SAFE,840.0,0.0,0.0
1760272063.464,SAFE,839.75,0.0,0.0
1760272063.627,SAFE,839.75,0.0,0.0
1760272063.793,SAFE,839.75,0.0,0.0
1760272063.956,SAFE,839.75,0.0,0.0
1760272064.124,SAFE,838.75,0.0,0.0
1760272064.287,SAFE,153.75,0.0,0.0
1760272064.455,SAFE,153.75,0.0,0.0
1760272064.623,SAFE,153.75,0.0,0.0
1760272064.789,SAFE,155.25,0.0,0.0
1760272064.957,SAFE,155.25,0.0,0.0
1760272065.126,SAFE,142.0,0.0,0.0
1760272065.291,SAFE,141.5,0.0,0.0
1760272065.462,SAFE,141.5,0.0,0.0
1760272065.630,SAFE,334.0,0.0,0.0
1760272065.796,SAFE,334.0,0.0,0.0
1760272065.964,SAFE,331.25,0.0,0.0
1760272066.130,SAFE,327.0,0.0,0.0
1760272066.297,SAFE,327.0,0.0,0.0
1760272066.468,SAFE,328.5,0.0,0.0
1760272066.636,SAFE,328.5,0.0,0.0
1760272066.804,SAFE,326.5,0.0,0.0
1760272066.970,SAFE,326.5,0.0,0.0
1760272067.143,SAFE,328.5,0.0,0.0
1760272067.314,SAFE,332.5,0.0,0.0
1760272067.480,SAFE,335.0,0.0,0.0
1760272067.650,SAFE,335.5,0.0,0.0
1760272067.819,SAFE,336.75,0.0,0.0
1760272067.979,SAFE,337.0,0.0,0.0
1760272068.145,SAFE,337.0,0.0,0.0
1760272068.310,SAFE,337.0,0.0,0.0
1760272068.476,SAFE,335.5,0.0,0.0
1760272068.644,SAFE,335.0,0.0,0.0
1760272068.815,SAFE,335.0,0.0,0.0
1760272068.978,SAFE,335.5,0.0,0.0
1760272069.151,SAFE,336.5,0.0,0.0
1760272069.317,SAFE,336.75,0.0,0.0
1760272069.483,SAFE,336.75,0.0,0.0
1760272069.648,SAFE,335.75,0.0,0.0
1760272069.816,SAFE,334.75,0.0,0.0
1760272069.982,SAFE,334.75,0.0,0.0
1760272070.145,SAFE,335.5,0.0,0.0
1760272070.311,SAFE,336.25,0.0,0.0
1760272070.474,SAFE,336.75,0.0,0.0
1760272070.640,SAFE,337.0,0.0,0.0
1760272070.807,SAFE,337.0,0.0,0.0
1760272070.968,SAFE,336.75,0.0,0.0
1760272071.137,SAFE,336.5,0.0,0.0
1760272071.302,SAFE,336.0,0.0,0.0
1760272071.465,SAFE,334.75,0.0,0.0
1760272071.631,SAFE,334.75,0.0,0.0
1760272071.799,SAFE,334.75,0.0,0.0
1760272071.962,SAFE,333.75,0.0,0.0
1760272072.130,SAFE,333.75,0.0,0.0
1760272072.296,SAFE,333.0,0.0,0.0
1760272072.464,SAFE,332.75,0.0,0.0
1760272072.648,BRAKE,332.5,2.45,0.14
1760272072.806,BRAKE,331.75,2.45,0.14
1760272072.969,BRAKE,331.25,2.45,0.14
1760272073.134,BRAKE,331.75,2.45,0.14
