ts,state,d_min_mm,v_mps,ttc_s
1760260678.556,BRAKE,1796.5,3.76,0.48
1760260678.713,BRAKE,1796.5,4.19,0.43
1760260678.881,BRAKE,1850.0,4.69,0.39
1760260679.047,BRAKE,1979.0,4.87,0.41
1760260679.210,BRAKE,2144.0,5.9,0.36
1760260679.378,BRAKE,2144.0,7.11,0.3
1760260679.544,BRAKE,1066.5,7.88,0.14
1760260679.704,BRAKE,1064.5,8.38,0.13
1760260679.872,BRAKE,1064.5,8.53,0.12
1760260680.038,BRAKE,1084.0,6.22,0.17
1760260680.202,BRAKE,1155.5,7.42,0.16
1760260680.369,BRAKE,3608.5,8.84,0.41
1760260680.540,BRAKE,3608.5,9.42,0.38
1760260680.703,BRAKE,3272.0,12.67,0.26
1760260680.874,BRAKE,2830.5,13.49,0.21
1760260681.047,BRAKE,2578.5,10.14,0.25
1760260681.215,BRAKE,2227.5,12.68,0.18
1760260681.399,BRAKE,1831.0,9.68,0.19
1760260681.564,BRAKE,1478.0,7.06,0.21
1760260681.733,BRAKE,1359.0,5.23,0.26
1760260681.901,BRAKE,1232.0,3.06,0.4
1760260682.079,BRAKE,1133.0,1.99,0.57
1760260682.254,BRAKE,1067.0,1.47,0.73
1760260682.431,SAFE,1007.25,1.13,0.89
1760260682.614,CORNER,952.0,1.68,0.57
1760260682.776,CORNER,924.5,1.96,0.47
1760260682.957,CORNER,924.5,2.09,0.44
1760260683.146,BRAKE,1014.0,2.16,0.47
1760260683.308,BRAKE,1321.5,2.18,0.61
1760260683.490,SAFE,1321.5,2.2,0.6
1760260683.680,BRAKE,855.0,2.21,0.39
1760260683.856,BRAKE,855.0,2.22,0.39
1760260684.039,BRAKE,929.5,2.22,0.42
1760260684.222,BRAKE,1806.0,2.22,0.81
1760260684.421,SAFE,1806.0,1.24,1.46
1760260684.606,SAFE,1746.5,1.39,1.26
1760260684.787,WARN,1713.5,1.56,1.1
1760260684.967,WARN,1672.0,1.65,1.01
1760260685.138,WARN,1648.0,1.69,0.98
1760260685.301,WARN,1648.0,1.7,0.97
1760260685.469,WARN,1464.0,1.71,0.86
1760260685.640,WARN,1464.0,1.72,0.85
1760260685.808,SAFE,2690.5,1.72,1.56
1760260685.981,SAFE,2690.5,1.73,1.56
1760260686.155,SAFE,2472.0,1.73,1.43
1760260686.318,SAFE,2372.5,1.73,1.37
1760260686.486,SAFE,2372.5,1.73,1.37
1760260686.659,SAFE,2594.0,0.85,3.05
1760260686.837,SAFE,2660.5,0.41,6.0
1760260687.010,WARN,2801.0,3.14,0.89
1760260687.194,WARN,2802.0,3.93,0.71
1760260687.370,BRAKE,2871.5,4.86,0.59
1760260687.535,BRAKE,2802.0,5.32,0.53
1760260687.711,BRAKE,2714.0,6.54,0.41
1760260687.889,BRAKE,2641.25,6.89,0.38
1760260688.054,BRAKE,2595.0,7.31,0.35
1760260688.230,BRAKE,2595.0,7.43,0.35
1760260688.403,BRAKE,2460.0,3.89,0.63
1760260688.587,SAFE,2379.0,2.15,1.11
1760260688.747,WARN,1308.0,1.3,1.01
1760260688.918,SAFE,1308.0,1.06,1.23
1760260689.097,BRAKE,1309.0,4.45,0.29
1760260689.269,BRAKE,3798.5,6.11,0.62
1760260689.450,BRAKE,3798.5,6.92,0.55
1760260689.636,SAFE,3692.0,5.84,0.63
1760260689.812,BRAKE,3364.0,6.42,0.52
1760260689.982,BRAKE,2797.0,7.13,0.39
1760260690.158,BRAKE,2797.0,5.29,0.53
1760260690.338,BRAKE,2702.5,6.65,0.41
1760260690.519,BRAKE,2682.0,7.05,0.38
1760260690.697,BRAKE,2570.0,7.52,0.34
1760260690.882,BRAKE,2570.0,7.73,0.33
1760260691.061,BRAKE,2658.5,7.83,0.34
1760260691.242,BRAKE,2662.0,7.88,0.34
1760260691.423,BRAKE,2662.0,7.86,0.34
1760260691.596,BRAKE,2206.0,7.84,0.28
1760260691.776,BRAKE,2153.5,7.82,0.28
1760260691.965,BRAKE,2153.5,7.8,0.28
1760260692.155,BRAKE,2422.5,4.08,0.59
1760260692.329,BRAKE,2422.5,2.25,1.08
1760260692.507,SAFE,2124.0,1.36,1.56
1760260692.680,SAFE,1984.5,1.1,1.8
1760260692.856,CORNER,1862.5,0.76,2.45
1760260693.034,CORNER,1735.5,2.63,0.66
1760260693.215,CORNER,1735.5,3.54,0.49
1760260693.395,CORNER,917.5,3.81,0.24
1760260693.578,CORNER,846.5,4.12,0.21
1760260693.757,CORNER,747.5,4.28,0.17
1760260693.937,CORNER,701.0,4.35,0.16
1760260694.113,CORNER,701.0,4.37,0.16
1760260694.297,BRAKE,1714.0,4.4,0.39
1760260694.467,BRAKE,3043.5,4.41,0.69
1760260694.643,SAFE,3043.5,4.42,0.69
1760260694.805,WARN,3043.5,4.42,0.69
1760260694.976,WARN,3047.5,3.1,0.98
1760260695.152,SAFE,3052.0,1.52,2.01
1760260695.323,SAFE,3058.5,0.74,4.13
1760260695.499,SAFE,3052.0,0.52,5.87
1760260695.669,SAFE,3024.5,0.25,6.0
1760260695.840,SAFE,3001.5,0.12,6.0
1760260696.013,SAFE,2991.0,0.06,6.0
1760260696.186,SAFE,2991.0,0.04,0.0
1760260696.359,SAFE,3009.0,0.02,0.0
1760260696.535,SAFE,3028.5,0.01,0.0
1760260696.710,SAFE,3061.0,0.01,0.0
1760260696.884,SAFE,3097.5,0.0,0.0
1760260697.067,SAFE,3147.0,0.0,0.0
1760260697.245,SAFE,3158.0,0.0,0.0
1760260697.421,SAFE,3160.5,0.0,0.0
1760260697.596,SAFE,3158.0,0.0,0.0
1760260697.773,SAFE,3148.5,0.0,0.0
1760260697.945,SAFE,3144.75,0.0,0.0
1760260698.124,SAFE,3123.0,0.0,0.0
1760260698.294,SAFE,3117.5,0.0,0.0
1760260698.470,SAFE,3117.5,0.0,0.0
1760260698.646,SAFE,3117.5,0.0,0.0
1760260698.821,SAFE,3119.75,0.0,0.0
1760260698.997,SAFE,3117.75,0.0,0.0
1760260699.178,SAFE,3119.75,0.0,0.0
1760260699.348,SAFE,3120.0,0.0,0.0
1760260699.524,SAFE,3120.0,0.0,0.0
1760260699.697,SAFE,3120.0,0.0,0.0
1760260699.870,SAFE,3120.5,0.0,0.0
1760260700.046,SAFE,3118.0,0.0,0.0
1760260700.219,SAFE,3116.75,0.0,0.0
1760260700.398,SAFE,3116.75,0.0,0.0
1760260700.576,SAFE,3117.25,0.0,0.0
1760260700.754,SAFE,3117.25,0.0,0.0
1760260700.929,SAFE,3118.0,0.0,0.0
1760260701.100,SAFE,3116.0,0.0,0.0
1760260701.271,SAFE,3118.0,0.0,0.0
1760260701.444,SAFE,3114.0,0.0,0.0
1760260701.620,SAFE,3119.25,0.0,0.0
1760260701.790,SAFE,3119.0,0.0,0.0
1760260701.966,SAFE,3119.25,0.0,0.0
1760260702.137,SAFE,3119.0,0.0,0.0
1760260702.308,SAFE,3119.0,0.0,0.0
1760260702.483,SAFE,3119.0,0.0,0.0
1760260702.658,SAFE,3119.0,0.0,0.0
1760260702.832,SAFE,3119.0,0.0,0.0
1760260703.005,SAFE,3118.0,0.0,0.0
1760260703.176,SAFE,3118.0,0.0,0.0
1760260703.351,SAFE,3121.0,0.0,0.0
1760260703.527,SAFE,3121.0,0.0,0.0
1760260703.706,SAFE,3118.5,0.0,0.0
1760260703.878,SAFE,3118.5,0.0,0.0
1760260704.057,SAFE,3117.0,0.0,0.0
1760260704.235,SAFE,3116.5,0.0,0.0
1760260704.413,SAFE,3117.0,0.0,0.0
1760260704.586,SAFE,3116.75,0.0,0.0
1760260704.764,SAFE,3120.25,0.0,0.0
1760260704.943,SAFE,3116.75,0.0,0.0
1760260705.121,SAFE,3123.0,0.0,0.0
1760260705.287,SAFE,3116.75,0.0,0.0
1760260705.465,SAFE,3123.0,0.0,0.0
1760260705.640,SAFE,3116.75,0.0,0.0
1760260705.819,SAFE,3119.25,0.0,0.0
1760260705.994,SAFE,3119.25,0.0,0.0
1760260706.170,SAFE,3119.25,0.0,0.0
1760260706.348,SAFE,3119.75,0.0,0.0
1760260706.519,SAFE,3118.25,0.0,0.0
1760260706.689,SAFE,3120.0,0.0,0.0
1760260706.867,SAFE,3120.0,0.0,0.0
1760260707.038,SAFE,3120.0,0.0,0.0
1760260707.211,SAFE,3118.75,0.0,0.0
1760260707.382,SAFE,3118.75,0.0,0.0
1760260707.555,SAFE,3118.75,0.0,0.0
1760260707.728,SAFE,3119.25,0.0,0.0
1760260707.901,SAFE,3118.0,0.0,0.0
1760260708.072,SAFE,3120.75,0.0,0.0
1760260708.248,SAFE,3121.25,0.0,0.0
1760260708.429,CORNER,3121.25,0.0,0.0
1760260708.604,CORNER,3119.0,0.0,0.0
1760260708.782,CORNER,3107.0,0.0,0.0
1760260708.958,CORNER,3100.25,0.0,0.0
