ts,state,d_min_mm,v_mps,ttc_s
1760261869.143,SAFE,2433.5,0.18,6.0
1760261869.312,SAFE,2433.5,0.19,6.0
1760261869.482,SAFE,1358.0,0.21,6.0
1760261869.658,SAFE,1358.0,0.24,5.66
1760261869.834,SAFE,1390.5,0.25,5.56
1760261869.999,SAFE,1390.5,0.26,5.35
1760261870.162,SAFE,1333.0,0.33,4.04
1760261870.323,SAFE,1285.5,0.37,3.47
1760261870.489,SAFE,1274.0,0.43,2.96
1760261870.654,SAFE,1259.5,0.45,2.8
1760261870.817,SAFE,1259.5,0.46,2.74
1760261870.991,SAFE,3709.5,0.52,6.0
1760261871.161,SAFE,3709.5,0.55,6.0
1760261871.322,SAFE,3397.0,0.57,5.96
1760261871.495,SAFE,3019.5,0.58,5.21
1760261871.665,SAFE,2772.0,0.6,4.62
1760261871.837,SAFE,2373.5,0.66,3.6
1760261872.012,SAFE,1991.5,0.67,2.97
1760261872.187,SAFE,1621.0,0.68,2.38
1760261872.363,SAFE,1451.0,0.67,2.17
1760261872.532,SAFE,1451.0,0.64,2.27
1760261872.704,SAFE,2289.5,0.63,3.63
1760261872.883,SAFE,2289.5,0.65,3.52
1760261873.053,SAFE,2049.0,0.65,3.15
1760261873.229,SAFE,2049.0,0.65,3.15
1760261873.407,SAFE,1914.5,0.65,2.95
1760261873.580,SAFE,1243.5,0.66,1.88
1760261873.751,SAFE,1188.0,0.69,1.72
1760261873.919,SAFE,1151.75,0.71,1.62
1760261874.090,SAFE,1188.0,0.7,1.7
1760261874.263,SAFE,3670.0,0.68,5.4
1760261874.434,SAFE,3670.0,0.69,5.32
1760261874.607,SAFE,3342.5,0.72,4.64
1760261874.778,SAFE,3148.5,0.71,4.43
1760261874.948,SAFE,3024.5,0.7,4.32
1760261875.114,SAFE,2996.5,0.69,4.34
1760261875.280,SAFE,2996.5,0.68,4.41
1760261875.455,SAFE,3078.5,0.7,4.4
1760261875.626,SAFE,3156.0,0.69,4.57
1760261875.802,SAFE,3162.5,0.67,4.72
1760261875.975,SAFE,3431.5,0.66,5.2
1760261876.143,SAFE,3431.5,0.63,5.45
1760261876.306,SAFE,3367.5,0.59,5.71
1760261876.474,SAFE,3213.5,0.56,5.74
1760261876.645,SAFE,3203.5,0.55,5.82
1760261876.808,SAFE,3203.5,0.52,6.0
1760261876.981,SAFE,3203.5,0.5,6.0
1760261877.155,SAFE,2797.5,0.48,5.83
1760261877.325,SAFE,2509.5,0.46,5.46
1760261877.493,SAFE,2195.5,0.44,4.99
1760261877.666,SAFE,2063.5,0.43,4.8
1760261877.842,SAFE,1946.5,0.43,4.53
1760261878.008,SAFE,1616.5,0.44,3.67
1760261878.176,SAFE,1616.5,0.44,3.67
1760261878.344,SAFE,3632.5,0.44,6.0
1760261878.515,SAFE,3632.5,0.44,6.0
1760261878.680,SAFE,3340.0,0.47,6.0
1760261878.851,SAFE,3028.5,0.49,6.0
1760261879.022,SAFE,2882.0,0.5,5.76
1760261879.192,SAFE,2564.5,0.53,4.84
1760261879.361,SAFE,2231.0,0.54,4.13
1760261879.526,SAFE,2231.0,0.57,3.91
1760261879.692,SAFE,2067.0,0.57,3.63
1760261879.865,SAFE,1980.5,0.59,3.36
1760261880.046,SAFE,1774.5,0.6,2.96
1760261880.229,SAFE,1488.5,0.6,2.48
1760261880.405,SAFE,1338.0,0.6,2.23
1760261880.585,SAFE,1228.5,0.59,2.08
1760261880.761,SAFE,1083.0,0.58,1.87
1760261880.947,SAFE,1047.0,0.57,1.84
1760261881.147,BRAKE,548.5,0.56,0.98
1760261881.318,BRAKE,518.0,0.55,0.94
1760261881.506,BRAKE,518.0,0.54,0.96
1760261881.689,BRAKE,1215.5,0.58,2.1
1760261881.881,SAFE,1215.5,0.63,1.93
1760261882.049,SAFE,809.0,0.65,1.24
1760261882.226,WARN,809.0,0.68,1.19
1760261882.402,SAFE,2391.0,0.71,3.37
1760261882.578,SAFE,2891.5,0.75,3.86
1760261882.754,SAFE,2391.0,0.77,3.11
1760261882.927,SAFE,1248.5,0.75,1.66
1760261883.105,SAFE,1248.5,0.72,1.73
1760261883.283,SAFE,1276.5,0.7,1.82
1760261883.459,SAFE,1392.5,0.7,1.99
1760261883.634,SAFE,3269.5,0.7,4.67
1760261883.813,SAFE,3269.5,0.67,4.88
1760261883.993,SAFE,2916.0,0.63,4.63
1760261884.177,SAFE,2752.5,0.62,4.44
1760261884.358,SAFE,2673.5,0.61,4.38
1760261884.540,SAFE,2516.0,0.6,4.19
1760261884.724,SAFE,2516.0,0.59,4.26
1760261884.892,SAFE,2354.5,0.57,4.13
1760261885.065,SAFE,1782.0,0.55,3.24
1760261885.241,SAFE,1667.5,0.54,3.09
1760261885.412,SAFE,1667.5,0.51,3.27
1760261885.584,CORNER,1667.5,0.49,3.4
1760261885.758,CORNER,1423.5,0.46,3.09
1760261885.929,CORNER,1113.5,0.45,2.47
1760261886.102,CORNER,916.0,0.45,2.04
1760261886.277,CORNER,776.0,0.44,1.76
1760261886.456,CORNER,703.0,0.44,1.6
1760261886.631,CORNER,695.5,0.44,1.58
1760261886.805,CORNER,626.5,0.32,1.96
1760261886.980,CORNER,619.5,0.26,2.38
1760261887.153,CORNER,602.0,0.23,2.62
1760261887.332,CORNER,602.0,0.22,2.74
1760261887.508,CORNER,602.0,0.21,2.87
1760261887.683,CORNER,1687.5,0.21,6.0
1760261887.857,CORNER,2907.0,0.21,6.0
1760261888.034,SAFE,2919.0,0.21,6.0
1760261888.195,SAFE,2919.0,0.2,6.0
1760261888.363,SAFE,2905.5,0.2,6.0
1760261888.536,SAFE,2877.5,0.2,6.0
1760261888.704,SAFE,2874.5,0.1,6.0
1760261888.878,SAFE,2868.0,0.07,6.0
1760261889.045,SAFE,2866.5,0.03,0.0
1760261889.216,SAFE,2866.5,0.02,0.0
1760261889.395,SAFE,2868.0,0.01,0.0
1760261889.565,SAFE,2868.75,0.01,0.0
1760261889.739,SAFE,2869.0,0.0,0.0
1760261889.907,SAFE,2873.5,0.0,0.0
1760261890.082,SAFE,2873.5,0.0,0.0
1760261890.258,SAFE,2873.5,0.0,0.0
1760261890.426,SAFE,2872.5,0.0,0.0
1760261890.597,SAFE,2877.0,0.0,0.0
1760261890.770,SAFE,2875.5,0.0,0.0
1760261890.941,SAFE,2875.5,0.0,0.0
1760261891.114,SAFE,2874.75,0.0,0.0
1760261891.282,SAFE,2874.0,0.0,0.0
1760261891.455,SAFE,2874.0,0.0,0.0
1760261891.628,SAFE,2873.5,0.0,0.0
1760261891.797,SAFE,2875.25,0.0,0.0
1760261891.972,SAFE,2874.75,0.0,0.0
1760261892.143,SAFE,2874.75,0.0,0.0
1760261892.319,SAFE,2874.75,0.0,0.0
1760261892.487,SAFE,2875.75,0.0,0.0
1760261892.660,SAFE,2875.75,0.0,0.0
1760261892.833,SAFE,2875.75,0.0,0.0
1760261893.005,CORNER,2874.0,0.0,0.0
1760261893.179,CORNER,2868.75,0.0,0.0
