ts,state,d_min_mm,v_mps,ttc_s
1760264069.295,SAFE,1401.5,0.0,0.0
1760264069.458,SAFE,1645.5,0.0,0.0
1760264069.631,SAFE,1669.0,0.0,0.0
1760264069.799,SAFE,1669.0,0.0,0.0
1760264069.965,SAFE,1650.5,0.0,0.0
1760264070.143,SAFE,1623.0,0.0,0.0
1760264070.316,SAFE,1566.0,0.0,0.0
1760264070.489,SAFE,1566.0,0.0,0.0
1760264070.662,SAFE,1644.5,0.0,0.0
1760264070.841,SAFE,1723.75,0.0,0.0
1760264071.012,SAFE,1763.5,0.0,0.0
1760264071.190,SAFE,1763.5,1.11,1.59
1760264071.360,SAFE,1534.5,0.88,1.74
1760264071.536,SAFE,1481.0,0.63,2.35
1760264071.704,SAFE,1478.0,0.39,3.79
1760264071.872,SAFE,1454.5,0.28,5.19
1760264072.043,SAFE,1418.5,1.07,1.33
1760264072.211,WARN,1128.5,1.38,0.82
1760264072.374,SAFE,925.0,0.71,1.3
1760264072.547,SAFE,828.5,0.53,1.56
1760264072.720,SAFE,828.5,0.35,2.37
1760264072.881,SAFE,842.0,0.06,6.0
1760264073.057,BRAKE,971.0,2.4,0.4
1760264073.222,BRAKE,2515.0,1.06,2.37
1760264073.400,SAFE,2515.0,0.71,3.54
1760264073.566,SAFE,2483.5,0.41,6.0
1760264073.744,SAFE,2483.5,0.3,6.0
1760264073.925,SAFE,2543.0,1.1,2.31
1760264074.101,SAFE,2579.5,0.78,3.31
1760264074.274,SAFE,2579.5,0.45,5.73
1760264074.451,BRAKE,487.0,2.65,0.18
1760264074.620,BRAKE,475.0,1.09,0.44
1760264074.801,BRAKE,475.0,0.72,0.66
1760264074.974,BRAKE,1214.0,0.42,2.89
1760264075.151,SAFE,1214.0,0.34,3.57
1760264075.313,SAFE,1214.0,0.34,3.57
1760264075.476,SAFE,1183.5,0.34,3.48
1760264075.647,SAFE,1206.0,0.35,3.45
1760264075.822,SAFE,1206.0,0.35,3.45
1760264075.995,SAFE,1260.5,0.36,3.5
1760264076.167,SAFE,1295.0,0.36,3.6
1760264076.334,SAFE,1340.5,0.35,3.83
1760264076.505,SAFE,3683.5,0.35,6.0
1760264076.673,SAFE,3683.5,0.35,6.0
1760264076.849,SAFE,3495.5,0.35,6.0
1760264077.019,SAFE,3354.5,0.36,6.0
1760264077.200,SAFE,3208.5,0.36,6.0
1760264077.369,SAFE,3046.0,0.36,6.0
1760264077.539,SAFE,2858.5,0.34,6.0
1760264077.710,SAFE,2728.0,0.34,6.0
1760264077.870,SAFE,2640.5,0.34,6.0
1760264078.041,SAFE,2633.0,0.34,6.0
1760264078.206,SAFE,2640.5,0.34,6.0
1760264078.367,SAFE,2712.5,1.81,1.5
1760264078.535,SAFE,3098.0,0.72,4.3
1760264078.703,SAFE,3098.0,0.53,5.85
1760264078.864,SAFE,3098.0,0.34,6.0
1760264079.037,SAFE,3001.5,0.31,6.0
1760264079.206,SAFE,1791.0,0.3,5.97
1760264079.371,SAFE,1789.0,0.3,5.96
1760264079.540,SAFE,1749.0,0.3,5.83
1760264079.710,SAFE,1749.0,0.28,6.0
1760264079.873,SAFE,3723.0,1.59,2.34
1760264080.036,SAFE,3723.0,0.98,3.8
1760264080.202,SAFE,3723.0,0.5,6.0
1760264080.365,SAFE,3659.0,0.33,6.0
1760264080.538,SAFE,3659.0,1.42,2.58
1760264080.706,SAFE,3552.5,1.19,2.99
1760264080.872,SAFE,3449.0,0.59,5.85
1760264081.040,SAFE,3356.5,0.46,6.0
1760264081.206,SAFE,3356.5,0.31,6.0
1760264081.369,SAFE,3366.5,1.21,2.78
1760264081.535,SAFE,3366.5,0.77,4.37
1760264081.698,SAFE,3164.0,0.57,5.55
1760264081.856,SAFE,3090.0,0.36,6.0
1760264082.024,SAFE,2921.5,0.27,6.0
1760264082.190,SAFE,2794.0,2.02,1.38
1760264082.358,SAFE,2656.5,1.01,2.63
1760264082.526,SAFE,2508.0,0.69,3.63
1760264082.697,SAFE,2391.0,0.41,5.83
1760264082.862,SAFE,2255.0,0.29,6.0
1760264083.038,SAFE,2134.5,0.15,6.0
1760264083.211,SAFE,1969.0,0.19,6.0
1760264083.384,SAFE,1836.5,0.23,6.0
1760264083.555,SAFE,1641.5,0.23,6.0
1760264083.730,SAFE,1561.0,0.24,6.0
1760264083.904,SAFE,1508.5,0.05,0.0
1760264084.072,SAFE,1561.0,0.17,6.0
1760264084.245,SAFE,3765.5,0.2,6.0
1760264084.411,SAFE,3765.5,0.2,6.0
1760264084.579,SAFE,3697.0,0.21,6.0
1760264084.752,SAFE,3572.0,0.21,6.0
1760264084.918,SAFE,3414.0,0.01,0.0
1760264085.091,SAFE,3328.5,1.67,1.99
1760264085.264,SAFE,3184.0,0.7,4.55
1760264085.437,SAFE,3011.0,0.41,6.0
1760264085.610,SAFE,2904.5,0.34,6.0
1760264085.784,SAFE,2734.0,0.3,6.0
1760264085.952,SAFE,2542.0,0.3,6.0
1760264086.122,SAFE,2350.0,0.3,6.0
1760264086.293,SAFE,2243.5,0.33,6.0
