ts,state,d_min_mm,v_mps,ttc_s
1760271680.719,SAFE,,0.0,
1760271680.900,SAFE,2961.75,0.0,0.0
1760271681.088,SAFE,2962.0,0.0,0.0
1760271681.271,SAFE,2962.25,0.0,0.0
1760271681.454,SAFE,2964.5,0.0,0.0
1760271681.635,SAFE,2966.0,0.0,0.0
1760271681.811,SAFE,2966.25,0.0,0.0
1760271681.984,SAFE,2966.0,0.0,0.0
1760271682.157,SAFE,2966.25,0.0,0.0
1760271682.333,SAFE,2966.25,0.0,0.0
1760271682.506,SAFE,2966.75,0.0,0.0
1760271682.679,SAFE,2966.25,0.0,0.0
1760271682.850,SAFE,2966.25,0.0,0.0
1760271683.028,SAFE,2966.0,0.0,0.0
1760271683.204,SAFE,2966.25,0.0,0.0
1760271683.377,SAFE,2966.5,0.0,0.0
1760271683.555,SAFE,2966.75,0.0,0.0
1760271683.736,SAFE,2966.75,0.0,0.0
1760271683.916,SAFE,2966.25,0.0,0.0
1760271684.092,SAFE,2966.0,0.0,0.0
1760271684.270,SAFE,2966.0,0.0,0.0
1760271684.448,SAFE,2966.0,0.0,0.0
1760271684.624,SAFE,2967.0,0.0,0.0
1760271684.805,SAFE,2967.0,0.0,0.0
1760271684.985,SAFE,2967.0,0.0,0.0
1760271685.161,SAFE,2965.0,0.0,0.0
1760271685.342,SAFE,2962.75,0.0,0.0
1760271685.523,SAFE,2962.75,0.0,0.0
1760271685.703,SAFE,2963.75,0.0,0.0
1760271685.884,SAFE,2964.5,0.0,0.0
1760271686.062,SAFE,2964.5,0.0,0.0
1760271686.243,SAFE,2963.5,0.0,0.0
1760271686.421,SAFE,2963.0,0.0,0.0
1760271686.599,SAFE,2961.75,0.0,0.0
1760271686.775,SAFE,2961.75,0.0,0.0
1760271686.956,SAFE,2961.25,0.0,0.0
1760271687.139,SAFE,2962.0,0.0,0.0
1760271687.320,SAFE,2961.25,0.0,0.0
1760271687.495,SAFE,2961.25,0.0,0.0
1760271687.678,SAFE,2961.25,0.0,0.0
1760271687.854,SAFE,2960.75,0.0,0.0
1760271688.035,SAFE,2960.25,0.0,0.0
1760271688.218,SAFE,2960.0,0.0,0.0
1760271688.397,SAFE,2960.0,0.0,0.0
1760271688.579,SAFE,2960.0,0.0,0.0
1760271688.763,SAFE,2959.5,0.0,0.0
1760271688.943,SAFE,2960.0,0.0,0.0
1760271689.124,SAFE,2958.75,0.0,0.0
1760271689.302,SAFE,2959.75,0.0,0.0
1760271689.483,SAFE,2959.75,0.0,0.0
1760271689.661,SAFE,2959.75,0.0,0.0
1760271689.842,SAFE,2959.75,0.0,0.0
1760271690.025,SAFE,2959.75,0.0,0.0
1760271690.206,SAFE,2959.75,0.0,0.0
1760271690.386,SAFE,2959.0,0.0,0.0
1760271690.565,SAFE,2959.0,0.0,0.0
1760271690.746,SAFE,2959.25,0.0,0.0
