ts,state,d_min_mm,v_mps,ttc_s
1760261484.298,BRAKE,1904.5,6.67,0.29
1760261484.468,BRAKE,1921.0,7.29,0.26
1760261484.639,BRAKE,1921.0,8.03,0.24
1760261484.809,BRAKE,1922.5,8.39,0.23
1760261484.983,BRAKE,2060.5,4.47,0.46
1760261485.152,SAFE,2085.0,3.33,0.63
1760261485.324,WARN,2226.5,1.99,1.12
1760261485.497,SAFE,2226.5,1.4,1.59
1760261485.663,WARN,1264.5,1.11,1.14
1760261485.836,WARN,1187.5,1.03,1.15
1760261486.002,SAFE,1187.5,0.94,1.26
1760261486.163,SAFE,1259.0,0.92,1.37
1760261486.330,SAFE,1285.5,0.98,1.31
1760261486.498,SAFE,3637.0,1.07,3.4
1760261486.657,SAFE,3637.0,1.12,3.25
1760261486.825,SAFE,3248.0,1.17,2.78
1760261486.995,SAFE,2993.0,1.27,2.36
1760261487.164,SAFE,2601.0,1.33,1.96
1760261487.334,SAFE,2183.5,1.35,1.62
1760261487.521,CORNER,1504.0,1.45,1.04
1760261487.691,CORNER,1504.0,1.54,0.98
1760261487.862,WARN,1631.0,1.49,1.09
1760261488.034,SAFE,2367.5,1.43,1.66
1760261488.220,SAFE,2367.5,1.35,1.75
1760261488.396,SAFE,2289.5,1.36,1.68
1760261488.575,BRAKE,504.0,1.39,0.36
1760261488.755,BRAKE,504.0,1.39,0.36
1760261488.926,BRAKE,1099.5,1.37,0.8
1760261489.107,SAFE,1110.5,1.34,0.83
1760261489.279,WARN,1110.5,1.31,0.85
1760261489.440,WARN,1157.0,1.33,0.87
1760261489.618,SAFE,3606.0,1.36,2.65
1760261489.786,SAFE,3606.0,1.4,2.58
1760261489.952,SAFE,3309.5,1.42,2.33
1760261490.123,SAFE,3060.5,1.31,2.34
1760261490.293,SAFE,2906.0,1.25,2.32
1760261490.457,SAFE,2906.0,1.23,2.36
1760261490.627,SAFE,3122.5,1.24,2.52
1760261490.800,SAFE,3228.0,1.25,2.58
1760261490.964,SAFE,3228.0,1.26,2.56
1760261491.132,SAFE,2839.5,1.25,2.27
1760261491.300,SAFE,2839.5,1.23,2.31
1760261491.465,SAFE,3440.5,1.27,2.71
1760261491.628,SAFE,3440.5,1.27,2.71
1760261491.799,SAFE,3273.0,1.22,2.68
1760261491.965,SAFE,3254.0,1.15,2.83
1760261492.128,SAFE,3254.0,1.13,2.88
1760261492.296,SAFE,3131.5,1.15,2.72
1760261492.462,SAFE,2836.5,1.15,2.47
1760261492.632,SAFE,2507.5,1.16,2.16
1760261492.808,SAFE,2433.5,1.04,2.34
1760261492.984,SAFE,2135.5,0.98,2.18
1760261493.152,SAFE,1926.5,0.94,2.05
1760261493.328,SAFE,1630.5,0.93,1.75
1760261493.506,SAFE,1630.5,0.92,1.77
1760261493.682,SAFE,2962.0,0.92,3.22
1760261493.852,SAFE,3333.5,0.92,3.62
1760261494.018,SAFE,3333.5,0.96,3.47
1760261494.183,SAFE,3170.0,1.02,3.11
1760261494.352,SAFE,2862.0,1.03,2.78
1760261494.520,SAFE,2523.5,1.05,2.4
1760261494.688,SAFE,2339.0,1.1,2.13
1760261494.856,SAFE,2186.0,1.15,1.9
1760261495.029,SAFE,2164.0,1.16,1.87
1760261495.198,SAFE,1951.5,1.13,1.73
1760261495.376,SAFE,1717.0,1.11,1.55
1760261495.554,SAFE,1415.5,1.13,1.25
1760261495.735,WARN,1252.5,1.16,1.08
1760261495.905,WARN,1204.5,1.12,1.08
1760261496.083,WARN,1189.5,1.06,1.12
1760261496.273,BRAKE,494.5,1.01,0.49
1760261496.455,BRAKE,494.5,0.97,0.51
1760261496.646,BRAKE,494.5,0.95,0.52
1760261496.834,BRAKE,489.0,0.97,0.5
1760261497.017,BRAKE,489.0,0.98,0.5
1760261497.198,BRAKE,811.5,1.03,0.79
1760261497.373,BRAKE,811.5,1.08,0.75
1760261497.547,BRAKE,811.5,1.18,0.69
1760261497.725,BRAKE,1208.5,1.29,0.94
1760261497.918,SAFE,3035.0,1.32,2.3
1760261498.076,SAFE,3035.0,1.38,2.2
1760261498.244,SAFE,2475.0,1.42,1.74
1760261498.420,SAFE,2284.5,1.42,1.61
1760261498.591,WARN,1240.5,1.39,0.89
1760261498.764,WARN,1240.5,1.31,0.95
1760261498.937,WARN,1273.75,1.28,1.0
1760261499.118,SAFE,3393.5,1.43,2.37
1760261499.299,SAFE,3393.5,1.41,2.41
1760261499.484,SAFE,3292.5,1.34,2.46
1760261499.665,SAFE,3243.0,1.26,2.57
1760261499.846,SAFE,3090.0,1.2,2.58
1760261500.029,SAFE,2717.5,1.18,2.3
1760261500.212,SAFE,2592.0,1.15,2.25
1760261500.395,SAFE,2314.5,1.14,2.03
1760261500.584,SAFE,2077.0,1.1,1.89
1760261500.759,SAFE,2077.0,1.08,1.92
1760261500.936,CORNER,2077.0,1.08,1.92
1760261501.115,CORNER,1195.0,3.4,0.35
1760261501.296,CORNER,1195.0,6.18,0.19
1760261501.475,BRAKE,1840.0,7.54,0.24
1760261501.641,CORNER,1840.0,7.93,0.23
1760261501.813,CORNER,1761.0,8.4,0.21
1760261501.986,CORNER,1724.0,8.62,0.2
1760261502.159,CORNER,1710.0,8.74,0.2
1760261502.333,BRAKE,1710.0,8.77,0.19
1760261502.508,BRAKE,1676.5,8.81,0.19
1760261502.681,BRAKE,1813.5,8.83,0.21
1760261502.852,BRAKE,2988.5,8.83,0.34
1760261503.025,BRAKE,2993.0,8.84,0.34
1760261503.201,BRAKE,2993.0,4.33,0.69
1760261503.380,SAFE,2993.5,2.12,1.41
1760261503.545,SAFE,2996.0,1.49,2.01
1760261503.723,SAFE,2997.0,0.73,4.11
1760261503.899,SAFE,2996.0,0.36,6.0
1760261504.069,SAFE,3002.5,0.17,6.0
1760261504.240,SAFE,3003.0,0.09,6.0
1760261504.416,SAFE,3003.0,0.06,6.0
1760261504.589,SAFE,2987.5,0.03,0.0
1760261504.765,SAFE,2968.5,0.02,0.0
1760261504.940,SAFE,2942.5,0.01,0.0
1760261505.116,SAFE,2913.5,0.0,0.0
1760261505.292,SAFE,2894.5,0.0,0.0
1760261505.470,SAFE,2881.0,0.0,0.0
1760261505.645,SAFE,2873.0,0.0,0.0
1760261505.816,SAFE,2873.0,0.0,0.0
1760261505.989,SAFE,2875.5,0.0,0.0
1760261506.162,SAFE,2876.25,0.0,0.0
1760261506.338,SAFE,2875.5,0.0,0.0
1760261506.511,SAFE,2875.0,0.0,0.0
1760261506.685,SAFE,2869.0,0.0,0.0
1760261506.856,SAFE,2862.0,0.0,0.0
1760261507.036,SAFE,2862.0,0.0,0.0
1760261507.214,SAFE,2861.0,0.0,0.0
1760261507.388,SAFE,2860.5,0.0,0.0
1760261507.566,SAFE,2860.5,0.0,0.0
1760261507.737,SAFE,2860.5,0.0,0.0
1760261507.912,SAFE,2860.75,0.0,0.0
1760261508.085,SAFE,2861.25,0.0,0.0
1760261508.261,SAFE,2861.25,0.0,0.0
1760261508.432,SAFE,2861.0,0.0,0.0
1760261508.607,SAFE,2860.5,0.0,0.0
1760261508.783,SAFE,2860.5,0.0,0.0
1760261508.961,SAFE,2860.0,0.0,0.0
1760261509.132,SAFE,2860.5,0.0,0.0
1760261509.303,SAFE,2860.5,0.0,0.0
1760261509.478,SAFE,2860.5,0.0,0.0
1760261509.649,SAFE,2859.5,0.0,0.0
1760261509.820,SAFE,2859.5,0.0,0.0
1760261509.990,SAFE,2859.5,0.0,0.0
1760261510.164,SAFE,548.5,0.0,0.0
1760261510.336,SAFE,496.5,0.0,0.0
1760261510.510,SAFE,496.5,0.0,0.0
1760261510.680,SAFE,497.0,0.0,0.0
1760261510.853,SAFE,497.0,0.0,0.0
1760261511.026,SAFE,421.0,0.0,0.0
1760261511.200,SAFE,358.5,0.0,0.0
1760261511.375,SAFE,356.0,0.0,0.0
1760261511.548,SAFE,349.5,0.0,0.0
1760261511.721,SAFE,349.5,0.0,0.0
1760261511.892,SAFE,344.25,0.0,0.0
