ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760016256.955,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.1129166666666666
1760016257.146,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016257.332,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.1133333333333333
1760016257.516,WARN,126.5,0.0,0.0,100,stop_mode_warn,False,1.1116666666666666
1760016257.707,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.1145833333333333
1760016257.895,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016258.086,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.1141666666666667
1760016258.277,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.1125
1760016258.468,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.1125
1760016258.654,WARN,126.5,0.0,0.0,100,stop_mode_warn,False,1.1120833333333333
1760016258.840,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.11375
1760016259.026,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.1120833333333333
1760016259.212,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016259.401,WARN,125.0,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016259.590,BRAKE,307.0,9.38,0.03,140,dist_or_ttc_below_brake,False,1.1125
1760016259.780,BRAKE,127.5,2.81,0.05,140,dist_or_ttc_below_brake,False,1.1120833333333333
1760016259.971,BRAKE,127.0,0.84,0.15,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016260.162,BRAKE,126.25,0.84,0.15,140,dist_or_ttc_below_brake,False,1.10875
1760016260.347,BRAKE,127.75,0.84,0.15,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016260.532,BRAKE,127.0,4.94,0.03,140,dist_or_ttc_below_brake,False,1.1125
1760016260.722,BRAKE,126.25,1.48,0.09,140,dist_or_ttc_below_brake,False,1.11
1760016260.908,BRAKE,127.0,1.48,0.09,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016261.099,BRAKE,125.75,1.48,0.08,140,dist_or_ttc_below_brake,False,1.11125
1760016261.291,BRAKE,307.0,5.13,0.06,140,dist_or_ttc_below_brake,False,1.1083333333333334
1760016261.482,BRAKE,127.0,1.54,0.08,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016261.670,BRAKE,125.75,1.54,0.08,140,dist_or_ttc_below_brake,False,1.11125
1760016261.856,BRAKE,127.0,0.46,0.28,140,dist_or_ttc_below_brake,False,1.115
1760016262.045,BRAKE,126.75,4.83,0.03,140,dist_or_ttc_below_brake,False,1.1129166666666666
1760016262.233,BRAKE,126.5,4.83,0.03,140,dist_or_ttc_below_brake,False,1.1083333333333334
1760016262.422,BRAKE,126.25,6.14,0.02,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016262.605,BRAKE,127.25,6.14,0.02,140,dist_or_ttc_below_brake,False,1.1129166666666666
1760016262.798,BRAKE,125.25,6.53,0.02,140,dist_or_ttc_below_brake,False,1.1083333333333334
1760016262.992,BRAKE,312.0,6.65,0.05,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016263.183,BRAKE,127.0,6.65,0.02,140,dist_or_ttc_below_brake,False,1.1066666666666667
1760016263.374,BRAKE,126.75,6.68,0.02,140,dist_or_ttc_below_brake,False,1.1116666666666666
1760016263.565,BRAKE,127.0,2.01,0.06,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016263.753,BRAKE,127.75,2.01,0.06,140,dist_or_ttc_below_brake,False,1.1075
1760016263.939,BRAKE,127.0,5.29,0.02,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016264.123,BRAKE,127.75,6.28,0.02,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016264.309,BRAKE,126.75,6.28,0.02,140,dist_or_ttc_below_brake,False,1.10875
1760016264.500,BRAKE,127.75,1.88,0.07,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016264.693,BRAKE,125.25,0.56,0.22,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016264.884,BRAKE,310.75,0.56,0.55,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016265.075,BRAKE,127.5,4.86,0.03,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016265.266,BRAKE,126.5,6.15,0.02,140,dist_or_ttc_below_brake,False,1.1120833333333333
1760016265.455,BRAKE,127.25,6.15,0.02,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016265.640,BRAKE,127.0,6.15,0.02,140,dist_or_ttc_below_brake,False,1.11125
1760016265.827,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.10875
1760016266.016,BRAKE,126.75,5.24,0.02,140,dist_or_ttc_below_brake,False,1.1070833333333334
1760016266.205,BRAKE,126.5,6.26,0.02,140,dist_or_ttc_below_brake,False,1.09375
1760016266.398,WARN,126.25,0.0,0.0,100,stop_mode_warn,False,1.0941666666666667
1760016266.589,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.10625
1760016266.785,WARN,126.5,0.0,0.0,100,stop_mode_warn,False,1.1383333333333334
1760016266.971,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.1645833333333333
1760016267.162,WARN,127.5,0.0,0.0,100,stop_mode_warn,False,1.19125
1760016267.345,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.2854166666666667
1760016267.532,WARN,126.5,0.0,0.0,100,stop_mode_warn,False,1.3741666666666665
1760016267.718,WARN,127.5,0.0,0.0,100,stop_mode_warn,False,1.41875
1760016267.898,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.3820833333333333
1760016268.086,WARN,126.25,0.0,0.0,100,stop_mode_warn,False,1.41625
1760016268.276,WARN,127.5,0.0,0.0,100,stop_mode_warn,False,1.4254166666666666
1760016268.464,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.4245833333333333
1760016268.647,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.42375
1760016268.830,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.425
1760016269.014,WARN,126.5,0.0,0.0,100,stop_mode_warn,False,1.4204166666666667
1760016269.203,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.4304166666666667
