ts,state,d_min_mm,v_mps,ttc_s
1760267253.708,SAFE,,0.0,
1760267253.886,SAFE,2958.0,0.0,0.0
1760267254.066,SAFE,2957.875,0.0,0.0
1760267254.242,SAFE,2957.75,0.0,0.0
1760267254.423,SAFE,2957.75,0.0,0.0
1760267254.596,SAFE,2957.5,0.0,0.0
1760267254.767,SAFE,2957.5,0.0,0.0
1760267254.932,SAFE,2957.5,0.0,0.0
1760267255.103,SAFE,2958.0,0.0,0.0
1760267255.272,CORNER,2959.0,0.0,0.0
1760267255.437,CORNER,2960.0,0.0,0.0
1760267255.607,CORNER,2960.0,0.0,0.0
1760267255.773,CORNER,2957.5,0.0,0.0
1760267255.949,SAFE,2957.5,0.0,0.0
1760267256.115,SAFE,2958.0,0.0,0.0
1760267256.280,SAFE,2958.0,0.0,0.0
1760267256.456,SAFE,2958.75,0.0,0.0
1760267256.629,SAFE,2957.75,0.0,0.0
1760267256.802,SAFE,2959.0,0.0,0.0
1760267256.973,SAFE,2957.75,0.0,0.0
1760267257.148,SAFE,2959.0,0.0,0.0
1760267257.322,SAFE,2957.75,0.0,0.0
1760267257.492,SAFE,2958.0,0.0,0.0
1760267257.661,SAFE,2957.5,0.0,0.0
1760267257.834,SAFE,2958.0,0.0,0.0
1760267258.006,SAFE,2959.5,0.0,0.0
1760267258.175,SAFE,2959.5,0.0,0.0
1760267258.343,SAFE,2959.5,0.0,0.0
1760267258.516,SAFE,2958.5,0.0,0.0
1760267258.687,SAFE,2958.5,0.0,0.0
1760267258.857,SAFE,2959.25,0.0,0.0
1760267259.031,SAFE,2959.75,0.0,0.0
1760267259.194,SAFE,2959.75,0.0,0.0
1760267259.360,SAFE,2959.0,0.0,0.0
1760267259.528,SAFE,2959.0,0.0,0.0
1760267259.696,SAFE,2959.0,0.0,0.0
1760267259.864,SAFE,2959.0,0.0,0.0
1760267260.035,SAFE,2959.0,0.0,0.0
1760267260.213,SAFE,2959.0,0.0,0.0
1760267260.386,SAFE,2958.75,0.0,0.0
1760267260.557,SAFE,2959.0,0.0,0.0
1760267260.733,SAFE,2959.0,0.0,0.0
1760267260.903,SAFE,2959.75,0.0,0.0
1760267261.079,SAFE,2962.0,0.0,0.0
1760267261.249,SAFE,2962.0,0.0,0.0
1760267261.423,SAFE,2941.5,0.0,0.0
1760267261.603,SAFE,2922.5,0.0,0.0
1760267261.779,SAFE,2921.5,0.0,0.0
1760267261.954,SAFE,2921.5,0.0,0.0
1760267262.128,SAFE,2972.0,0.0,0.0
1760267262.301,WARN,3017.0,2.81,1.07
1760267262.474,SAFE,3087.0,2.4,1.29
1760267262.645,SAFE,3604.5,2.32,1.55
1760267262.815,SAFE,3977.0,2.3,1.73
1760267262.986,SAFE,4145.5,2.3,1.8
