ts,state,d_min_mm,v_mps,ttc_s
1760261979.754,SAFE,1231.0,0.0,0.0
1760261979.932,SAFE,1437.0,0.0,0.0
1760261980.105,SAFE,1783.0,0.0,0.0
1760261980.286,SAFE,1854.5,0.0,0.0
1760261980.457,SAFE,1854.5,0.0,0.0
1760261980.630,SAFE,1691.5,0.0,0.0
1760261980.801,SAFE,1410.0,0.0,0.0
1760261980.967,SAFE,1278.5,0.0,0.0
1760261981.139,SAFE,1252.0,0.0,0.0
1760261981.310,SAFE,1252.0,0.0,0.0
1760261981.476,SAFE,1312.0,0.0,0.0
1760261981.654,SAFE,1425.0,0.74,1.93
1760261981.825,SAFE,1518.5,1.21,1.25
1760261982.006,WARN,1660.5,1.77,0.94
1760261982.181,WARN,1660.5,2.04,0.81
1760261982.352,WARN,1636.5,2.18,0.75
1760261982.530,WARN,1573.5,2.24,0.7
1760261982.701,WARN,1564.0,2.26,0.69
1760261982.869,WARN,1524.5,2.29,0.67
1760261983.037,WARN,1484.5,1.67,0.89
1760261983.208,BRAKE,1273.5,2.42,0.53
1760261983.366,BRAKE,1040.5,2.63,0.4
1760261983.532,BRAKE,881.5,2.89,0.31
1760261983.695,BRAKE,881.5,2.97,0.3
1760261983.858,BRAKE,946.5,2.2,0.43
1760261984.026,BRAKE,2444.5,1.23,1.99
1760261984.202,SAFE,2444.5,0.95,2.57
1760261984.375,SAFE,2282.0,0.64,3.57
1760261984.548,SAFE,2282.0,0.52,4.39
1760261984.726,SAFE,2185.5,0.48,4.55
1760261984.897,BRAKE,518.0,0.44,1.18
1760261985.065,BRAKE,484.0,0.42,1.15
1760261985.238,BRAKE,484.0,0.41,1.18
1760261985.411,BRAKE,606.0,0.41,1.48
1760261985.592,SAFE,1165.5,0.41,2.84
1760261985.760,SAFE,1204.0,0.41,2.94
1760261985.928,SAFE,1237.5,0.41,3.02
1760261986.106,SAFE,1289.5,0.42,3.07
1760261986.272,SAFE,1383.5,0.42,3.29
1760261986.435,SAFE,1384.0,0.42,3.3
1760261986.611,SAFE,3743.0,0.42,6.0
1760261986.779,SAFE,3743.0,0.42,6.0
1760261986.948,SAFE,3494.0,0.43,6.0
1760261987.115,SAFE,3273.5,0.44,6.0
1760261987.279,SAFE,3117.5,0.44,6.0
1760261987.447,SAFE,2983.5,0.44,6.0
1760261987.610,SAFE,2790.5,0.44,6.0
1760261987.768,SAFE,2685.5,0.44,6.0
1760261987.936,SAFE,2645.0,0.43,6.0
1760261988.102,SAFE,2645.0,0.43,6.0
1760261988.262,SAFE,2723.0,0.42,6.0
1760261988.430,SAFE,2723.0,0.41,6.0
1760261988.599,SAFE,1929.5,0.41,4.71
1760261988.762,SAFE,1919.5,0.41,4.68
1760261988.930,SAFE,1919.5,0.4,4.8
1760261989.098,SAFE,3721.0,0.4,6.0
1760261989.259,SAFE,3721.0,0.4,6.0
1760261989.422,SAFE,3485.5,0.4,6.0
1760261989.590,SAFE,3485.5,0.4,6.0
1760261989.751,SAFE,3357.0,0.39,6.0
1760261989.921,SAFE,3285.0,0.39,6.0
1760261990.082,SAFE,3285.0,0.39,6.0
1760261990.245,SAFE,3319.5,0.38,6.0
1760261990.408,SAFE,3319.5,0.38,6.0
1760261990.564,SAFE,2989.5,0.38,6.0
1760261990.727,SAFE,2918.5,0.38,6.0
1760261990.893,SAFE,2715.5,1.77,1.53
1760261991.053,WARN,2495.5,3.42,0.73
1760261991.221,WARN,2385.5,3.89,0.61
1760261991.404,BRAKE,2189.5,4.46,0.49
1760261991.553,BRAKE,2060.5,2.36,0.87
1760261991.727,SAFE,1879.5,1.32,1.42
1760261991.891,SAFE,1681.0,1.03,1.63
1760261992.065,SAFE,1478.0,0.67,2.21
1760261992.241,BRAKE,1413.5,2.9,0.49
1760261992.404,BRAKE,1413.5,3.99,0.35
1760261992.567,BRAKE,3646.0,4.31,0.85
1760261992.746,SAFE,3646.0,4.53,0.8
1760261992.910,SAFE,3416.5,2.39,1.43
1760261993.079,SAFE,3305.0,1.34,2.47
1760261993.249,SAFE,3074.0,0.83,3.7
1760261993.422,SAFE,2822.0,0.69,4.09
1760261993.591,SAFE,2691.5,0.52,5.18
1760261993.759,SAFE,2445.5,0.44,5.56
1760261993.924,SAFE,2178.0,0.44,4.95
1760261994.093,SAFE,2042.5,0.44,4.64
1760261994.261,SAFE,2027.0,0.45,4.5
1760261994.427,SAFE,1918.5,0.45,4.26
1760261994.595,SAFE,1874.0,0.45,4.16
1760261994.763,SAFE,1623.5,0.45,3.61
1760261994.933,SAFE,1361.0,0.44,3.09
1760261995.101,SAFE,1192.5,0.44,2.71
1760261995.277,SAFE,1116.0,0.43,2.6
1760261995.455,SAFE,1116.0,0.43,2.6
1760261995.634,SAFE,1116.0,0.43,2.6
1760261995.812,SAFE,1179.5,0.44,2.68
1760261996.000,SAFE,2879.5,0.44,6.0
1760261996.189,SAFE,2879.5,0.45,6.0
1760261996.377,BRAKE,443.5,0.43,1.03
1760261996.555,BRAKE,443.5,0.42,1.06
1760261996.731,BRAKE,1348.0,0.42,3.21
1760261996.914,SAFE,1357.5,0.43,3.16
1760261997.089,SAFE,1357.5,0.44,3.09
1760261997.270,SAFE,1357.5,0.43,3.16
1760261997.448,SAFE,893.5,0.42,2.13
1760261997.629,SAFE,829.5,0.42,1.98
1760261997.802,SAFE,829.5,0.4,2.07
1760261997.983,SAFE,1389.5,0.4,3.47
1760261998.159,SAFE,1393.5,0.39,3.57
1760261998.332,SAFE,1393.5,0.37,3.77
1760261998.500,WARN,1419.5,1.78,0.8
1760261998.684,BRAKE,1415.5,3.46,0.41
1760261998.851,BRAKE,3033.0,4.28,0.71
1760261999.019,BRAKE,1415.5,4.51,0.31
1760261999.195,SAFE,2759.0,3.73,0.74
1760261999.366,BRAKE,1364.5,4.3,0.32
1760261999.531,BRAKE,1354.5,4.57,0.3
1760261999.702,BRAKE,1345.0,3.35,0.4
1760261999.873,BRAKE,1320.5,2.44,0.54
1760262000.048,BRAKE,1320.5,1.35,0.98
1760262000.222,SAFE,1310.0,0.82,1.6
1760262000.387,SAFE,1279.0,0.67,1.91
1760262000.558,WARN,1279.0,1.66,0.77
1760262000.731,SAFE,3734.0,2.96,1.26
1760262000.899,WARN,3734.0,3.34,1.12
1760262001.070,WARN,3587.0,3.79,0.95
1760262001.243,WARN,3450.5,4.01,0.86
1760262001.416,SAFE,3308.0,2.1,1.58
1760262001.589,SAFE,3225.5,1.55,2.08
1760262001.765,SAFE,3099.0,0.89,3.48
1760262001.943,SAFE,2970.0,0.57,5.21
1760262002.124,SAFE,2840.0,0.42,6.0
1760262002.300,SAFE,2840.0,0.36,6.0
1760262002.482,SAFE,3228.5,2.12,1.52
1760262002.661,WARN,3228.5,2.99,1.08
1760262002.839,WARN,3106.0,3.41,0.91
1760262003.022,SAFE,2948.5,1.83,1.61
1760262003.205,SAFE,2789.5,1.37,2.04
1760262003.394,SAFE,2683.5,0.83,3.23
1760262003.582,SAFE,2625.5,0.57,4.61
1760262003.765,WARN,2625.5,2.82,0.93
1760262003.948,WARN,3549.0,3.92,0.91
1760262004.134,WARN,3549.0,4.46,0.8
1760262004.308,WARN,3549.0,4.43,0.8
1760262004.489,CORNER,2824.0,4.29,0.66
1760262004.661,CORNER,2824.0,4.13,0.68
1760262004.839,CORNER,1713.5,4.05,0.42
1760262005.015,CORNER,1701.5,4.01,0.42
1760262005.191,CORNER,1701.5,4.0,0.43
1760262005.375,BRAKE,1701.5,2.08,0.82
1760262005.548,SAFE,2903.5,1.14,2.55
1760262005.710,SAFE,2903.5,0.87,3.34
1760262005.884,SAFE,2875.5,0.55,5.23
1760262006.052,SAFE,2875.5,0.39,6.0
1760262006.230,SAFE,2873.0,0.35,6.0
1760262006.400,SAFE,2879.5,0.29,6.0
1760262006.576,SAFE,2883.25,0.27,6.0
1760262006.747,SAFE,2883.25,0.25,6.0
1760262006.918,SAFE,2883.25,0.25,6.0
1760262007.088,SAFE,2883.75,0.25,6.0
1760262007.259,SAFE,2883.75,0.17,6.0
1760262007.435,SAFE,2883.75,0.08,6.0
1760262007.605,SAFE,2883.75,0.06,6.0
1760262007.776,SAFE,2884.5,0.03,0.0
1760262007.947,SAFE,2884.5,0.01,0.0
1760262008.117,SAFE,2884.75,0.01,0.0
1760262008.290,SAFE,2885.0,0.0,0.0
1760262008.464,SAFE,2885.0,0.0,0.0
1760262008.632,SAFE,2885.25,0.0,0.0
1760262008.802,SAFE,2885.25,0.0,0.0
1760262008.981,SAFE,2885.25,0.0,0.0
1760262009.149,SAFE,2885.75,0.0,0.0
1760262009.317,SAFE,2885.75,0.0,0.0
1760262009.487,SAFE,2885.25,0.0,0.0
1760262009.667,CORNER,234.5,0.0,0.0
1760262009.829,CORNER,234.5,0.0,0.0
1760262010.002,CORNER,269.5,0.0,0.0
1760262010.175,CORNER,278.0,0.0,0.0
1760262010.346,CORNER,278.0,0.0,0.0
1760262010.517,CORNER,278.0,0.0,0.0
1760262010.691,SAFE,2885.0,0.0,0.0
1760262010.848,SAFE,2885.0,0.0,0.0
1760262011.018,SAFE,2885.0,0.0,0.0
1760262011.189,SAFE,2884.5,0.0,0.0
1760262011.368,CORNER,2884.5,0.0,0.0
1760262011.536,CORNER,2884.25,0.0,0.0
