ts,state,d_min_mm,v_mps,ttc_s
1760272368.737,SAFE,,0.0,
1760272368.916,SAFE,1659.5,0.0,0.0
1760272369.102,SAFE,1694.75,0.0,0.0
1760272369.290,SAFE,1703.25,0.0,0.0
1760272369.466,SAFE,1703.25,0.0,0.0
1760272369.644,SAFE,1645.0,0.0,0.0
1760272369.817,SAFE,1645.0,0.0,0.0
1760272369.993,SAFE,1673.0,0.0,0.0
1760272370.164,SAFE,1676.25,0.0,0.0
1760272370.339,SAFE,1699.5,0.0,0.0
1760272370.510,SAFE,1692.75,0.0,0.0
1760272370.681,SAFE,1701.0,0.0,0.0
1760272370.854,SAFE,1692.75,0.0,0.0
1760272371.024,SAFE,1694.75,0.0,0.0
1760272371.188,SAFE,1682.25,0.0,0.0
1760272371.356,SAFE,1692.75,0.0,0.0
1760272371.527,SAFE,1692.75,0.0,0.0
1760272371.697,SAFE,1692.75,0.0,0.0
1760272371.868,SAFE,1686.5,0.0,0.0
1760272372.043,SAFE,1681.75,0.0,0.0
1760272372.217,SAFE,1682.5,0.0,0.0
1760272372.390,SAFE,1682.5,0.0,0.0
1760272372.563,SAFE,1682.5,0.0,0.0
1760272372.736,SAFE,1684.5,0.0,0.0
1760272372.917,SAFE,1701.0,0.0,0.0
1760272373.092,SAFE,1701.0,0.0,0.0
1760272373.266,SAFE,1701.25,0.0,0.0
1760272373.439,SAFE,1725.0,0.0,0.0
1760272373.615,SAFE,2137.0,0.0,0.0
1760272373.785,SAFE,2137.0,0.0,0.0
1760272373.963,SAFE,1597.0,0.0,0.0
1760272374.137,SAFE,1473.0,0.0,0.0
1760272374.307,SAFE,1457.5,0.0,0.0
1760272374.479,SAFE,1457.5,0.0,0.0
1760272374.651,SAFE,1457.5,0.82,1.78
1760272374.822,SAFE,1390.0,0.82,1.7
1760272374.995,SAFE,1390.0,0.82,1.7
1760272375.163,SAFE,1601.5,0.82,1.95
1760272375.339,SAFE,1810.0,0.82,2.21
1760272375.512,SAFE,2271.5,0.82,2.77
1760272375.690,SAFE,2499.5,0.41,6.0
1760272375.871,SAFE,3153.5,0.41,6.0
1760272376.054,SAFE,3671.0,0.41,6.0
1760272376.230,SAFE,4691.5,0.41,6.0
1760272376.405,SAFE,4699.5,0.41,6.0
1760272376.576,SAFE,4869.5,0.0,0.0
1760272376.757,SAFE,4869.5,0.0,0.0
1760272376.933,SAFE,5155.5,0.0,0.0
1760272377.118,SAFE,3563.0,0.0,0.0
1760272377.307,SAFE,3563.0,0.0,0.0
1760272377.492,SAFE,3563.0,0.0,0.0
1760272377.670,SAFE,3778.0,0.41,6.0
1760272377.849,SAFE,3778.0,0.41,6.0
1760272378.019,SAFE,3271.0,0.41,6.0
1760272378.197,SAFE,2802.5,0.41,6.0
1760272378.368,SAFE,2592.0,0.41,6.0
1760272378.544,SAFE,2592.0,0.0,0.0
1760272378.715,SAFE,2592.0,0.0,0.0
1760272378.888,SAFE,1391.5,0.0,0.0
1760272379.058,SAFE,1155.0,0.0,0.0
1760272379.234,SAFE,1154.0,0.0,0.0
1760272379.404,SAFE,1154.0,0.0,0.0
1760272379.573,SAFE,1239.5,0.0,0.0
1760272379.746,SAFE,1553.0,0.0,0.0
1760272379.919,SAFE,1553.0,0.0,0.0
1760272380.097,SAFE,1601.0,0.0,0.0
1760272380.266,SAFE,1601.0,0.0,0.0
1760272380.441,SAFE,1484.5,0.0,0.0
1760272380.612,SAFE,1484.5,0.0,0.0
1760272380.777,SAFE,1510.0,0.0,0.0
1760272380.943,SAFE,1511.5,0.0,0.0
1760272381.116,SAFE,1535.0,0.0,0.0
1760272381.287,SAFE,1535.0,0.0,0.0
1760272381.452,SAFE,1529.0,0.0,0.0
1760272381.626,SAFE,1520.5,0.0,0.0
1760272381.797,SAFE,1520.5,0.0,0.0
1760272381.967,SAFE,1497.0,0.0,0.0
1760272382.138,SAFE,1497.0,0.0,0.0
1760272382.308,SAFE,1497.0,0.0,0.0
1760272382.477,SAFE,1464.0,0.0,0.0
1760272382.647,SAFE,1464.0,0.0,0.0
1760272382.820,SAFE,1464.0,0.0,0.0
1760272382.996,SAFE,1557.75,0.0,0.0
1760272383.167,SAFE,1571.0,0.0,0.0
1760272383.340,SAFE,1592.0,0.0,0.0
1760272383.511,SAFE,1592.0,0.0,0.0
1760272383.684,SAFE,1624.0,0.0,0.0
1760272383.852,SAFE,1624.0,0.0,0.0
1760272384.027,SAFE,1361.0,0.0,0.0
1760272384.203,SAFE,1361.0,0.0,0.0
1760272384.369,SAFE,1357.25,0.0,0.0
1760272384.537,SAFE,1351.0,0.0,0.0
1760272384.713,SAFE,1351.0,0.0,0.0
1760272384.881,SAFE,1292.5,0.0,0.0
1760272385.049,SAFE,1208.0,0.0,0.0
1760272385.222,SAFE,1208.0,0.0,0.0
1760272385.398,SAFE,1477.0,0.0,0.0
1760272385.569,SAFE,1477.0,0.0,0.0
1760272385.739,SAFE,1467.5,0.0,0.0
1760272385.915,SAFE,1467.5,0.0,0.0
1760272386.091,SAFE,1436.5,0.0,0.0
1760272386.269,SAFE,1246.5,0.0,0.0
1760272386.452,SAFE,1242.5,0.0,0.0
1760272386.635,SAFE,1242.5,0.41,3.03
1760272386.821,SAFE,1311.0,0.41,3.2
1760272387.006,SAFE,1311.0,0.41,3.2
1760272387.197,SAFE,1240.0,0.41,3.02
1760272387.386,SAFE,1214.0,0.41,2.96
1760272387.571,SAFE,1214.0,0.0,0.0
1760272387.757,SAFE,2870.5,0.0,0.0
1760272387.938,SAFE,2870.5,0.0,0.0
1760272388.123,SAFE,2630.5,0.0,0.0
1760272388.299,SAFE,2602.0,0.0,0.0
1760272388.470,SAFE,937.0,0.0,0.0
1760272388.643,WARN,937.0,1.22,0.77
1760272388.816,SAFE,5722.0,1.22,4.69
1760272388.979,SAFE,5722.0,1.22,4.69
1760272389.145,SAFE,5527.0,1.22,4.53
1760272389.321,SAFE,5200.0,1.22,4.26
1760272389.492,SAFE,4961.0,1.22,4.07
1760272389.652,SAFE,4566.0,1.22,3.74
1760272389.822,SAFE,4151.5,1.22,3.4
1760272389.988,SAFE,3828.5,1.22,3.14
1760272390.154,SAFE,3479.0,1.22,2.85
