ts,state,d_min_mm,v_mps,ttc_s
1760205973.056,SAFE,,0.0,
1760205973.239,SAFE,1997.5,0.0,0.0
1760205973.415,SAFE,2936.125,0.0,0.0
1760205973.596,SAFE,2290.5,0.0,0.0
1760205973.779,SAFE,2290.5,0.0,0.0
1760205973.955,SAFE,2289.75,0.0,0.0
1760205974.132,SAFE,2289.75,0.0,0.0
1760205974.303,SAFE,2293.25,0.0,0.0
1760205974.474,SAFE,3874.75,0.0,0.0
1760205974.650,SAFE,3874.75,0.0,0.0
1760205974.818,SAFE,3719.0,0.0,0.0
1760205974.991,SAFE,3719.0,0.0,0.0
1760205975.169,SAFE,3719.0,0.0,0.0
1760205975.335,SAFE,3823.5,0.0,0.0
1760205975.503,SAFE,1981.0,0.0,0.0
1760205975.674,SAFE,2263.5,0.0,0.0
1760205975.837,SAFE,2263.5,0.0,0.0
1760205975.997,SAFE,3831.25,0.0,0.0
1760205976.168,SAFE,3831.25,0.0,0.0
1760205976.329,SAFE,2261.5,0.0,0.0
1760205976.497,SAFE,2261.5,0.0,0.0
1760205976.667,SAFE,2261.5,0.0,0.0
1760205976.833,SAFE,3787.5,0.0,0.0
1760205976.996,SAFE,2215.5,0.0,0.0
1760205977.167,SAFE,2215.5,0.0,0.0
1760205977.328,SAFE,2208.5,0.0,0.0
1760205977.491,BRAKE,2205.25,7.84,0.28
1760205977.656,BRAKE,2205.25,6.86,0.32
1760205977.814,BRAKE,2205.25,1.89,1.17
1760205977.978,SAFE,2198.0,0.52,4.23
1760205978.141,BRAKE,2193.5,7.98,0.27
1760205978.299,BRAKE,2193.5,3.58,0.61
1760205978.465,SAFE,2192.75,0.98,2.24
1760205978.623,SAFE,2191.0,0.27,6.0
1760205978.786,SAFE,2191.0,0.07,6.0
1760205978.954,SAFE,2198.25,0.01,0.0
1760205979.112,SAFE,3811.5,0.0,0.0
1760205979.275,SAFE,2198.25,0.0,0.0
1760205979.438,SAFE,2178.75,0.0,0.0
1760205979.594,SAFE,2178.75,0.0,0.0
1760205979.757,SAFE,2171.5,0.0,0.0
1760205979.918,SAFE,3822.0,0.0,0.0
1760205980.081,SAFE,2157.5,0.0,0.0
1760205980.241,SAFE,2179.5,0.0,0.0
1760205980.399,SAFE,2179.5,0.0,0.0
1760205980.565,SAFE,2179.5,0.0,0.0
1760205980.726,SAFE,3815.25,0.0,0.0
1760205980.886,SAFE,3818.5,0.0,0.0
1760205981.052,SAFE,3818.5,0.0,0.0
1760205981.213,SAFE,3818.5,0.0,0.0
1760205981.373,SAFE,2184.5,0.0,0.0
1760205981.539,SAFE,1776.0,0.0,0.0
1760205981.699,SAFE,1776.0,0.0,0.0
1760205981.865,SAFE,334.0,0.0,0.0
1760205982.028,SAFE,282.0,0.0,0.0
1760205982.192,SAFE,274.0,0.0,0.0
1760205982.362,SAFE,274.0,0.0,0.0
1760205982.520,SAFE,378.5,0.0,0.0
1760205982.686,SAFE,378.5,0.0,0.0
1760205982.857,SAFE,353.5,0.0,0.0
1760205983.022,SAFE,336.0,0.0,0.0
1760205983.188,SAFE,322.5,0.0,0.0
1760205983.358,SAFE,308.5,0.0,0.0
1760205983.524,SAFE,297.0,0.0,0.0
1760205983.695,SAFE,297.0,0.0,0.0
1760205983.868,SAFE,295.75,0.0,0.0
1760205984.033,SAFE,291.5,0.0,0.0
1760205984.196,SAFE,282.5,0.0,0.0
1760205984.367,SAFE,266.0,0.0,0.0
1760205984.530,SAFE,266.0,0.0,0.0
1760205984.691,SAFE,266.5,0.0,0.0
1760205984.857,BRAKE,291.0,7.84,0.04
1760205985.022,BRAKE,312.0,5.47,0.06
1760205985.183,BRAKE,332.0,0.98,0.34
1760205985.354,BRAKE,336.5,0.27,1.25
1760205985.522,BRAKE,336.5,5.51,0.06
1760205985.687,BRAKE,321.0,9.39,0.03
1760205985.861,BRAKE,321.0,15.52,0.02
1760205986.026,BRAKE,344.5,7.57,0.05
1760205986.189,BRAKE,364.5,9.92,0.04
1760205986.358,BRAKE,378.0,3.92,0.1
1760205986.523,BRAKE,410.5,1.08,0.38
1760205986.686,BRAKE,437.0,0.3,1.46
1760205986.860,BRAKE,437.0,0.08,5.46
1760205987.025,BRAKE,533.5,16.26,0.03
1760205987.191,BRAKE,467.5,4.47,0.1
1760205987.362,BRAKE,467.5,17.47,0.03
1760205987.522,BRAKE,467.5,13.21,0.04
1760205987.688,BRAKE,3793.0,10.2,0.37
1760205987.859,BRAKE,3793.0,3.97,0.96
1760205988.024,SAFE,3785.5,1.09,3.47
1760205988.185,SAFE,3785.5,0.3,6.0
1760205988.348,SAFE,3785.5,0.05,0.0
1760205988.509,BRAKE,3811.5,8.42,0.45
1760205988.679,BRAKE,457.5,2.31,0.2
1760205988.850,BRAKE,457.5,0.64,0.71
1760205989.013,BRAKE,457.5,5.58,0.08
1760205989.178,BRAKE,460.5,1.53,0.3
1760205989.347,BRAKE,460.5,13.36,0.03
1760205989.510,BRAKE,472.0,3.67,0.13
1760205989.671,BRAKE,3805.25,1.01,3.77
1760205989.834,BRAKE,3805.25,8.59,0.44
1760205990.000,BRAKE,392.5,2.36,0.17
1760205990.170,BRAKE,392.5,0.65,0.6
1760205990.343,BRAKE,428.5,0.08,5.36
1760205990.514,SAFE,3795.25,0.02,0.0
1760205990.690,SAFE,3795.25,0.01,0.0
1760205990.872,SAFE,3791.25,0.0,0.0
1760205991.051,SAFE,3775.5,0.0,0.0
1760205991.224,SAFE,3775.25,0.0,0.0
1760205991.405,SAFE,530.5,0.0,0.0
1760205991.583,SAFE,530.5,0.0,0.0
1760205991.763,SAFE,472.5,0.0,0.0
1760205991.947,SAFE,455.5,0.0,0.0
1760205992.125,SAFE,440.5,0.0,0.0
1760205992.308,SAFE,425.0,0.0,0.0
1760205992.486,SAFE,414.0,0.0,0.0
1760205992.670,SAFE,407.0,0.0,0.0
1760205992.848,SAFE,402.0,0.0,0.0
1760205993.031,SAFE,401.5,0.0,0.0
1760205993.214,SAFE,401.0,0.0,0.0
1760205993.388,SAFE,401.5,0.0,0.0
1760205993.568,SAFE,401.5,0.0,0.0
1760205993.749,SAFE,437.0,0.0,0.0
1760205993.925,SAFE,520.25,0.0,0.0
1760205994.098,SAFE,3761.75,0.0,0.0
1760205994.273,SAFE,3763.5,0.0,0.0
1760205994.452,SAFE,3761.75,0.0,0.0
1760205994.627,SAFE,3765.5,0.0,0.0
1760205994.805,SAFE,3765.0,0.0,0.0
1760205994.981,SAFE,3767.25,0.0,0.0
1760205995.164,SAFE,3765.0,0.0,0.0
1760205995.340,SAFE,3763.5,0.0,0.0
