ts,state,d_min_mm,v_mps,ttc_s
1760266911.356,SAFE,2278.0,0.36,6.0
1760266911.522,SAFE,2173.5,0.06,6.0
1760266911.683,SAFE,1997.0,0.33,6.0
1760266911.843,SAFE,1784.5,0.36,4.96
1760266912.009,SAFE,1507.5,0.15,6.0
1760266912.170,SAFE,1197.5,0.26,4.61
1760266912.334,BRAKE,1023.5,4.08,0.25
1760266912.498,BRAKE,875.0,4.69,0.19
1760266912.666,BRAKE,846.5,0.75,1.13
1760266912.832,BRAKE,840.0,0.3,2.8
1760266913.005,SAFE,831.5,0.05,0.0
1760266913.168,SAFE,831.5,0.01,0.0
1760266913.330,SAFE,853.5,0.0,0.0
1760266913.500,SAFE,862.0,0.0,0.0
1760266913.665,SAFE,944.0,0.0,0.0
1760266913.828,SAFE,1002.0,0.0,0.0
1760266913.997,SAFE,1002.0,0.0,0.0
1760266914.157,SAFE,959.0,0.0,0.0
1760266914.323,SAFE,864.0,0.0,0.0
1760266914.494,SAFE,864.0,0.0,0.0
1760266914.659,SAFE,1320.0,0.0,0.0
1760266914.822,SAFE,1320.0,0.0,0.0
1760266914.996,SAFE,1234.5,0.0,0.0
1760266915.161,SAFE,1186.0,0.0,0.0
1760266915.324,SAFE,1168.5,0.0,0.0
1760266915.492,CORNER,1147.0,0.0,0.0
1760266915.653,CORNER,1120.5,0.0,0.0
1760266915.832,SAFE,1120.5,0.0,0.0
1760266915.982,SAFE,2253.5,0.0,0.0
1760266916.153,SAFE,2280.5,0.0,0.0
1760266916.318,SAFE,2653.0,0.0,0.0
1760266916.484,SAFE,2780.0,0.0,0.0
1760266916.650,SAFE,3628.0,0.0,0.0
1760266916.818,SAFE,3628.0,0.0,0.0
1760266916.983,SAFE,2840.0,0.17,6.0
1760266917.144,SAFE,2840.0,0.19,6.0
1760266917.309,SAFE,4700.5,0.67,6.0
1760266917.473,SAFE,4815.0,0.75,6.0
1760266917.638,SAFE,4827.0,0.3,6.0
1760266917.806,SAFE,5070.5,0.05,0.0
1760266917.967,SAFE,5070.5,0.02,0.0
1760266918.133,SAFE,4977.5,0.0,0.0
1760266918.303,SAFE,4846.0,0.0,0.0
1760266918.469,SAFE,4735.5,2.65,1.79
1760266918.632,WARN,4617.0,4.06,1.14
1760266918.803,SAFE,4470.5,1.69,2.65
1760266918.963,SAFE,4343.5,0.68,6.0
1760266919.127,SAFE,4181.0,0.3,6.0
1760266919.292,SAFE,3976.5,0.32,6.0
1760266919.451,SAFE,3832.0,0.32,6.0
1760266919.611,SAFE,3637.5,0.26,6.0
1760266919.774,SAFE,3493.5,0.38,6.0
1760266919.932,SAFE,3275.0,0.39,6.0
1760266920.101,SAFE,3054.0,0.06,6.0
1760266920.261,SAFE,2913.5,0.35,6.0
1760266920.417,SAFE,2696.5,0.39,6.0
1760266920.582,SAFE,2469.0,0.16,6.0
1760266920.738,SAFE,2335.5,0.27,6.0
1760266920.904,SAFE,2107.0,0.39,5.4
1760266921.064,SAFE,1968.5,0.41,4.8
1760266921.225,SAFE,1739.5,0.28,6.0
1760266921.387,SAFE,1508.0,0.4,3.77
1760266921.541,SAFE,1385.5,0.41,3.38
1760266921.707,SAFE,1176.0,0.07,6.0
1760266921.867,SAFE,990.5,0.34,2.91
1760266922.030,SAFE,854.0,0.37,2.31
1760266922.206,SAFE,666.5,0.15,4.44
1760266922.374,SAFE,571.0,0.02,0.0
1760266922.554,BRAKE,422.0,0.18,2.34
1760266922.726,BRAKE,313.0,0.28,1.12
1760266922.901,BRAKE,289.0,0.12,2.41
1760266923.080,SAFE,284.0,0.02,0.0
1760266923.255,SAFE,285.75,0.01,0.0
1760266923.431,SAFE,285.75,0.0,0.0
1760266923.611,SAFE,289.0,0.0,0.0
1760266923.792,SAFE,291.0,0.0,0.0
1760266923.968,SAFE,292.5,0.0,0.0
1760266924.146,SAFE,292.5,0.0,0.0
1760266924.319,SAFE,293.5,0.0,0.0
1760266924.502,SAFE,298.0,0.0,0.0
1760266924.682,BRAKE,319.5,0.8,0.4
1760266924.854,BRAKE,338.0,1.06,0.32
1760266925.022,BRAKE,390.5,1.2,0.33
1760266925.195,BRAKE,463.0,0.19,2.44
1760266925.364,SAFE,534.5,0.03,0.0
1760266925.526,SAFE,560.0,0.01,0.0
1760266925.697,SAFE,561.0,0.0,0.0
1760266925.865,SAFE,564.75,0.0,0.0
1760266926.026,SAFE,579.5,0.0,0.0
1760266926.196,SAFE,618.0,0.0,0.0
1760266926.365,SAFE,673.0,0.0,0.0
1760266926.523,SAFE,714.5,0.0,0.0
1760266926.693,SAFE,808.5,0.0,0.0
1760266926.852,SAFE,902.0,0.17,5.31
1760266927.012,SAFE,964.5,0.19,5.08
1760266927.175,SAFE,1089.0,0.08,6.0
1760266927.331,SAFE,1200.0,0.03,0.0
1760266927.492,SAFE,1297.0,0.01,0.0
1760266927.652,SAFE,1377.0,0.0,0.0
1760266927.810,SAFE,1435.5,0.0,0.0
1760266927.976,SAFE,1491.5,0.0,0.0
1760266928.134,SAFE,1547.0,0.0,0.0
1760266928.302,SAFE,1568.0,0.0,0.0
1760266928.465,SAFE,1613.0,0.0,0.0
1760266928.634,SAFE,1634.0,0.0,0.0
1760266928.806,SAFE,1777.0,0.0,0.0
1760266928.975,SAFE,1993.5,0.0,0.0
1760266929.145,SAFE,2144.0,0.0,0.0
1760266929.316,SAFE,2357.0,0.0,0.0
1760266929.484,SAFE,2517.0,0.12,6.0
1760266929.655,WARN,3417.0,3.1,1.1
1760266929.828,WARN,3417.0,3.58,0.95
1760266929.999,SAFE,3199.5,0.57,5.61
1760266930.169,SAFE,2583.5,0.23,6.0
1760266930.340,SAFE,2485.5,0.29,6.0
1760266930.513,SAFE,2398.0,0.3,6.0
1760266930.684,SAFE,2243.5,0.12,6.0
1760266930.852,SAFE,2052.0,0.23,6.0
1760266931.023,SAFE,1902.0,0.33,5.76
1760266931.196,SAFE,1755.0,0.14,6.0
1760266931.364,SAFE,1755.0,0.23,6.0
1760266931.542,SAFE,1755.0,0.3,5.85
1760266931.723,SAFE,1716.0,0.34,5.05
1760266931.896,SAFE,1516.5,0.05,0.0
1760266932.074,SAFE,1398.0,0.33,4.24
1760266932.257,SAFE,1245.5,0.37,3.37
1760266932.431,SAFE,1103.0,0.15,6.0
1760266932.604,SAFE,1027.5,0.31,3.31
1760266932.775,SAFE,1017.0,0.34,2.99
1760266932.960,BRAKE,508.5,0.14,3.63
1760266933.133,BRAKE,498.5,0.24,2.08
1760266933.327,BRAKE,487.5,0.35,1.39
1760266933.520,BRAKE,481.0,0.14,3.44
1760266933.716,BRAKE,474.0,0.06,6.0
1760266933.915,SAFE,461.0,0.0,0.0
1760266934.095,SAFE,461.0,0.0,0.0
1760266934.280,SAFE,467.25,0.0,0.0
1760266934.471,SAFE,467.5,0.0,0.0
1760266934.657,SAFE,479.0,0.0,0.0
1760266934.848,BRAKE,484.5,1.63,0.3
1760266935.033,BRAKE,1315.5,2.23,0.59
1760266935.214,BRAKE,1315.5,0.99,1.33
1760266935.404,SAFE,1298.5,0.16,6.0
1760266935.573,SAFE,1245.0,0.03,0.0
1760266935.758,SAFE,926.0,0.01,0.0
1760266935.942,SAFE,777.5,0.17,4.57
1760266936.122,SAFE,777.5,0.2,3.89
1760266936.305,SAFE,4516.5,0.08,6.0
1760266936.494,SAFE,4516.5,0.01,0.0
1760266936.669,SAFE,734.0,0.0,0.0
1760266936.852,BRAKE,734.0,4.0,0.18
1760266937.033,BRAKE,1335.5,4.62,0.29
1760266937.214,BRAKE,1335.5,1.85,0.72
1760266937.398,SAFE,1335.5,0.31,4.31
1760266937.568,WARN,3355.5,4.23,0.79
1760266937.739,WARN,3355.5,4.86,0.69
1760266937.912,SAFE,3228.0,0.78,4.14
1760266938.090,SAFE,3156.5,0.12,6.0
1760266938.261,SAFE,3007.0,0.05,0.0
1760266938.434,WARN,2932.5,4.29,0.68
1760266938.608,BRAKE,2785.5,4.95,0.56
1760266938.778,BRAKE,2785.5,1.98,1.41
1760266938.949,SAFE,3813.5,0.53,6.0
1760266939.119,SAFE,4334.0,0.38,6.0
1760266939.295,SAFE,4334.0,0.14,6.0
1760266939.468,SAFE,4126.5,0.25,6.0
1760266939.641,SAFE,4007.5,0.32,6.0
1760266939.815,SAFE,3799.5,0.36,6.0
1760266939.985,SAFE,3588.0,0.06,6.0
1760266940.158,SAFE,3473.5,0.3,6.0
1760266940.331,SAFE,3273.0,0.34,6.0
1760266940.509,SAFE,3066.5,0.14,6.0
1760266940.683,SAFE,2859.0,0.24,6.0
1760266940.861,SAFE,2744.5,0.34,6.0
1760266941.044,SAFE,2533.0,0.14,6.0
1760266941.230,SAFE,2316.5,0.25,6.0
1760266941.418,SAFE,2098.0,0.33,6.0
1760266941.599,SAFE,1882.5,0.37,5.09
1760266941.782,SAFE,1662.0,0.06,6.0
1760266941.957,SAFE,1531.0,0.34,4.5
1760266942.138,SAFE,1311.5,0.38,3.45
1760266942.322,CORNER,1079.0,0.27,4.0
1760266942.493,SAFE,849.0,0.35,2.43
1760266942.655,SAFE,642.5,0.4,1.61
1760266942.832,BRAKE,549.5,0.06,6.0
1760266942.998,SAFE,411.0,0.03,0.0
1760266943.170,SAFE,338.5,0.0,0.0
1760266943.338,SAFE,322.0,0.0,0.0
1760266943.509,SAFE,316.0,0.0,0.0
1760266943.684,SAFE,314.5,0.0,0.0
1760266943.848,SAFE,314.5,0.0,0.0
1760266944.013,SAFE,314.5,0.0,0.0
1760266944.184,SAFE,316.5,0.0,0.0
1760266944.352,SAFE,326.0,0.0,0.0
1760266944.513,SAFE,346.0,0.0,0.0
1760266944.678,SAFE,388.5,0.0,0.0
1760266944.841,SAFE,460.0,0.0,0.0
1760266945.012,SAFE,513.0,0.0,0.0
1760266945.190,SAFE,619.5,0.0,0.0
1760266945.371,SAFE,734.0,0.12,6.0
1760266945.552,SAFE,847.5,0.19,4.46
1760266945.730,SAFE,916.0,0.08,6.0
1760266945.903,SAFE,1045.5,0.03,0.0
1760266946.086,SAFE,1168.0,0.01,0.0
1760266946.262,SAFE,1272.0,0.0,0.0
1760266946.438,SAFE,1832.5,0.0,0.0
1760266946.621,SAFE,1832.5,0.0,0.0
1760266946.807,SAFE,1688.0,0.0,0.0
1760266946.990,SAFE,1688.0,0.0,0.0
1760266947.168,SAFE,2629.5,0.0,0.0
1760266947.354,SAFE,2629.5,0.0,0.0
1760266947.537,SAFE,2629.5,0.17,6.0
1760266947.715,SAFE,2566.0,0.2,6.0
1760266947.893,SAFE,2471.5,0.08,6.0
1760266948.074,SAFE,2471.5,0.01,0.0
1760266948.250,SAFE,2471.5,0.0,0.0
1760266948.423,WARN,1962.5,2.56,0.77
1760266948.610,BRAKE,1697.0,3.92,0.43
1760266948.784,BRAKE,1544.0,0.63,2.45
1760266948.964,SAFE,1370.5,0.25,5.48
1760266949.145,SAFE,1285.5,0.04,0.0
1760266949.334,WARN,1201.5,1.64,0.73
1760266949.518,BRAKE,1201.5,2.24,0.54
1760266949.698,BRAKE,3933.0,2.57,1.53
1760266949.888,SAFE,3933.0,0.41,6.0
1760266950.067,SAFE,3814.0,0.07,6.0
1760266950.245,SAFE,3165.0,0.01,0.0
1760266950.421,SAFE,3097.5,0.0,0.0
1760266950.599,SAFE,3044.5,0.0,0.0
1760266950.774,SAFE,2997.5,0.0,0.0
1760266950.945,SAFE,2960.0,0.0,0.0
1760266951.121,SAFE,2941.0,0.0,0.0
1760266951.294,SAFE,2920.5,0.0,0.0
1760266951.465,SAFE,2916.5,0.0,0.0
1760266951.635,SAFE,2916.5,0.0,0.0
1760266951.803,SAFE,2916.75,0.0,0.0
1760266951.974,SAFE,2919.5,0.0,0.0
1760266952.145,SAFE,2922.75,0.0,0.0
1760266952.313,SAFE,2933.25,0.0,0.0
1760266952.484,SAFE,2923.0,0.0,0.0
1760266952.657,SAFE,2933.25,0.0,0.0
1760266952.825,SAFE,2926.0,0.0,0.0
1760266952.996,SAFE,2926.0,0.0,0.0
1760266953.166,SAFE,2926.0,0.0,0.0
1760266953.337,SAFE,2935.0,0.0,0.0
1760266953.507,SAFE,2935.0,0.0,0.0
1760266953.678,SAFE,2933.25,0.0,0.0
1760266953.851,SAFE,2933.25,0.0,0.0
1760266954.022,SAFE,2929.5,0.0,0.0
1760266954.188,SAFE,2930.25,0.0,0.0
1760266954.361,SAFE,2930.25,0.0,0.0
1760266954.531,SAFE,2930.25,0.0,0.0
1760266954.700,SAFE,2926.5,0.0,0.0
1760266954.870,SAFE,2926.5,0.0,0.0
1760266955.041,SAFE,2926.25,0.0,0.0
1760266955.209,SAFE,2933.0,0.0,0.0
