ts,state,d_min_mm,v_mps,ttc_s
1760263000.098,SAFE,,0.0,
1760263000.271,SAFE,2871.5,0.0,0.0
1760263000.451,SAFE,2870.5,0.0,0.0
1760263000.639,SAFE,2871.5,0.0,0.0
1760263000.820,SAFE,2871.5,0.0,0.0
1760263000.999,SAFE,2871.5,0.0,0.0
1760263001.180,SAFE,2873.5,0.0,0.0
1760263001.353,SAFE,2872.25,0.0,0.0
1760263001.521,SAFE,2872.5,0.0,0.0
1760263001.691,SAFE,2872.5,0.0,0.0
1760263001.862,SAFE,2872.5,0.0,0.0
1760263002.040,SAFE,2881.5,0.0,0.0
1760263002.218,SAFE,2871.75,0.0,0.0
1760263002.392,SAFE,2874.25,0.0,0.0
1760263002.562,SAFE,2868.75,0.0,0.0
1760263002.736,SAFE,700.5,0.0,0.0
1760263002.909,SAFE,393.0,0.0,0.0
1760263003.085,SAFE,276.0,0.0,0.0
1760263003.255,SAFE,263.0,0.0,0.0
1760263003.428,SAFE,254.5,0.0,0.0
1760263003.599,SAFE,254.5,0.0,0.0
1760263003.775,SAFE,2873.0,0.0,0.0
1760263003.948,SAFE,2873.25,0.0,0.0
1760263004.124,SAFE,2873.0,0.0,0.0
1760263004.297,SAFE,2872.5,0.0,0.0
1760263004.470,SAFE,2872.5,0.0,0.0
1760263004.643,SAFE,2872.25,0.0,0.0
1760263004.814,SAFE,251.0,0.0,0.0
1760263004.987,SAFE,249.5,0.0,0.0
1760263005.155,SAFE,244.5,0.0,0.0
1760263005.328,SAFE,242.5,0.0,0.0
1760263005.496,SAFE,240.0,0.0,0.0
1760263005.664,SAFE,235.5,0.0,0.0
1760263005.835,SAFE,235.5,0.0,0.0
1760263006.006,SAFE,2870.5,0.0,0.0
1760263006.177,SAFE,2874.5,0.0,0.0
1760263006.347,SAFE,2874.25,0.0,0.0
1760263006.520,SAFE,2874.25,0.0,0.0
1760263006.693,SAFE,2873.75,0.0,0.0
1760263006.862,SAFE,2873.5,0.0,0.0
1760263007.035,SAFE,2873.75,0.0,0.0
1760263007.211,SAFE,2873.5,0.0,0.0
1760263007.381,SAFE,2868.0,0.0,0.0
1760263007.552,SAFE,278.0,0.0,0.0
1760263007.722,SAFE,274.25,0.0,0.0
1760263007.891,SAFE,274.25,0.0,0.0
1760263008.061,SAFE,276.5,0.0,0.0
1760263008.237,SAFE,276.5,0.0,0.0
1760263008.408,SAFE,284.0,0.0,0.0
1760263008.581,SAFE,2873.5,0.0,0.0
1760263008.751,SAFE,2874.25,0.0,0.0
