ts,state,d_min_mm,v_mps,ttc_s
1760268202.426,SAFE,,0.0,
1760268202.593,SAFE,2893.75,0.0,0.0
1760268202.766,SAFE,2893.125,0.0,0.0
1760268202.939,SAFE,2893.0,0.0,0.0
1760268203.110,SAFE,2892.5,0.0,0.0
1760268203.280,SAFE,2893.0,0.0,0.0
1760268203.449,SAFE,2892.75,0.0,0.0
1760268203.617,SAFE,2897.25,0.0,0.0
1760268203.783,SAFE,2893.5,0.0,0.0
1760268203.951,SAFE,2893.75,0.0,0.0
1760268204.114,SAFE,2893.75,0.0,0.0
1760268204.277,SAFE,2894.5,0.0,0.0
1760268204.448,SAFE,2894.5,0.0,0.0
1760268204.611,SAFE,2894.5,0.0,0.0
1760268204.779,SAFE,2893.75,0.0,0.0
1760268204.947,SAFE,2895.0,0.0,0.0
1760268205.113,SAFE,2894.0,0.0,0.0
1760268205.281,SAFE,2894.0,0.0,0.0
1760268205.449,SAFE,2891.5,0.0,0.0
1760268205.615,SAFE,399.0,0.0,0.0
1760268205.780,SAFE,399.0,0.0,0.0
1760268205.946,SAFE,403.5,0.0,0.0
1760268206.112,SAFE,404.0,0.0,0.0
1760268206.272,SAFE,2884.0,0.0,0.0
1760268206.438,SAFE,2894.25,0.0,0.0
1760268206.601,SAFE,2894.25,0.0,0.0
1760268206.770,SAFE,2894.25,0.0,0.0
1760268206.938,SAFE,2894.25,0.0,0.0
1760268207.101,SAFE,2895.25,0.0,0.0
1760268207.267,SAFE,2895.25,0.0,0.0
1760268207.430,SAFE,2895.25,0.0,0.0
1760268207.597,CORNER,2894.5,0.0,0.0
1760268207.764,CORNER,2894.5,0.0,0.0
1760268207.929,CORNER,2894.5,0.0,0.0
1760268208.090,CORNER,2894.5,0.0,0.0
1760268208.263,CORNER,2894.5,0.0,0.0
1760268208.432,SAFE,2894.5,0.0,0.0
1760268208.594,SAFE,2895.25,0.0,0.0
1760268208.765,SAFE,2895.25,0.0,0.0
1760268208.928,SAFE,2895.25,0.0,0.0
1760268209.093,CORNER,2894.0,0.0,0.0
1760268209.259,CORNER,2894.0,0.0,0.0
1760268209.422,CORNER,2891.0,0.0,0.0
1760268209.587,SAFE,2887.75,0.0,0.0
1760268209.751,SAFE,506.0,0.0,0.0
1760268209.917,SAFE,454.5,0.0,0.0
1760268210.082,SAFE,454.5,0.0,0.0
1760268210.250,SAFE,476.5,0.0,0.0
1760268210.419,SAFE,485.5,0.0,0.0
1760268210.582,SAFE,491.5,0.0,0.0
1760268210.747,SAFE,2892.0,0.0,0.0
1760268210.918,SAFE,2893.5,0.0,0.0
1760268211.082,SAFE,2894.25,0.0,0.0
1760268211.249,SAFE,2894.5,0.0,0.0
1760268211.420,SAFE,2894.75,0.0,0.0
1760268211.591,SAFE,2895.0,0.0,0.0
1760268211.766,SAFE,2895.25,0.0,0.0
1760268211.937,SAFE,2897.0,0.0,0.0
1760268212.110,SAFE,2913.5,0.0,0.0
1760268212.281,SAFE,2953.0,0.0,0.0
1760268212.454,SAFE,2953.0,0.0,0.0
1760268212.627,SAFE,2989.0,1.98,1.51
1760268212.796,SAFE,3065.5,2.13,1.44
1760268212.971,SAFE,3157.0,2.15,1.47
1760268213.152,SAFE,3260.5,2.16,1.51
1760268213.328,SAFE,3323.5,0.87,3.82
1760268213.501,SAFE,3417.5,0.14,6.0
1760268213.671,SAFE,3514.0,0.02,0.0
1760268213.839,SAFE,3598.0,0.01,0.0
1760268214.010,SAFE,4074.5,1.46,2.79
1760268214.181,SAFE,4074.5,2.21,1.84
1760268214.354,SAFE,3779.0,2.33,1.62
1760268214.530,SAFE,3467.0,2.34,1.48
1760268214.703,SAFE,2418.0,0.94,2.57
1760268214.868,SAFE,2311.0,0.38,6.0
1760268215.042,SAFE,2266.5,0.06,6.0
1760268215.207,SAFE,2266.5,0.01,0.0
1760268215.371,SAFE,2315.5,0.0,0.0
1760268215.539,SAFE,2315.5,1.64,1.41
1760268215.709,WARN,2234.5,2.48,0.9
1760268215.880,WARN,2234.5,2.58,0.87
1760268216.053,SAFE,4111.5,2.63,1.56
1760268216.226,SAFE,4424.0,1.06,4.17
1760268216.404,SAFE,4506.5,0.17,6.0
1760268216.578,SAFE,4647.0,0.07,6.0
1760268216.753,SAFE,5181.5,0.01,0.0
1760268216.929,SAFE,4735.0,0.0,0.0
1760268217.102,SAFE,4798.5,0.0,0.0
1760268217.273,SAFE,4798.5,0.12,6.0
1760268217.444,SAFE,5599.0,0.17,6.0
1760268217.617,SAFE,5640.5,0.43,6.0
1760268217.785,SAFE,5640.5,0.53,6.0
1760268217.965,SAFE,5653.0,0.58,6.0
1760268218.141,SAFE,5631.0,0.59,6.0
1760268218.322,SAFE,5240.0,0.43,6.0
1760268218.495,SAFE,4872.0,0.35,6.0
1760268218.666,SAFE,4847.0,0.44,6.0
1760268218.837,SAFE,3150.5,0.5,6.0
1760268219.015,SAFE,3048.0,0.51,5.98
1760268219.183,SAFE,2932.5,0.51,5.75
1760268219.361,SAFE,2728.0,0.2,6.0
1760268219.532,SAFE,2610.5,0.03,0.0
