ts,state,d_min_mm,v_mps,ttc_s
1760266215.385,SAFE,,0.17,
1760266215.561,SAFE,3290.0,0.18,6.0
1760266215.744,SAFE,3334.5,0.19,6.0
1760266215.932,SAFE,3379.0,0.2,6.0
1760266216.115,SAFE,3463.0,0.2,6.0
1760266216.294,SAFE,4045.0,0.2,6.0
1760266216.474,SAFE,4045.0,0.2,6.0
1760266216.650,SAFE,2832.0,0.2,6.0
1760266216.833,SAFE,2832.0,0.2,6.0
1760266217.011,SAFE,3892.5,0.2,6.0
1760266217.187,SAFE,3892.5,0.2,6.0
1760266217.353,SAFE,3457.5,0.2,6.0
1760266217.524,SAFE,3172.5,0.2,6.0
1760266217.689,SAFE,2731.0,0.2,6.0
1760266217.855,SAFE,2730.5,0.2,6.0
1760266218.023,SAFE,2625.0,0.2,6.0
1760266218.189,SAFE,2456.5,0.2,6.0
1760266218.362,SAFE,2456.5,0.2,6.0
1760266218.535,SAFE,2457.5,0.1,6.0
1760266218.713,SAFE,2583.5,0.05,0.0
1760266218.889,SAFE,2622.0,0.02,0.0
1760266219.060,SAFE,2763.0,0.02,0.0
1760266219.233,SAFE,2793.5,0.01,0.0
1760266219.407,SAFE,2763.0,0.0,0.0
1760266219.577,SAFE,2795.0,0.0,0.0
1760266219.752,SAFE,2686.5,0.0,0.0
1760266219.920,SAFE,2562.0,0.7,3.66
1760266220.093,SAFE,2393.5,1.46,1.64
1760266220.267,SAFE,2274.0,1.68,1.35
1760266220.435,WARN,2207.5,1.94,1.14
1760266220.610,WARN,2096.0,2.07,1.01
1760266220.784,WARN,2017.5,2.13,0.95
1760266220.952,SAFE,1929.0,1.57,1.23
1760266221.120,WARN,1891.0,2.6,0.73
1760266221.296,WARN,1891.0,2.9,0.65
1760266221.469,WARN,2019.5,3.26,0.62
1760266221.632,WARN,2180.5,3.36,0.65
1760266221.800,WARN,2285.0,3.48,0.66
1760266221.973,WARN,2440.5,2.53,0.96
1760266222.142,SAFE,2849.0,1.36,2.09
1760266222.312,SAFE,3191.0,0.79,4.04
1760266222.486,SAFE,4985.0,0.51,6.0
1760266222.656,SAFE,4985.0,0.43,6.0
1760266222.821,SAFE,4950.0,0.33,6.0
1760266222.992,SAFE,4855.5,0.28,6.0
1760266223.165,SAFE,4806.5,0.25,6.0
1760266223.329,SAFE,4768.5,0.61,6.0
1760266223.494,SAFE,4713.5,1.05,4.49
1760266223.665,SAFE,4675.5,1.18,3.96
1760266223.830,SAFE,4646.5,1.33,3.49
1760266224.004,SAFE,4632.0,1.37,3.38
1760266224.174,SAFE,4626.25,1.42,3.26
1760266224.345,SAFE,4626.25,1.45,3.19
1760266224.513,SAFE,4626.25,1.46,3.17
1760266224.686,SAFE,4624.0,1.46,3.17
1760266224.862,SAFE,4615.75,1.47,3.14
1760266225.030,SAFE,4614.5,1.47,3.14
1760266225.206,SAFE,4610.75,1.47,3.14
1760266225.384,SAFE,4610.75,1.47,3.14
1760266225.560,SAFE,4609.5,0.72,6.0
1760266225.733,SAFE,4607.5,0.35,6.0
1760266225.901,SAFE,4602.0,0.25,6.0
1760266226.077,SAFE,4607.5,0.12,6.0
1760266226.247,SAFE,4624.0,0.06,6.0
1760266226.416,SAFE,4624.0,0.03,0.0
1760266226.589,SAFE,4623.0,0.02,0.0
1760266226.765,SAFE,4591.5,0.01,0.0
1760266226.935,SAFE,4558.0,0.0,0.0
1760266227.106,SAFE,4506.0,0.0,0.0
1760266227.274,SAFE,4388.0,0.0,0.0
1760266227.437,SAFE,4346.5,0.0,0.0
1760266227.598,SAFE,4202.5,1.43,2.94
1760266227.766,SAFE,4043.0,3.06,1.32
1760266227.929,WARN,3918.0,3.53,1.11
1760266228.097,WARN,3758.0,4.09,0.92
1760266228.268,WARN,3608.0,3.6,1.0
1760266228.438,WARN,3488.5,3.96,0.88
1760266228.604,WARN,3308.0,4.4,0.75
1760266228.777,WARN,3098.0,4.62,0.67
1760266228.948,WARN,2979.5,3.75,0.79
1760266229.121,WARN,2841.0,4.21,0.67
1760266229.302,WARN,2667.0,4.34,0.61
1760266229.479,BRAKE,2446.5,4.5,0.54
1760266229.646,BRAKE,2347.0,3.27,0.72
1760266229.824,SAFE,2188.0,1.77,1.24
1760266229.994,SAFE,1990.0,1.03,1.93
1760266230.165,SAFE,1872.5,0.82,2.28
1760266230.336,WARN,1720.5,1.67,1.03
1760266230.512,BRAKE,1543.0,2.99,0.52
1760266230.680,BRAKE,1399.5,3.37,0.42
