ts,state,d_min_mm,v_mps,ttc_s
1760263274.680,WARN,2184.5,3.3,0.66
1760263274.861,WARN,2032.5,3.34,0.61
1760263275.046,BRAKE,1856.0,3.51,0.53
1760263275.222,BRAKE,1751.0,3.6,0.49
1760263275.403,BRAKE,1548.5,3.64,0.43
1760263275.576,BRAKE,1494.0,3.65,0.41
1760263275.747,BRAKE,1327.5,3.66,0.36
1760263275.917,BRAKE,1263.0,3.67,0.34
1760263276.086,BRAKE,1263.0,3.67,0.34
1760263276.256,BRAKE,1241.0,3.68,0.34
1760263276.427,BRAKE,1241.0,3.68,0.34
1760263276.595,BRAKE,1231.5,3.68,0.33
1760263276.764,BRAKE,1192.75,3.68,0.32
1760263276.931,BRAKE,1164.0,2.57,0.45
1760263277.100,BRAKE,1162.75,1.26,0.92
1760263277.274,SAFE,1162.75,0.88,1.32
1760263277.438,SAFE,1173.0,0.43,2.73
1760263277.604,SAFE,1173.0,0.21,5.59
1760263277.772,SAFE,1194.5,0.15,6.0
1760263277.938,SAFE,3948.5,0.07,6.0
1760263278.098,SAFE,3948.5,0.1,6.0
1760263278.267,SAFE,3889.0,0.73,5.33
1760263278.435,SAFE,3829.0,1.49,2.57
1760263278.603,SAFE,3738.0,1.71,2.19
1760263278.771,SAFE,3606.0,1.97,1.83
1760263278.941,SAFE,3437.0,2.09,1.64
1760263279.110,SAFE,3332.5,2.74,1.22
1760263279.278,WARN,3177.0,3.17,1.0
1760263279.446,WARN,3006.0,3.68,0.82
1760263279.617,WARN,2911.0,3.93,0.74
1760263279.788,WARN,2763.5,4.0,0.69
1760263279.961,WARN,2607.5,3.26,0.8
1760263280.131,WARN,2518.5,3.71,0.68
1760263280.300,WARN,2383.0,3.93,0.61
1760263280.476,BRAKE,2254.5,3.99,0.57
1760263280.636,BRAKE,2175.0,4.07,0.53
1760263280.807,BRAKE,2175.0,3.99,0.55
1760263280.978,BRAKE,2182.5,3.94,0.55
1760263281.145,BRAKE,2182.5,3.93,0.56
1760263281.314,BRAKE,2096.5,3.92,0.53
1760263281.484,BRAKE,2060.5,3.91,0.53
1760263281.658,BRAKE,2056.0,3.91,0.53
1760263281.826,BRAKE,2055.75,3.91,0.53
1760263281.999,BRAKE,2055.75,3.91,0.53
1760263282.170,BRAKE,2057.5,3.91,0.53
1760263282.338,BRAKE,2060.5,3.91,0.53
1760263282.509,BRAKE,2078.0,3.91,0.53
1760263282.677,BRAKE,2099.5,3.91,0.54
1760263282.845,BRAKE,2099.5,1.91,1.1
1760263283.016,SAFE,2102.5,0.94,2.24
1760263283.178,SAFE,2106.0,0.66,3.19
1760263283.347,SAFE,2106.0,0.32,6.0
1760263283.520,SAFE,2094.0,0.16,6.0
1760263283.685,SAFE,2074.5,0.08,6.0
1760263283.858,SAFE,2001.0,0.05,0.0
1760263284.029,SAFE,1932.0,0.03,0.0
1760263284.200,SAFE,1822.5,1.13,1.61
1760263284.375,WARN,1700.5,2.38,0.71
1760263284.548,BRAKE,1572.0,2.74,0.57
1760263284.720,BRAKE,1457.0,3.17,0.46
1760263284.898,BRAKE,1348.0,3.38,0.4
1760263285.073,BRAKE,1218.5,3.48,0.35
1760263285.251,BRAKE,1086.5,3.51,0.31
1760263285.432,BRAKE,1030.5,3.55,0.29
1760263285.615,BRAKE,1020.5,3.57,0.29
1760263285.796,BRAKE,1017.0,3.57,0.28
1760263285.969,BRAKE,1013.0,3.58,0.28
1760263286.155,BRAKE,1009.0,3.58,0.28
1760263286.331,BRAKE,1004.0,3.58,0.28
1760263286.517,BRAKE,1000.0,3.58,0.28
1760263286.697,BRAKE,998.5,3.58,0.28
1760263286.870,BRAKE,993.0,3.58,0.28
1760263287.054,BRAKE,990.5,2.51,0.39
1760263287.232,BRAKE,971.0,1.23,0.79
1760263287.412,BRAKE,971.0,0.6,1.62
1760263287.596,SAFE,979.5,0.3,3.27
1760263287.766,SAFE,989.5,0.21,4.71
1760263287.949,SAFE,997.0,0.1,6.0
1760263288.128,SAFE,989.5,0.05,0.0
1760263288.311,SAFE,986.0,0.02,0.0
1760263288.494,SAFE,948.5,0.02,0.0
1760263288.670,SAFE,905.5,0.01,0.0
1760263288.858,SAFE,859.0,0.0,0.0
1760263289.041,SAFE,832.0,0.0,0.0
1760263289.219,SAFE,832.0,0.0,0.0
1760263289.398,SAFE,831.5,0.0,0.0
1760263289.573,SAFE,838.5,0.0,0.0
1760263289.749,SAFE,841.0,0.06,6.0
1760263289.930,SAFE,900.5,0.13,6.0
1760263290.118,SAFE,926.0,0.17,5.45
1760263290.296,SAFE,956.0,0.19,5.03
1760263290.474,SAFE,1024.5,0.19,5.39
1760263290.658,SAFE,1024.5,0.2,5.12
1760263290.838,BRAKE,404.0,0.2,2.02
1760263291.019,BRAKE,404.0,0.2,2.02
1760263291.210,BRAKE,2767.0,0.2,6.0
1760263291.410,SAFE,2767.0,0.2,6.0
1760263291.597,SAFE,2224.5,0.2,6.0
1760263291.787,SAFE,2148.0,0.2,6.0
1760263291.980,SAFE,2081.0,0.36,5.78
1760263292.168,SAFE,2148.0,0.45,4.77
1760263292.357,SAFE,2081.0,0.47,4.43
1760263292.552,BRAKE,488.5,0.48,1.02
1760263292.726,BRAKE,474.0,0.49,0.97
1760263292.919,BRAKE,441.75,0.5,0.88
1760263293.105,BRAKE,425.0,0.5,0.85
1760263293.293,BRAKE,425.0,0.5,0.85
1760263293.479,BRAKE,1320.0,0.5,2.64
1760263293.673,SAFE,1320.0,0.5,2.64
1760263293.855,SAFE,1366.0,0.35,3.9
1760263294.041,SAFE,1362.0,0.17,6.0
1760263294.221,SAFE,1366.0,0.08,6.0
1760263294.410,SAFE,1388.25,0.06,6.0
1760263294.593,SAFE,1407.75,0.02,0.0
1760263294.771,SAFE,1430.5,0.11,6.0
1760263294.949,SAFE,1436.5,0.64,2.24
1760263295.130,WARN,1455.5,1.26,1.16
1760263295.311,WARN,1455.5,1.56,0.93
1760263295.487,WARN,1499.5,1.71,0.88
1760263295.667,WARN,1499.5,1.75,0.86
1760263295.843,WARN,1442.0,1.81,0.8
1760263296.018,WARN,1437.0,1.34,1.07
1760263296.194,SAFE,1437.0,0.76,1.89
1760263296.375,SAFE,1455.5,0.48,3.03
1760263296.551,SAFE,1464.5,0.39,3.76
1760263296.724,SAFE,1484.0,0.3,4.95
1760263296.899,SAFE,1481.5,0.25,5.93
1760263297.078,SAFE,1484.0,1.21,1.23
1760263297.256,WARN,1481.5,1.89,0.78
1760263297.433,BRAKE,1466.0,2.71,0.54
1760263297.602,BRAKE,1466.0,2.94,0.5
1760263297.775,BRAKE,1472.0,3.22,0.46
1760263297.954,BRAKE,1472.0,3.36,0.44
1760263298.122,BRAKE,3561.0,3.42,1.04
1760263298.298,SAFE,3561.0,3.44,1.04
1760263298.470,WARN,3561.0,3.47,1.03
1760263298.644,WARN,3550.0,3.48,1.02
1760263298.820,BRAKE,1447.5,3.48,0.42
1760263298.982,BRAKE,1447.5,3.49,0.41
1760263299.161,BRAKE,3546.5,3.49,1.02
1760263299.335,SAFE,3546.5,2.12,1.67
1760263299.502,WARN,1463.0,1.66,0.88
1760263299.678,WARN,1463.0,1.52,0.96
1760263299.856,WARN,1466.5,1.37,1.07
1760263300.032,WARN,1481.0,1.29,1.15
1760263300.207,WARN,1481.0,1.25,1.18
1760263300.376,SAFE,1492.5,1.24,1.2
1760263300.549,SAFE,1504.0,1.23,1.22
1760263300.714,SAFE,1504.0,1.22,1.23
1760263300.887,SAFE,1504.0,1.22,1.23
1760263301.058,SAFE,3017.5,1.22,2.47
1760263301.232,SAFE,3017.5,1.21,2.49
1760263301.402,SAFE,2852.5,1.52,1.88
1760263301.573,SAFE,2754.0,1.95,1.41
1760263301.751,WARN,2754.0,2.46,1.12
1760263301.921,WARN,2603.5,2.71,0.96
1760263302.092,WARN,2504.0,2.79,0.9
1760263302.263,WARN,2504.0,2.87,0.87
1760263302.439,WARN,2391.5,2.09,1.14
1760263302.609,WARN,2204.0,2.69,0.82
1760263302.795,BRAKE,1324.0,2.86,0.46
1760263302.960,BRAKE,2204.0,3.07,0.72
1760263303.131,BRAKE,1264.5,3.17,0.4
1760263303.306,SAFE,2232.0,3.22,0.69
1760263303.475,WARN,2232.0,3.23,0.69
1760263303.653,SAFE,3886.5,2.33,1.67
1760263303.821,SAFE,3886.5,1.25,3.11
1760263303.992,SAFE,3867.5,0.93,4.16
1760263304.165,SAFE,3847.5,0.56,6.0
1760263304.333,SAFE,3799.0,0.38,6.0
1760263304.506,SAFE,3760.0,0.29,6.0
1760263304.680,SAFE,3692.5,0.25,6.0
1760263304.858,SAFE,3603.0,0.23,6.0
1760263305.033,SAFE,3503.0,0.22,6.0
1760263305.209,SAFE,3449.0,0.21,6.0
1760263305.392,SAFE,3354.0,1.06,3.16
1760263305.574,SAFE,3248.0,1.65,1.97
1760263305.756,SAFE,3152.0,2.35,1.34
1760263305.937,WARN,3049.0,2.7,1.13
1760263306.120,WARN,2992.0,2.87,1.04
1760263306.308,WARN,2992.0,2.92,1.02
1760263306.492,SAFE,3341.0,2.14,1.56
1760263306.670,SAFE,3341.0,2.51,1.33
1760263306.853,SAFE,3264.5,2.62,1.25
1760263307.038,WARN,3183.0,2.75,1.16
1760263307.224,WARN,3175.5,2.81,1.13
1760263307.408,WARN,3024.0,2.84,1.06
1760263307.591,WARN,2985.5,2.85,1.05
1760263307.779,SAFE,2885.0,2.33,1.24
1760263307.962,WARN,2746.0,2.65,1.04
1760263308.143,WARN,2685.0,2.81,0.96
1760263308.331,WARN,2632.5,2.89,0.91
1760263308.517,WARN,2632.5,2.93,0.9
1760263308.705,SAFE,2654.5,2.12,1.25
1760263308.891,WARN,2677.5,2.48,1.08
1760263309.082,WARN,3331.0,2.91,1.14
1760263309.263,WARN,3331.0,3.12,1.07
1760263309.453,WARN,2605.5,3.22,0.81
1760263309.626,WARN,2311.0,3.27,0.71
1760263309.794,WARN,2230.0,3.28,0.68
1760263309.965,WARN,2014.5,2.49,0.81
1760263310.146,WARN,1915.5,2.65,0.72
1760263310.324,WARN,1897.0,2.73,0.69
1760263310.506,CORNER,1872.0,2.75,0.68
1760263310.688,CORNER,1844.5,2.79,0.66
1760263310.873,WARN,1844.5,2.8,0.66
1760263311.044,WARN,3087.5,2.8,1.1
1760263311.220,WARN,3087.5,2.8,1.1
1760263311.393,WARN,3031.0,2.8,1.08
1760263311.571,SAFE,3004.5,1.48,2.03
1760263311.747,SAFE,2977.0,1.1,2.71
1760263311.923,SAFE,2952.0,0.86,3.43
1760263312.099,SAFE,2934.5,0.8,3.67
1760263312.277,SAFE,2925.5,0.72,4.06
1760263312.447,SAFE,2920.0,0.68,4.29
1760263312.620,SAFE,2919.5,0.66,4.42
1760263312.796,SAFE,2918.75,0.65,4.49
1760263312.972,SAFE,2918.75,0.65,4.49
1760263313.150,SAFE,2920.0,0.64,4.56
1760263313.326,SAFE,2920.75,0.64,4.56
1760263313.501,SAFE,2921.0,0.64,4.56
1760263313.677,SAFE,2921.25,0.64,4.56
1760263313.853,SAFE,2923.25,0.45,6.0
1760263314.026,SAFE,2924.25,0.22,6.0
1760263314.199,SAFE,2924.75,0.11,6.0
1760263314.370,SAFE,2926.0,0.08,6.0
1760263314.540,SAFE,2926.0,0.04,0.0
1760263314.714,SAFE,2926.0,0.02,0.0
1760263314.887,SAFE,2926.75,0.01,0.0
1760263315.060,SAFE,2926.75,0.01,0.0
1760263315.233,SAFE,2926.75,0.0,0.0
1760263315.406,SAFE,2926.0,0.0,0.0
1760263315.577,SAFE,2926.25,0.0,0.0
1760263315.750,SAFE,2925.0,0.0,0.0
1760263315.921,SAFE,2926.25,0.0,0.0
1760263316.086,SAFE,2926.0,0.0,0.0
1760263316.258,SAFE,2926.5,0.0,0.0
1760263316.431,SAFE,2926.75,0.0,0.0
1760263316.606,SAFE,2926.75,0.0,0.0
1760263316.776,SAFE,2926.75,0.0,0.0
1760263316.947,SAFE,2925.25,0.0,0.0
1760263317.118,SAFE,2926.0,0.0,0.0
1760263317.291,SAFE,2926.0,0.0,0.0
1760263317.462,SAFE,2926.0,0.0,0.0
1760263317.633,SAFE,2927.5,0.0,0.0
1760263317.808,SAFE,2925.5,0.0,0.0
1760263317.984,SAFE,2924.75,0.0,0.0
1760263318.154,SAFE,2924.75,0.0,0.0
1760263318.328,SAFE,2924.75,0.0,0.0
1760263318.498,SAFE,2925.5,0.0,0.0
1760263318.669,SAFE,2926.0,0.0,0.0
1760263318.840,SAFE,2926.0,0.0,0.0
1760263319.013,SAFE,2926.0,0.0,0.0
1760263319.186,SAFE,2927.5,0.0,0.0
1760263319.359,SAFE,2927.5,0.0,0.0
1760263319.538,SAFE,2926.75,0.0,0.0
1760263319.711,SAFE,2926.0,0.0,0.0
1760263319.884,SAFE,2926.0,0.0,0.0
1760263320.055,SAFE,2925.0,0.0,0.0
1760263320.225,SAFE,2925.75,0.0,0.0
1760263320.398,SAFE,2925.75,0.0,0.0
1760263320.567,SAFE,2926.25,0.0,0.0
1760263320.737,SAFE,2926.25,0.0,0.0
1760263320.913,SAFE,2926.25,0.0,0.0
1760263321.086,SAFE,2925.5,0.0,0.0
1760263321.257,SAFE,2926.25,0.0,0.0
1760263321.435,SAFE,2925.5,0.0,0.0
1760263321.608,SAFE,2926.25,0.0,0.0
1760263321.779,SAFE,2925.0,0.0,0.0
1760263321.947,SAFE,2925.0,0.0,0.0
1760263322.115,SAFE,2925.0,0.0,0.0
1760263322.286,SAFE,2925.0,0.0,0.0
1760263322.454,SAFE,2925.25,0.0,0.0
1760263322.622,SAFE,2925.0,0.0,0.0
1760263322.790,SAFE,2922.5,0.0,0.0
1760263322.958,SAFE,2920.75,0.0,0.0
1760263323.132,SAFE,2920.75,0.0,0.0
1760263323.299,SAFE,2920.75,0.0,0.0
1760263323.468,SAFE,2918.75,0.0,0.0
