ts,state,d_min_mm,v_mps,ttc_s
1760205427.655,SAFE,,,
1760205427.841,SAFE,3815.75,,
1760205428.037,SAFE,3815.625,,
1760205428.230,SAFE,3815.75,,
1760205428.411,SAFE,3815.75,,
1760205428.594,SAFE,3815.75,,
1760205428.775,SAFE,3816.0,,
1760205428.953,SAFE,3816.0,,
1760205429.136,SAFE,3816.0,,
1760205429.315,SAFE,3817.0,,
1760205429.490,SAFE,3818.0,,
1760205429.673,SAFE,3818.0,,
1760205429.846,SAFE,3818.0,,
1760205430.030,SAFE,3816.5,,
1760205430.203,SAFE,3816.5,,
1760205430.386,SAFE,3817.75,,
1760205430.567,SAFE,3817.75,,
1760205430.742,SAFE,3817.25,,
1760205430.923,SAFE,3817.25,,
1760205431.096,SAFE,3817.0,,
1760205431.277,SAFE,3816.5,,
1760205431.458,SAFE,3815.75,,
1760205431.636,SAFE,3815.75,,
1760205431.812,SAFE,3816.75,,
1760205431.990,SAFE,3816.75,,
1760205432.176,SAFE,3817.0,,
1760205432.359,SAFE,3816.5,,
1760205432.534,SAFE,3816.5,,
1760205432.715,SAFE,3816.5,,
1760205432.891,SAFE,3816.5,,
1760205433.072,SAFE,3817.0,,
1760205433.247,SAFE,3816.5,,
1760205433.428,SAFE,3817.0,,
1760205433.606,SAFE,3817.75,,
1760205433.784,SAFE,3817.75,,
1760205433.968,SAFE,3815.25,,
1760205434.143,SAFE,3815.25,,
1760205434.321,SAFE,3814.75,,
1760205434.500,SAFE,3818.0,,
1760205434.680,SAFE,3816.25,,
1760205434.859,SAFE,3816.25,,
1760205435.031,SAFE,3816.25,,
1760205435.210,SAFE,3816.5,,
1760205435.388,SAFE,3816.5,,
1760205435.571,SAFE,3816.5,,
1760205435.752,SAFE,3816.5,,
1760205435.928,SAFE,3816.75,,
1760205436.108,SAFE,3817.75,,
1760205436.284,SAFE,3817.75,,
1760205436.467,SAFE,3817.25,,
1760205436.648,BRAKE,3817.25,22.4,0.17
1760205436.822,BRAKE,3815.25,22.4,0.17
1760205437.004,BRAKE,3814.75,,
1760205437.177,SAFE,3815.25,,
1760205437.363,SAFE,3816.75,,
1760205437.539,SAFE,3817.25,,
1760205437.717,SAFE,3816.75,,
1760205437.893,SAFE,3816.75,,
1760205438.073,SAFE,3816.0,,
1760205438.252,SAFE,3816.0,,
1760205438.427,SAFE,3816.25,,
