ts,state,d_min_mm,v_mps,ttc_s
1760205373.196,SAFE,,,
1760205373.385,SAFE,3816.0,,
1760205373.571,SAFE,3815.875,,
1760205373.759,SAFE,3816.0,,
1760205373.940,SAFE,3816.5,,
1760205374.118,SAFE,3819.25,,
1760205374.299,SAFE,3816.5,,
1760205374.484,SAFE,3817.25,,
1760205374.655,SAFE,3817.25,,
1760205374.831,SAFE,3818.0,,
1760205375.017,SAFE,3818.0,,
1760205375.192,SAFE,3818.0,,
1760205375.373,SAFE,3816.75,,
1760205375.546,SAFE,3816.75,,
1760205375.729,SAFE,3816.75,,
1760205375.910,SAFE,3816.75,,
1760205376.086,SAFE,3816.75,,
1760205376.264,SAFE,3817.25,,
1760205376.439,SAFE,3817.25,,
1760205376.625,SAFE,3818.5,,
1760205376.803,SAFE,3818.5,,
1760205376.979,SAFE,3816.75,,
1760205377.162,SAFE,3816.75,,
1760205377.336,SAFE,3816.75,,
1760205377.516,SAFE,3818.0,,
1760205377.694,SAFE,3818.0,,
1760205377.872,SAFE,3818.0,,
1760205378.048,SAFE,3818.0,,
1760205378.229,SAFE,3816.5,,
1760205378.410,SAFE,3818.0,,
1760205378.583,SAFE,3816.75,,
1760205378.761,SAFE,3816.75,,
1760205378.934,SAFE,3816.75,,
1760205379.115,SAFE,3817.75,,
1760205379.298,SAFE,3817.75,,
1760205379.474,SAFE,3816.5,,
1760205379.652,SAFE,3816.5,,
1760205379.830,SAFE,3817.25,,
1760205380.014,SAFE,3817.25,,
1760205380.187,SAFE,3816.5,,
1760205380.362,SAFE,3816.5,,
1760205380.538,SAFE,3816.5,,
1760205380.721,SAFE,3817.0,,
1760205380.899,SAFE,3817.0,,
1760205381.075,SAFE,3816.75,,
1760205381.253,SAFE,3816.75,,
1760205381.434,SAFE,3818.5,,
1760205381.617,SAFE,3818.5,,
1760205381.795,SAFE,3817.25,,
1760205381.969,SAFE,3817.0,,
1760205382.144,SAFE,3817.0,,
1760205382.317,SAFE,3817.0,,
1760205382.496,SAFE,3816.75,,
1760205382.672,SAFE,3816.75,,
1760205382.850,SAFE,3816.75,,
1760205383.025,SAFE,3816.5,,
1760205383.205,SAFE,3816.5,,
1760205383.377,SAFE,3817.5,,
1760205383.560,SAFE,3817.5,,
1760205383.735,SAFE,3817.5,,
1760205383.916,SAFE,3817.75,,
1760205384.099,SAFE,3817.75,,
1760205384.275,SAFE,3817.25,,
1760205384.453,SAFE,3816.0,,
1760205384.631,SAFE,3816.25,,
1760205384.815,SAFE,3816.25,,
1760205384.995,SAFE,3816.75,,
1760205385.174,SAFE,3817.75,,
1760205385.351,SAFE,3817.75,,
1760205385.527,SAFE,3817.75,,
1760205385.710,SAFE,3817.5,,
1760205385.889,SAFE,3817.25,,
1760205386.067,SAFE,3817.25,,
1760205386.248,SAFE,3816.5,,
1760205386.421,SAFE,3816.5,,
1760205386.606,SAFE,3818.25,,
1760205386.780,SAFE,3818.25,,
1760205386.960,SAFE,3819.0,,
1760205387.136,SAFE,3817.75,,
1760205387.312,SAFE,3817.75,,
1760205387.493,SAFE,3817.25,,
1760205387.666,SAFE,3817.0,,
1760205387.844,SAFE,3817.0,,
1760205388.020,SAFE,3816.75,,
1760205388.203,SAFE,3816.75,,
1760205388.373,SAFE,3817.25,,
1760205388.549,SAFE,3818.0,,
1760205388.727,SAFE,3818.0,,
1760205388.910,SAFE,3818.75,,
1760205389.089,SAFE,3819.0,,
1760205389.264,SAFE,3819.0,,
1760205389.445,SAFE,3817.5,,
1760205389.623,SAFE,3817.5,,
1760205389.806,SAFE,3817.75,,
1760205389.987,SAFE,3817.75,,
1760205390.163,SAFE,3817.0,,
1760205390.341,SAFE,3817.0,,
1760205390.519,SAFE,3817.0,,
1760205390.703,SAFE,3817.0,,
1760205390.875,SAFE,3817.5,,
1760205391.051,SAFE,3816.5,,
1760205391.224,SAFE,3816.5,,
1760205391.410,SAFE,3816.5,,
1760205391.588,SAFE,3817.0,,
1760205391.764,SAFE,3817.0,,
1760205391.945,SAFE,3817.5,,
1760205392.120,SAFE,3817.5,,
1760205392.303,SAFE,3818.0,,
1760205392.479,SAFE,3817.5,,
1760205392.657,SAFE,3818.0,,
1760205392.838,SAFE,3817.0,,
1760205393.014,SAFE,3817.0,,
1760205393.197,SAFE,3816.5,,
1760205393.368,SAFE,3816.5,,
1760205393.548,SAFE,3817.5,,
1760205393.724,SAFE,3817.5,,
1760205393.905,SAFE,3817.0,,
1760205394.078,SAFE,3817.0,,
1760205394.254,SAFE,3819.25,,
1760205394.427,SAFE,3819.25,,
1760205394.610,SAFE,3819.0,,
1760205394.793,SAFE,3817.5,,
1760205394.966,SAFE,3817.5,,
1760205395.145,SAFE,3817.25,,
1760205395.320,SAFE,3817.25,,
1760205395.503,SAFE,3818.0,,
1760205395.682,SAFE,3818.0,,
1760205395.855,SAFE,3817.0,,
1760205396.038,SAFE,3816.75,,
1760205396.212,SAFE,3817.0,,
1760205396.392,SAFE,3817.0,,
1760205396.565,SAFE,3817.0,,
1760205396.746,SAFE,3817.0,,
1760205396.924,SAFE,3817.0,,
1760205397.105,SAFE,3816.75,,
1760205397.288,SAFE,3817.0,,
1760205397.459,SAFE,3817.25,,
1760205397.642,SAFE,3817.75,,
1760205397.818,SAFE,3817.75,,
1760205398.001,SAFE,3817.75,,
1760205398.179,SAFE,3816.5,,
1760205398.352,SAFE,3817.0,,
1760205398.530,SAFE,3816.75,,
1760205398.708,SAFE,3817.0,,
1760205398.891,SAFE,3816.75,,
1760205399.065,SAFE,3818.75,,
1760205399.243,SAFE,3816.5,,
1760205399.421,SAFE,3817.75,,
1760205399.597,SAFE,3817.75,,
1760205399.775,SAFE,3817.75,,
1760205399.953,SAFE,3817.75,,
1760205400.134,SAFE,3818.0,,
1760205400.312,SAFE,3818.0,,
1760205400.495,SAFE,3817.0,,
1760205400.673,SAFE,3817.0,,
1760205400.852,BRAKE,3817.0,22.4,0.17
1760205401.027,BRAKE,3816.75,22.4,0.17
1760205401.206,BRAKE,3816.75,22.4,0.17
1760205401.386,BRAKE,3816.25,,
1760205401.557,BRAKE,3816.25,22.4,0.17
1760205401.735,BRAKE,3816.25,22.4,0.17
