ts,state,d_min_mm,v_mps,ttc_s
1760272017.676,SAFE,,0.0,
1760272017.842,SAFE,2830.0,0.0,0.0
1760272018.018,SAFE,2831.5,0.0,0.0
1760272018.196,SAFE,2830.75,0.0,0.0
1760272018.367,SAFE,2831.0,0.0,0.0
1760272018.535,SAFE,2830.75,0.0,0.0
1760272018.701,SAFE,2831.0,0.0,0.0
1760272018.869,SAFE,2830.25,0.0,0.0
1760272019.037,SAFE,2831.0,0.0,0.0
1760272019.203,SAFE,2830.0,0.0,0.0
1760272019.369,SAFE,2830.5,0.0,0.0
1760272019.539,SAFE,2830.5,0.0,0.0
1760272019.705,SAFE,2830.5,0.0,0.0
1760272019.873,SAFE,2830.5,0.0,0.0
1760272020.041,SAFE,2829.5,0.0,0.0
1760272020.207,SAFE,2829.0,0.0,0.0
1760272020.375,SAFE,2829.0,0.0,0.0
1760272020.543,SAFE,2829.75,0.0,0.0
1760272020.709,SAFE,2832.0,0.0,0.0
1760272020.877,SAFE,2831.25,0.0,0.0
1760272021.045,SAFE,2831.25,0.0,0.0
1760272021.210,SAFE,2830.25,0.0,0.0
1760272021.381,SAFE,2827.0,0.0,0.0
1760272021.552,SAFE,2827.0,0.41,6.0
1760272021.717,SAFE,2827.75,0.41,6.0
1760272021.891,SAFE,2828.75,0.41,6.0
1760272022.059,SAFE,2828.75,0.41,6.0
1760272022.225,SAFE,2829.0,0.41,6.0
1760272022.393,SAFE,2829.0,0.41,6.0
1760272022.561,WARN,2829.0,2.86,0.99
1760272022.729,WARN,2829.25,2.86,0.99
1760272022.897,WARN,2829.25,2.86,0.99
1760272023.070,WARN,2829.25,2.86,0.99
1760272023.241,WARN,2828.75,2.86,0.99
1760272023.406,WARN,2828.75,2.86,0.99
1760272023.575,WARN,2828.75,4.08,0.69
1760272023.745,WARN,2829.0,4.08,0.69
1760272023.911,WARN,2829.0,4.08,0.69
1760272024.084,WARN,2829.75,4.08,0.69
1760272024.252,WARN,2835.0,4.08,0.69
1760272024.426,WARN,2835.0,4.08,0.69
1760272024.594,WARN,2829.25,4.08,0.69
1760272024.764,WARN,2829.25,4.08,0.69
1760272024.935,WARN,2829.25,4.08,0.69
1760272025.106,WARN,2829.5,4.08,0.69
1760272025.279,WARN,2829.25,4.08,0.69
1760272025.452,WARN,2829.0,4.08,0.69
1760272025.626,WARN,2829.0,4.08,0.69
1760272025.793,WARN,2829.0,4.08,0.69
1760272025.962,WARN,2829.25,4.08,0.69
1760272026.135,WARN,2837.5,4.08,0.7
1760272026.300,WARN,2837.5,4.08,0.7
1760272026.468,WARN,2830.0,4.08,0.69
1760272026.637,WARN,2829.0,4.08,0.69
1760272026.803,WARN,2829.0,4.08,0.69
1760272026.975,WARN,2829.0,4.08,0.69
1760272027.141,WARN,2829.5,4.08,0.69
1760272027.309,WARN,2829.25,4.08,0.69
1760272027.477,WARN,2833.25,4.08,0.69
1760272027.645,WARN,2830.5,4.08,0.69
1760272027.814,WARN,2830.5,4.08,0.69
1760272027.982,WARN,2830.5,4.08,0.69
1760272028.150,WARN,2830.0,4.08,0.69
1760272028.313,WARN,2837.0,4.08,0.7
1760272028.481,WARN,2837.0,4.08,0.7
1760272028.650,BRAKE,2837.0,6.53,0.43
1760272028.818,BRAKE,2830.25,6.53,0.43
1760272028.986,BRAKE,2830.25,6.53,0.43
1760272029.151,BRAKE,2830.25,6.53,0.43
1760272029.322,BRAKE,2832.5,6.53,0.43
1760272029.493,BRAKE,2832.5,6.53,0.43
1760272029.661,BRAKE,2832.5,7.34,0.39
1760272029.827,BRAKE,2835.25,7.34,0.39
1760272029.995,BRAKE,2835.25,7.34,0.39
1760272030.163,BRAKE,2835.25,7.34,0.39
1760272030.334,BRAKE,2836.25,7.34,0.39
1760272030.499,BRAKE,2835.25,7.34,0.39
1760272030.672,BRAKE,2834.5,7.34,0.39
1760272030.838,BRAKE,2834.5,7.34,0.39
1760272031.006,BRAKE,2834.5,7.34,0.39
1760272031.172,BRAKE,2830.75,7.34,0.39
1760272031.337,BRAKE,2829.5,7.34,0.39
1760272031.503,BRAKE,2829.5,7.34,0.39
1760272031.671,BRAKE,2838.25,7.34,0.39
1760272031.837,BRAKE,2838.25,7.34,0.39
1760272032.003,BRAKE,2829.0,7.34,0.39
1760272032.168,BRAKE,2829.0,7.34,0.39
1760272032.337,BRAKE,2829.0,7.34,0.39
1760272032.500,BRAKE,2828.25,7.34,0.39
1760272032.670,BRAKE,2828.25,7.34,0.39
1760272032.841,BRAKE,2829.5,7.34,0.39
1760272033.006,BRAKE,2829.5,7.34,0.39
1760272033.177,BRAKE,2829.5,7.34,0.39
1760272033.353,BRAKE,2829.75,7.34,0.39
1760272033.523,BRAKE,2829.75,7.34,0.39
1760272033.692,BRAKE,2829.75,7.34,0.39
1760272033.864,BRAKE,2829.75,7.34,0.39
1760272034.035,BRAKE,2829.5,7.34,0.39
1760272034.203,BRAKE,2830.75,7.34,0.39
1760272034.377,BRAKE,2830.75,7.34,0.39
1760272034.545,BRAKE,2830.75,7.34,0.39
1760272034.716,BRAKE,2830.0,7.34,0.39
1760272034.884,BRAKE,2829.25,7.34,0.39
1760272035.059,BRAKE,2830.0,7.34,0.39
1760272035.230,BRAKE,2833.75,7.34,0.39
1760272035.401,BRAKE,2833.75,7.34,0.39
1760272035.569,BRAKE,2829.0,3.26,0.87
1760272035.739,SAFE,2828.75,3.26,0.87
1760272035.900,WARN,2828.75,3.26,0.87
1760272036.073,WARN,2829.5,3.26,0.87
1760272036.241,WARN,2829.5,3.26,0.87
1760272036.405,WARN,2828.0,3.26,0.87
1760272036.573,SAFE,2828.0,0.0,0.0
1760272036.741,SAFE,2829.0,0.0,0.0
1760272036.904,SAFE,2829.0,0.0,0.0
