ts,state,d_min_mm,v_mps,ttc_s
1760273538.825,SAFE,,0.0,
1760273539.006,CORNER,781.5,0.0,0.0
1760273539.179,CORNER,781.25,0.0,0.0
1760273539.363,CORNER,781.0,0.0,0.0
1760273539.544,SAFE,779.0,0.0,0.0
1760273539.726,SAFE,777.0,0.0,0.0
1760273539.907,SAFE,777.0,0.0,0.0
1760273540.083,SAFE,780.5,0.0,0.0
1760273540.258,SAFE,811.5,0.0,0.0
1760273540.438,CORNER,851.0,0.0,0.0
1760273540.620,CORNER,872.0,0.0,0.0
1760273540.795,CORNER,914.0,0.0,0.0
1760273540.971,CORNER,970.0,0.0,0.0
1760273541.152,CORNER,1028.5,0.0,0.0
1760273541.325,CORNER,1060.0,0.0,0.0
1760273541.501,CORNER,1114.5,0.0,0.0
1760273541.679,CORNER,1157.0,0.0,0.0
1760273541.854,CORNER,1201.5,0.0,0.0
1760273542.040,CORNER,1233.5,0.0,0.0
1760273542.226,CORNER,1285.5,0.0,0.0
1760273542.409,CORNER,1320.0,0.0,0.0
1760273542.580,CORNER,1363.5,0.0,0.0
1760273542.757,SAFE,1412.0,0.0,0.0
1760273542.929,SAFE,2150.0,0.0,0.0
1760273543.107,SAFE,3204.0,0.82,3.91
1760273543.280,SAFE,3204.0,0.82,3.91
1760273543.447,BRAKE,389.0,0.82,0.47
1760273543.609,BRAKE,367.0,0.82,0.45
1760273543.780,BRAKE,355.75,0.82,0.43
1760273543.945,BRAKE,355.75,0.82,0.43
1760273544.110,SAFE,351.5,0.0,0.0
1760273544.284,SAFE,332.0,0.0,0.0
1760273544.461,CORNER,307.5,0.0,0.0
1760273544.636,SAFE,286.5,0.0,0.0
1760273544.807,CORNER,286.5,0.0,0.0
1760273544.977,CORNER,424.5,0.0,0.0
1760273545.148,CORNER,454.0,0.0,0.0
1760273545.323,CORNER,2837.0,0.0,0.0
1760273545.494,CORNER,2930.0,0.0,0.0
1760273545.672,CORNER,2981.0,0.0,0.0
1760273545.845,CORNER,2981.0,0.0,0.0
1760273546.026,CORNER,639.5,0.0,0.0
1760273546.204,CORNER,548.5,0.82,0.67
1760273546.390,CORNER,522.0,0.82,0.64
1760273546.573,CORNER,522.0,0.82,0.64
1760273546.757,BRAKE,516.0,0.82,0.63
1760273546.932,BRAKE,491.5,0.82,0.6
1760273547.101,SAFE,453.0,0.0,0.0
1760273547.270,SAFE,392.0,0.0,0.0
1760273547.444,SAFE,392.0,0.0,0.0
1760273547.617,SAFE,3759.0,0.0,0.0
1760273547.790,SAFE,3759.0,0.0,0.0
1760273547.969,SAFE,2715.5,0.0,0.0
1760273548.141,SAFE,2444.0,0.41,5.96
1760273548.322,SAFE,2444.0,0.41,5.96
1760273548.493,SAFE,2467.5,0.41,6.0
1760273548.671,SAFE,2467.5,0.41,6.0
1760273548.844,SAFE,2073.5,0.41,5.06
1760273549.023,SAFE,1740.0,0.41,4.24
1760273549.195,SAFE,1740.0,0.0,0.0
1760273549.371,SAFE,1857.5,0.0,0.0
1760273549.542,SAFE,1984.5,0.0,0.0
1760273549.710,SAFE,2014.5,0.0,0.0
1760273549.883,SAFE,2014.5,0.0,0.0
1760273550.056,SAFE,2097.0,0.0,0.0
1760273550.232,SAFE,2498.5,0.41,6.0
1760273550.403,SAFE,2820.0,0.41,6.0
1760273550.581,SAFE,2934.0,0.41,6.0
1760273550.749,SAFE,3968.0,0.41,6.0
1760273550.925,SAFE,4258.0,0.41,6.0
1760273551.103,SAFE,4458.5,0.41,6.0
1760273551.286,SAFE,4458.5,0.41,6.0
1760273551.467,SAFE,1301.5,0.41,3.17
1760273551.655,SAFE,1262.5,0.41,3.08
1760273551.841,SAFE,1298.5,0.41,3.17
1760273552.027,SAFE,1298.5,0.41,3.17
1760273552.210,SAFE,1326.5,0.0,0.0
1760273552.395,SAFE,1326.5,0.0,0.0
1760273552.581,SAFE,1298.0,0.0,0.0
1760273552.775,SAFE,1260.0,0.0,0.0
1760273552.960,SAFE,1232.5,0.0,0.0
1760273553.139,SAFE,1117.0,0.82,1.36
1760273553.317,SAFE,1117.0,0.82,1.36
1760273553.482,SAFE,1179.0,0.82,1.44
1760273553.656,SAFE,1179.0,0.82,1.44
1760273553.824,SAFE,1179.0,0.82,1.44
1760273553.992,SAFE,2230.0,0.82,2.72
1760273554.162,SAFE,2796.5,0.41,6.0
1760273554.328,SAFE,2796.5,0.41,6.0
1760273554.491,SAFE,5271.5,0.41,6.0
1760273554.665,SAFE,5271.5,0.41,6.0
1760273554.838,SAFE,5129.0,0.41,6.0
1760273555.003,SAFE,4773.0,0.41,6.0
1760273555.172,SAFE,4389.5,1.63,2.69
1760273555.337,SAFE,4150.0,1.63,2.55
1760273555.500,SAFE,3756.0,1.63,2.3
1760273555.666,SAFE,3316.0,1.63,2.03
1760273555.829,SAFE,3057.5,1.63,1.88
1760273555.990,SAFE,2647.0,1.63,1.62
1760273556.160,WARN,2229.0,3.26,0.68
1760273556.321,WARN,2005.5,3.26,0.62
1760273556.484,BRAKE,1624.5,3.26,0.5
1760273556.650,BRAKE,1267.0,3.26,0.39
1760273556.808,BRAKE,1082.5,3.26,0.33
1760273556.973,BRAKE,796.0,3.26,0.24
1760273557.139,BRAKE,701.5,1.63,0.43
1760273557.302,BRAKE,598.5,1.63,0.37
1760273557.473,BRAKE,539.5,1.63,0.33
1760273557.641,BRAKE,539.5,1.63,0.33
1760273557.811,CORNER,551.0,1.63,0.34
1760273557.983,CORNER,601.5,1.63,0.37
1760273558.167,SAFE,837.5,0.0,0.0
1760273558.338,SAFE,1095.5,0.0,0.0
1760273558.515,SAFE,2407.0,0.0,0.0
1760273558.692,SAFE,2640.5,0.0,0.0
1760273558.873,SAFE,2697.0,0.0,0.0
1760273559.049,SAFE,3400.0,0.0,0.0
1760273559.232,SAFE,3480.5,0.0,0.0
1760273559.410,SAFE,3676.0,0.0,0.0
1760273559.589,SAFE,3722.0,0.0,0.0
1760273559.769,SAFE,3722.0,0.0,0.0
1760273559.950,SAFE,2159.0,0.0,0.0
1760273560.133,SAFE,2079.5,0.82,2.54
1760273560.314,SAFE,1981.5,0.82,2.42
1760273560.497,SAFE,1919.5,0.82,2.34
1760273560.681,SAFE,1359.0,0.82,1.66
1760273560.864,SAFE,1330.0,0.82,1.62
1760273561.034,SAFE,1195.0,0.82,1.46
1760273561.202,SAFE,1195.0,0.0,0.0
1760273561.365,SAFE,3369.5,0.0,0.0
1760273561.536,SAFE,3369.5,0.0,0.0
1760273561.707,SAFE,2863.5,0.0,0.0
1760273561.872,SAFE,2699.0,0.0,0.0
1760273562.041,SAFE,2547.0,0.0,0.0
1760273562.206,SAFE,2420.5,0.0,0.0
1760273562.371,SAFE,2420.5,0.0,0.0
1760273562.540,SAFE,2428.0,0.0,0.0
1760273562.710,SAFE,2428.0,0.0,0.0
1760273562.884,SAFE,2495.5,0.0,0.0
1760273563.057,SAFE,2534.5,0.0,0.0
1760273563.228,SAFE,2546.0,0.0,0.0
1760273563.403,SAFE,3003.5,0.0,0.0
1760273563.581,SAFE,5415.0,0.0,0.0
1760273563.754,SAFE,5415.0,0.0,0.0
1760273563.928,SAFE,5244.5,0.0,0.0
1760273564.103,SAFE,4904.0,2.45,2.0
1760273564.282,SAFE,4521.5,2.45,1.85
1760273564.454,SAFE,4147.5,2.45,1.69
1760273564.636,SAFE,3955.0,2.45,1.61
1760273564.814,SAFE,3579.5,2.45,1.46
1760273564.997,SAFE,3190.5,2.45,1.3
1760273565.174,WARN,2789.5,2.45,1.14
1760273565.349,WARN,2410.5,2.45,0.98
1760273565.531,WARN,2227.5,2.45,0.91
1760273565.713,WARN,1872.0,2.45,0.76
1760273565.891,WARN,1543.5,2.45,0.63
1760273566.079,WARN,1251.0,1.63,0.77
1760273566.259,WARN,1033.5,1.63,0.63
1760273566.436,BRAKE,953.0,1.63,0.58
1760273566.614,CORNER,898.0,1.63,0.55
1760273566.786,CORNER,898.0,1.63,0.55
1760273566.964,CORNER,910.5,1.63,0.56
1760273567.146,SAFE,910.5,0.0,0.0
1760273567.316,SAFE,910.5,0.0,0.0
1760273567.482,SAFE,919.0,0.0,0.0
1760273567.655,SAFE,921.0,0.0,0.0
1760273567.826,CORNER,923.5,0.0,0.0
1760273568.003,CORNER,925.5,0.0,0.0
1760273568.177,CORNER,933.0,0.0,0.0
1760273568.355,CORNER,948.5,0.0,0.0
1760273568.531,CORNER,955.5,0.0,0.0
1760273568.701,CORNER,956.75,0.0,0.0
1760273568.877,CORNER,955.5,0.0,0.0
1760273569.047,CORNER,956.75,0.0,0.0
1760273569.226,CORNER,968.5,0.0,0.0
1760273569.407,SAFE,2672.5,0.0,0.0
1760273569.585,SAFE,2697.5,0.0,0.0
1760273569.770,SAFE,2713.0,0.0,0.0
1760273569.946,SAFE,2740.0,0.0,0.0
1760273570.122,SAFE,2740.0,0.0,0.0
1760273570.297,SAFE,1032.0,0.0,0.0
1760273570.474,CORNER,1032.0,0.0,0.0
1760273570.647,SAFE,3321.0,0.0,0.0
1760273570.822,SAFE,3321.0,0.0,0.0
1760273570.988,SAFE,1078.5,0.0,0.0
1760273571.161,SAFE,876.0,0.0,0.0
1760273571.334,SAFE,861.5,0.0,0.0
1760273571.507,SAFE,876.0,0.0,0.0
1760273571.681,SAFE,921.5,0.0,0.0
1760273571.856,SAFE,963.5,0.0,0.0
1760273572.037,SAFE,1006.0,0.0,0.0
1760273572.225,SAFE,1740.0,0.0,0.0
1760273572.408,SAFE,1740.0,0.0,0.0
1760273572.584,SAFE,1701.5,0.0,0.0
1760273572.767,SAFE,1644.5,0.0,0.0
1760273572.956,SAFE,1644.5,0.0,0.0
1760273573.144,SAFE,1593.5,0.0,0.0
1760273573.329,SAFE,1488.0,0.0,0.0
1760273573.520,SAFE,1488.0,0.0,0.0
1760273573.708,SAFE,1535.5,0.0,0.0
1760273573.904,SAFE,2456.5,0.0,0.0
1760273574.092,SAFE,2456.5,0.0,0.0
1760273574.280,SAFE,2340.0,0.0,0.0
1760273574.462,SAFE,1244.0,0.0,0.0
1760273574.640,SAFE,1045.5,0.0,0.0
1760273574.820,SAFE,940.5,0.0,0.0
1760273575.001,SAFE,876.5,0.0,0.0
1760273575.177,SAFE,822.0,0.0,0.0
1760273575.355,SAFE,807.0,0.0,0.0
1760273575.523,SAFE,807.0,0.0,0.0
1760273575.694,SAFE,781.5,0.0,0.0
1760273575.859,SAFE,775.0,0.0,0.0
1760273576.028,SAFE,755.0,0.0,0.0
1760273576.195,SAFE,775.0,0.0,0.0
1760273576.361,SAFE,2362.5,0.0,0.0
1760273576.532,SAFE,2362.5,0.0,0.0
1760273576.700,SAFE,2221.0,0.0,0.0
1760273576.871,SAFE,2143.0,0.0,0.0
1760273577.046,SAFE,2037.0,0.0,0.0
1760273577.220,SAFE,1853.0,0.41,4.52
1760273577.390,SAFE,1783.0,0.41,4.35
1760273577.563,SAFE,1783.0,0.41,4.35
1760273577.739,SAFE,1878.0,0.41,4.58
1760273577.912,SAFE,2101.5,0.41,5.13
1760273578.085,SAFE,2146.0,0.41,5.23
1760273578.264,SAFE,2257.0,0.82,2.75
1760273578.444,SAFE,2494.5,0.82,3.04
1760273578.620,SAFE,2638.0,0.82,3.22
1760273578.793,SAFE,2759.0,0.82,3.36
1760273578.964,SAFE,2878.0,0.82,3.51
1760273579.139,SAFE,2878.0,0.41,6.0
1760273579.310,SAFE,1395.5,0.41,3.4
1760273579.483,SAFE,1384.5,0.41,3.38
1760273579.656,SAFE,1395.5,0.41,3.4
1760273579.824,SAFE,2323.0,0.41,5.67
1760273579.998,SAFE,2628.5,0.41,6.0
1760273580.161,SAFE,2639.5,0.82,3.22
1760273580.334,SAFE,4309.0,0.82,5.25
1760273580.502,SAFE,5303.5,0.82,6.0
1760273580.661,SAFE,4309.0,0.82,5.25
1760273580.831,SAFE,4842.5,0.82,5.91
1760273580.997,SAFE,4539.0,0.82,5.54
1760273581.160,SAFE,4539.0,2.04,2.22
1760273581.328,SAFE,4188.5,2.04,2.05
1760273581.489,SAFE,3989.0,2.04,1.96
1760273581.652,SAFE,3648.0,2.04,1.79
1760273581.815,SAFE,3419.5,2.04,1.68
1760273581.973,SAFE,3067.0,2.04,1.5
1760273582.141,SAFE,2674.5,2.04,1.31
1760273582.309,SAFE,2457.0,2.04,1.2
1760273582.473,WARN,2097.0,2.04,1.03
1760273582.636,WARN,1708.0,2.04,0.84
1760273582.796,WARN,1511.0,2.04,0.74
1760273582.963,BRAKE,1179.5,2.04,0.58
1760273583.130,BRAKE,873.0,0.82,1.06
1760273583.293,BRAKE,726.5,0.82,0.89
1760273583.454,BRAKE,550.0,0.82,0.67
1760273583.629,BRAKE,462.0,0.82,0.56
1760273583.795,BRAKE,443.5,0.82,0.54
1760273583.958,BRAKE,443.5,0.82,0.54
1760273584.131,BRAKE,456.5,0.82,0.56
1760273584.303,CORNER,463.0,0.82,0.56
1760273584.470,CORNER,497.5,0.82,0.61
1760273584.643,CORNER,738.0,0.82,0.9
1760273584.833,BRAKE,2483.0,0.82,3.03
1760273585.014,SAFE,2790.5,0.82,3.4
1760273585.193,SAFE,3465.0,0.0,0.0
1760273585.379,SAFE,3465.0,0.0,0.0
1760273585.569,SAFE,2585.0,0.0,0.0
1760273585.750,SAFE,2399.0,0.0,0.0
1760273585.933,SAFE,945.5,0.0,0.0
1760273586.115,WARN,945.5,0.82,1.15
1760273586.289,WARN,970.5,0.82,1.18
1760273586.473,SAFE,1032.5,0.82,1.26
1760273586.651,SAFE,1097.0,0.82,1.34
1760273586.829,SAFE,1116.5,0.82,1.36
1760273587.002,SAFE,1116.5,0.82,1.36
1760273587.171,SAFE,1121.0,0.0,0.0
1760273587.347,SAFE,1121.0,0.0,0.0
1760273587.517,SAFE,1179.5,0.0,0.0
1760273587.685,SAFE,3283.5,0.0,0.0
1760273587.855,SAFE,3283.5,0.0,0.0
1760273588.027,SAFE,2849.5,0.0,0.0
1760273588.192,SAFE,2706.5,0.0,0.0
1760273588.357,SAFE,2706.5,0.0,0.0
1760273588.526,SAFE,2759.5,0.0,0.0
1760273588.691,SAFE,2759.5,0.0,0.0
1760273588.852,SAFE,2601.5,0.0,0.0
1760273589.020,SAFE,2601.5,0.0,0.0
1760273589.191,SAFE,2752.0,0.0,0.0
1760273589.361,SAFE,2752.0,0.0,0.0
1760273589.530,SAFE,2599.0,0.0,0.0
1760273589.708,SAFE,2599.0,0.0,0.0
1760273589.884,SAFE,2776.5,0.0,0.0
1760273590.059,SAFE,2895.0,0.41,6.0
1760273590.235,SAFE,5607.0,0.41,6.0
1760273590.411,SAFE,5607.0,0.41,6.0
1760273590.584,SAFE,5393.5,0.41,6.0
1760273590.764,SAFE,5158.0,0.41,6.0
1760273590.940,SAFE,4952.0,0.41,6.0
1760273591.121,SAFE,4840.5,1.63,2.97
1760273591.299,SAFE,4624.5,1.63,2.84
1760273591.472,SAFE,4390.0,1.63,2.69
1760273591.653,SAFE,4120.0,1.63,2.53
1760273591.826,SAFE,3844.5,1.63,2.36
1760273592.004,SAFE,3694.0,1.63,2.27
1760273592.183,SAFE,3392.5,1.22,2.78
