ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760015737.824,SAFE,,0.0,,0,tick,False,0.0
1760015737.933,SAFE,,0.0,,0,tick,False,0.0
1760015738.048,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.157,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.266,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.375,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.484,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.593,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.702,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.811,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015738.920,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.029,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.138,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.247,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.356,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.465,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.574,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.683,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.792,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015739.902,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.011,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.120,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.228,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.338,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.447,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.556,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.665,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.774,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.883,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015740.992,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.101,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.210,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.319,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.428,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.537,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.646,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.755,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.864,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015741.974,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.083,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.192,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.301,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.410,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.519,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.628,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.737,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.846,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015742.955,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.064,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.173,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.282,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.391,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.500,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.609,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.718,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.827,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015743.936,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.045,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.154,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.263,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.372,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.481,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.590,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.699,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.808,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015744.917,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
1760015745.026,FAILSAFE,,0.0,,140,sensor_lost,False,0.0
