ts,state,d_min_mm,v_mps,ttc_s
1760265862.564,SAFE,,0.0,
1760265862.735,CORNER,2969.0,0.0,0.0
1760265862.902,CORNER,2968.5,0.0,0.0
1760265863.075,CORNER,2969.0,0.0,0.0
1760265863.246,CORNER,2968.75,0.0,0.0
1760265863.417,CORNER,2970.25,0.0,0.0
1760265863.582,CORNER,2969.25,0.0,0.0
1760265863.748,CORNER,2969.25,0.0,0.0
1760265863.914,CORNER,2969.25,0.0,0.0
1760265864.077,CORNER,2970.0,0.0,0.0
1760265864.240,CORNER,2970.0,0.0,0.0
1760265864.409,SAFE,2970.0,0.0,0.0
1760265864.576,SAFE,2970.5,0.0,0.0
1760265864.739,SAFE,2970.5,0.0,0.0
1760265864.913,SAFE,2963.0,0.0,0.0
1760265865.083,SAFE,2956.75,0.0,0.0
1760265865.249,SAFE,2956.75,0.0,0.0
1760265865.417,SAFE,2957.25,0.0,0.0
1760265865.588,SAFE,2960.5,0.0,0.0
1760265865.751,SAFE,2961.25,0.0,0.0
1760265865.916,SAFE,2967.75,0.0,0.0
1760265866.084,SAFE,2967.75,0.0,0.0
1760265866.248,SAFE,2967.75,0.0,0.0
1760265866.414,SAFE,2970.25,0.0,0.0
1760265866.579,SAFE,2970.25,0.0,0.0
1760265866.745,SAFE,856.5,0.0,0.0
1760265866.906,SAFE,856.5,0.0,0.0
1760265867.076,SAFE,858.0,0.0,0.0
1760265867.239,SAFE,858.0,0.0,0.0
1760265867.402,SAFE,858.0,0.0,0.0
1760265867.565,SAFE,855.75,0.0,0.0
1760265867.728,SAFE,854.5,0.0,0.0
1760265867.897,SAFE,854.5,0.0,0.0
1760265868.062,SAFE,2968.25,0.0,0.0
1760265868.230,SAFE,2969.25,0.0,0.0
1760265868.396,SAFE,2969.25,0.0,0.0
1760265868.562,SAFE,2968.5,0.0,0.0
1760265868.722,SAFE,2968.5,0.0,0.0
1760265868.888,SAFE,2967.5,0.0,0.0
1760265869.049,SAFE,2968.5,0.0,0.0
1760265869.209,SAFE,2968.25,0.0,0.0
1760265869.377,SAFE,2968.25,0.0,0.0
1760265869.541,SAFE,893.5,0.0,0.0
1760265869.702,SAFE,893.5,0.0,0.0
1760265869.865,SAFE,901.0,0.0,0.0
1760265870.025,SAFE,902.0,0.0,0.0
1760265870.191,SAFE,904.0,0.0,0.0
1760265870.356,SAFE,904.0,0.0,0.0
1760265870.520,SAFE,903.5,0.0,0.0
1760265870.685,SAFE,903.5,0.0,0.0
1760265870.853,SAFE,2970.0,0.0,0.0
1760265871.021,SAFE,2970.0,0.0,0.0
1760265871.187,SAFE,2969.25,0.0,0.0
1760265871.352,SAFE,2968.5,0.0,0.0
1760265871.513,SAFE,2968.25,0.0,0.0
1760265871.679,SAFE,2966.5,0.0,0.0
1760265871.844,SAFE,2966.0,0.0,0.0
1760265872.005,SAFE,889.5,0.0,0.0
1760265872.174,SAFE,889.5,0.0,0.0
1760265872.339,SAFE,894.0,0.0,0.0
1760265872.502,SAFE,894.0,0.0,0.0
1760265872.670,SAFE,887.0,0.0,0.0
1760265872.833,SAFE,885.0,0.0,0.0
1760265872.994,SAFE,885.0,0.0,0.0
1760265873.162,SAFE,885.0,0.0,0.0
1760265873.326,SAFE,2969.0,0.0,0.0
1760265873.488,SAFE,2969.5,0.0,0.0
1760265873.651,SAFE,2969.0,0.0,0.0
1760265873.817,SAFE,2969.75,0.0,0.0
1760265873.983,SAFE,2969.25,0.0,0.0
1760265874.151,SAFE,2969.75,0.0,0.0
1760265874.314,SAFE,2969.25,0.0,0.0
1760265874.475,SAFE,832.0,0.0,0.0
1760265874.638,SAFE,832.0,0.0,0.0
1760265874.799,SAFE,841.5,0.0,0.0
1760265874.969,SAFE,842.75,0.0,0.0
1760265875.130,SAFE,842.75,0.0,0.0
1760265875.293,SAFE,839.5,0.0,0.0
1760265875.456,SAFE,837.0,0.0,0.0
1760265875.624,SAFE,837.0,0.0,0.0
1760265875.790,SAFE,2968.5,0.0,0.0
1760265875.955,SAFE,2969.5,0.0,0.0
1760265876.121,SAFE,2969.5,0.0,0.0
1760265876.284,SAFE,2969.5,0.0,0.0
1760265876.450,SAFE,2968.25,0.0,0.0
1760265876.613,SAFE,2968.25,0.0,0.0
1760265876.776,SAFE,2967.0,0.0,0.0
1760265876.942,SAFE,2969.25,0.0,0.0
1760265877.105,SAFE,2969.75,0.0,0.0
1760265877.273,SAFE,2971.75,0.0,0.0
1760265877.436,SAFE,2969.75,0.0,0.0
1760265877.599,SAFE,2970.25,0.0,0.0
1760265877.770,SAFE,2970.25,0.0,0.0
1760265877.938,SAFE,2970.5,0.0,0.0
1760265878.101,SAFE,2970.5,0.0,0.0
1760265878.267,SAFE,2968.5,0.0,0.0
1760265878.432,SAFE,2968.5,0.0,0.0
