ts,state,d_min_mm,v_mps,ttc_s
1760271150.887,SAFE,,0.0,
1760271151.063,SAFE,266.0,0.0,0.0
1760271151.247,SAFE,276.25,0.0,0.0
1760271151.425,SAFE,286.5,0.0,0.0
1760271151.603,SAFE,306.5,0.0,0.0
1760271151.782,SAFE,337.5,0.0,0.0
1760271151.960,SAFE,363.0,0.0,0.0
1760271152.133,SAFE,400.0,0.0,0.0
1760271152.306,SAFE,2849.0,0.0,0.0
1760271152.477,SAFE,2849.0,0.0,0.0
1760271152.655,SAFE,2849.0,0.0,0.0
1760271152.826,SAFE,2853.5,0.0,0.0
1760271152.999,SAFE,2853.5,0.0,0.0
1760271153.172,SAFE,2853.5,0.0,0.0
1760271153.348,SAFE,2857.25,0.0,0.0
1760271153.521,SAFE,2853.0,0.0,0.0
1760271153.694,SAFE,2853.75,0.0,0.0
1760271153.870,SAFE,2853.75,0.0,0.0
1760271154.038,SAFE,2854.5,0.0,0.0
1760271154.214,SAFE,2854.5,0.0,0.0
1760271154.379,SAFE,2854.5,0.0,0.0
1760271154.547,SAFE,2853.75,0.0,0.0
1760271154.718,SAFE,2852.0,0.0,0.0
1760271154.889,SAFE,2852.0,0.0,0.0
1760271155.062,SAFE,2852.0,0.0,0.0
1760271155.238,SAFE,2853.25,0.0,0.0
1760271155.411,SAFE,2853.25,0.0,0.0
1760271155.584,SAFE,2854.25,0.0,0.0
1760271155.759,SAFE,2854.75,0.0,0.0
1760271155.930,SAFE,2855.0,0.0,0.0
1760271156.106,SAFE,2860.0,0.0,0.0
1760271156.279,SAFE,2860.0,0.0,0.0
1760271156.455,SAFE,2857.25,0.0,0.0
1760271156.626,SAFE,2857.25,0.0,0.0
1760271156.801,SAFE,2857.25,0.0,0.0
1760271156.974,SAFE,2857.25,0.0,0.0
1760271157.145,SAFE,2859.25,0.0,0.0
1760271157.316,SAFE,2856.75,0.0,0.0
1760271157.486,SAFE,2857.5,0.0,0.0
1760271157.667,SAFE,2856.75,0.0,0.0
1760271157.840,SAFE,2856.25,0.0,0.0
1760271158.016,SAFE,2856.25,0.0,0.0
1760271158.186,SAFE,2856.25,0.0,0.0
1760271158.362,SAFE,2855.5,0.0,0.0
1760271158.533,SAFE,2855.5,0.0,0.0
1760271158.708,SAFE,2855.5,0.0,0.0
1760271158.882,SAFE,2854.5,0.0,0.0
1760271159.055,SAFE,2850.0,0.0,0.0
1760271159.231,SAFE,2850.0,0.0,0.0
1760271159.401,SAFE,2851.0,0.0,0.0
1760271159.572,SAFE,2851.0,0.0,0.0
1760271159.748,SAFE,2849.5,0.0,0.0
1760271159.918,SAFE,2848.25,0.0,0.0
1760271160.092,SAFE,2848.25,0.0,0.0
1760271160.265,SAFE,2847.5,0.0,0.0
1760271160.438,SAFE,2846.5,0.0,0.0
1760271160.611,SAFE,2842.75,0.0,0.0
1760271160.784,SAFE,2844.0,0.0,0.0
1760271160.960,SAFE,2844.0,0.0,0.0
1760271161.138,SAFE,2844.0,0.0,0.0
1760271161.314,SAFE,2844.75,0.0,0.0
1760271161.489,SAFE,2842.75,0.0,0.0
1760271161.665,SAFE,2844.75,0.0,0.0
1760271161.838,SAFE,2845.0,0.0,0.0
1760271162.016,SAFE,2846.0,0.0,0.0
1760271162.192,SAFE,2857.0,0.0,0.0
1760271162.368,SAFE,2857.0,0.0,0.0
1760271162.541,SAFE,2857.5,0.0,0.0
1760271162.712,SAFE,2855.0,0.0,0.0
1760271162.890,SAFE,2857.5,0.0,0.0
1760271163.063,SAFE,2858.75,0.0,0.0
1760271163.236,SAFE,2860.5,0.0,0.0
1760271163.409,SAFE,2861.5,0.0,0.0
1760271163.583,SAFE,2863.5,0.0,0.0
1760271163.763,SAFE,2868.5,0.0,0.0
1760271163.939,SAFE,2871.0,0.0,0.0
1760271164.114,SAFE,2871.5,0.0,0.0
1760271164.288,SAFE,2871.0,0.0,0.0
1760271164.464,SAFE,2868.5,0.0,0.0
1760271164.637,SAFE,2865.75,0.0,0.0
1760271164.810,SAFE,2865.5,0.0,0.0
1760271164.985,SAFE,2865.5,0.0,0.0
1760271165.161,SAFE,2865.5,0.0,0.0
1760271165.337,SAFE,2865.5,0.0,0.0
1760271165.510,SAFE,2865.5,0.0,0.0
1760271165.688,SAFE,2861.75,0.0,0.0
1760271165.866,SAFE,2861.25,0.0,0.0
1760271166.045,SAFE,2857.25,0.0,0.0
1760271166.218,SAFE,2850.0,0.0,0.0
1760271166.401,SAFE,2850.0,0.0,0.0
1760271166.572,SAFE,2869.5,0.0,0.0
1760271166.745,SAFE,2882.0,0.0,0.0
1760271166.921,SAFE,2869.5,0.0,0.0
1760271167.099,SAFE,2882.0,0.0,0.0
1760271167.274,SAFE,2858.5,0.0,0.0
1760271167.450,SAFE,2825.75,0.0,0.0
1760271167.628,SAFE,2806.0,0.0,0.0
1760271167.806,SAFE,2805.0,0.0,0.0
1760271167.980,SAFE,2796.0,0.0,0.0
1760271168.160,SAFE,2796.0,0.0,0.0
1760271168.338,SAFE,2820.5,0.0,0.0
1760271168.512,SAFE,2825.5,0.0,0.0
1760271168.690,SAFE,2826.0,0.0,0.0
1760271168.868,SAFE,2826.0,0.0,0.0
1760271169.041,SAFE,2823.25,0.0,0.0
1760271169.212,SAFE,2823.25,0.0,0.0
1760271169.385,SAFE,2824.0,0.0,0.0
1760271169.561,SAFE,2824.0,0.0,0.0
1760271169.734,SAFE,2823.5,0.0,0.0
1760271169.900,SAFE,2823.5,0.0,0.0
1760271170.070,SAFE,2823.5,0.0,0.0
1760271170.244,SAFE,2823.75,0.0,0.0
1760271170.414,SAFE,2823.75,0.0,0.0
1760271170.585,SAFE,2823.75,0.0,0.0
1760271170.761,SAFE,2824.0,0.0,0.0
1760271170.936,SAFE,2825.0,0.0,0.0
1760271171.104,SAFE,2825.0,0.0,0.0
1760271171.275,SAFE,2824.5,0.0,0.0
1760271171.448,SAFE,2824.5,0.0,0.0
1760271171.614,SAFE,2824.75,0.0,0.0
1760271171.779,SAFE,2824.75,0.0,0.0
1760271171.942,SAFE,2824.25,0.0,0.0
1760271172.106,SAFE,2823.5,0.0,0.0
1760271172.271,SAFE,2823.5,0.0,0.0
1760271172.440,SAFE,2823.5,0.0,0.0
1760271172.603,SAFE,2824.25,0.0,0.0
1760271172.771,SAFE,2824.25,0.0,0.0
