ts,state,d_min_mm,v_mps,ttc_s
1760262041.511,SAFE,,0.0,
1760262041.694,SAFE,2867.5,0.0,0.0
1760262041.874,SAFE,2867.25,0.0,0.0
1760262042.053,SAFE,2867.0,0.0,0.0
1760262042.228,SAFE,2865.5,0.0,0.0
1760262042.404,SAFE,2865.5,0.0,0.0
1760262042.580,SAFE,2866.25,0.0,0.0
1760262042.751,SAFE,2867.0,0.0,0.0
1760262042.921,SAFE,2866.25,0.0,0.0
1760262043.087,SAFE,2869.25,0.0,0.0
1760262043.257,SAFE,2864.75,0.0,0.0
1760262043.426,SAFE,2864.5,0.0,0.0
1760262043.594,SAFE,2861.5,0.0,0.0
1760262043.770,CORNER,2857.75,0.0,0.0
1760262043.932,CORNER,2851.25,0.0,0.0
1760262044.101,CORNER,165.0,0.0,0.0
1760262044.271,CORNER,161.5,0.0,0.0
1760262044.443,CORNER,161.5,0.0,0.0
1760262044.613,CORNER,167.5,0.0,0.0
1760262044.781,CORNER,171.5,0.0,0.0
1760262044.954,CORNER,174.0,0.0,0.0
1760262045.126,SAFE,174.25,0.0,0.0
1760262045.294,CORNER,188.0,0.0,0.0
1760262045.459,CORNER,319.5,0.0,0.0
1760262045.633,SAFE,445.0,0.0,0.0
1760262045.790,SAFE,464.25,0.0,0.0
1760262045.964,CORNER,464.25,0.0,0.0
1760262046.124,CORNER,439.5,0.0,0.0
1760262046.290,CORNER,333.5,0.0,0.0
1760262046.460,CORNER,188.0,0.0,0.0
1760262046.627,CORNER,157.5,0.0,0.0
1760262046.794,CORNER,157.5,0.0,0.0
1760262046.970,CORNER,161.5,0.0,0.0
1760262047.143,SAFE,163.0,0.0,0.0
1760262047.304,SAFE,171.75,0.0,0.0
1760262047.477,SAFE,319.5,0.0,0.0
1760262047.645,SAFE,2845.5,0.0,0.0
1760262047.815,SAFE,2845.5,0.0,0.0
1760262047.984,SAFE,2844.75,0.0,0.0
1760262048.154,SAFE,240.0,0.0,0.0
1760262048.323,SAFE,163.25,0.0,0.0
1760262048.491,SAFE,135.5,0.0,0.0
1760262048.661,SAFE,135.5,0.0,0.0
1760262048.832,SAFE,139.25,0.0,0.0
1760262048.995,SAFE,151.0,0.0,0.0
1760262049.166,SAFE,2852.0,0.0,0.0
1760262049.336,SAFE,2854.0,0.0,0.0
1760262049.502,SAFE,2854.0,0.0,0.0
1760262049.678,CORNER,2848.0,0.0,0.0
1760262049.851,SAFE,221.0,0.0,0.0
1760262050.017,SAFE,137.0,0.0,0.0
1760262050.192,CORNER,137.0,0.0,0.0
1760262050.366,SAFE,140.0,0.0,0.0
1760262050.526,SAFE,140.0,0.0,0.0
1760262050.700,CORNER,138.5,0.0,0.0
1760262050.870,CORNER,137.0,0.0,0.0
1760262051.043,CORNER,136.5,0.0,0.0
1760262051.211,CORNER,136.5,0.0,0.0
1760262051.382,CORNER,137.75,0.0,0.0
1760262051.552,CORNER,139.25,0.0,0.0
1760262051.723,CORNER,140.5,0.0,0.0
1760262051.889,CORNER,141.0,0.0,0.0
1760262052.060,CORNER,142.0,0.0,0.0
1760262052.230,CORNER,159.0,0.0,0.0
1760262052.401,CORNER,2861.0,0.0,0.0
1760262052.569,CORNER,2861.0,0.0,0.0
1760262052.735,CORNER,2861.25,0.0,0.0
1760262052.908,SAFE,2862.25,0.0,0.0
1760262053.069,SAFE,2862.25,0.0,0.0
1760262053.236,SAFE,2862.75,0.0,0.0
1760262053.403,SAFE,2863.75,0.0,0.0
1760262053.573,SAFE,2863.75,0.0,0.0
