ts,state,d_min_mm,v_mps,ttc_s
1760267566.065,BRAKE,1488.0,0.74,2.01
1760267566.248,SAFE,1518.0,0.17,6.0
1760267566.414,SAFE,1488.0,0.04,0.0
1760267566.587,SAFE,1466.5,0.02,0.0
1760267566.768,SAFE,1461.5,0.0,0.0
1760267566.946,SAFE,1461.5,0.0,0.0
1760267567.124,SAFE,1471.0,0.0,0.0
1760267567.295,SAFE,2629.5,0.0,0.0
1760267567.476,SAFE,2629.5,0.11,6.0
1760267567.646,SAFE,2629.5,0.71,3.7
1760267567.814,SAFE,2611.5,1.09,2.4
1760267567.983,SAFE,2611.5,1.18,2.21
1760267568.153,SAFE,2482.5,1.2,2.07
1760267568.319,SAFE,2482.5,1.2,2.07
1760267568.485,SAFE,2522.5,0.57,4.43
1760267568.660,SAFE,2522.5,0.13,6.0
1760267568.833,SAFE,2424.0,0.06,6.0
1760267568.996,SAFE,2424.0,0.11,6.0
1760267569.162,WARN,2558.0,3.16,0.81
1760267569.330,WARN,2995.0,3.63,0.83
1760267569.489,WARN,3009.0,3.96,0.76
1760267569.654,WARN,3213.0,4.03,0.8
1760267569.817,WARN,4902.5,4.38,1.12
1760267569.980,WARN,4902.5,4.73,1.04
1760267570.146,WARN,4705.5,4.9,0.96
1760267570.307,WARN,4594.5,5.02,0.92
1760267570.467,SAFE,4416.5,1.4,3.15
1760267570.626,SAFE,4285.5,0.85,5.04
1760267570.784,SAFE,4120.0,0.46,6.0
1760267570.949,SAFE,3915.0,0.38,6.0
1760267571.110,SAFE,3778.0,0.37,6.0
1760267571.276,SAFE,3589.5,0.37,6.0
1760267571.446,SAFE,3291.5,0.42,6.0
1760267571.612,SAFE,3107.0,0.46,6.0
1760267571.785,SAFE,2820.0,0.47,6.0
1760267571.969,SAFE,2545.0,0.46,5.53
1760267572.152,SAFE,2394.0,0.46,5.2
1760267572.337,SAFE,2216.5,0.46,4.82
1760267572.513,SAFE,1997.0,0.44,4.54
1760267572.684,SAFE,1724.5,0.44,3.92
1760267572.854,SAFE,1483.5,0.44,3.37
1760267573.029,BRAKE,1384.0,2.73,0.51
1760267573.196,BRAKE,1217.5,4.36,0.28
1760267573.366,BRAKE,1058.5,4.61,0.23
1760267573.527,BRAKE,981.5,4.79,0.2
1760267573.688,BRAKE,867.5,4.81,0.18
1760267573.856,BRAKE,812.5,4.83,0.17
1760267574.021,BRAKE,808.5,1.09,0.74
1760267574.180,BRAKE,808.5,0.25,3.23
1760267574.348,SAFE,809.0,0.12,6.0
1760267574.511,SAFE,810.0,0.03,0.0
1760267574.672,SAFE,810.0,0.01,0.0
1760267574.840,SAFE,811.25,0.0,0.0
1760267574.998,SAFE,820.0,0.0,0.0
1760267575.166,SAFE,842.0,0.0,0.0
1760267575.332,SAFE,878.0,0.0,0.0
1760267575.495,SAFE,934.5,0.0,0.0
1760267575.663,SAFE,996.0,0.0,0.0
1760267575.829,SAFE,1081.0,0.0,0.0
1760267575.997,SAFE,1129.0,0.0,0.0
1760267576.163,SAFE,1201.0,0.16,6.0
1760267576.336,SAFE,1232.5,0.18,6.0
1760267576.504,SAFE,1461.5,0.2,6.0
1760267576.669,SAFE,1461.5,0.2,6.0
1760267576.833,SAFE,1239.5,0.2,6.0
1760267576.993,SAFE,1186.0,0.1,6.0
1760267577.159,SAFE,970.0,0.05,0.0
1760267577.325,SAFE,878.0,0.01,0.0
1760267577.488,SAFE,857.0,0.0,0.0
1760267577.654,SAFE,857.0,0.0,0.0
1760267577.817,SAFE,924.5,0.0,0.0
1760267577.980,SAFE,988.5,0.11,6.0
1760267578.145,WARN,2660.0,2.3,1.16
1760267578.313,WARN,2660.0,2.8,0.95
1760267578.477,WARN,2596.5,2.88,0.9
1760267578.652,WARN,2480.5,2.93,0.85
1760267578.833,WARN,2368.0,2.94,0.81
1760267579.014,SAFE,2238.0,0.66,3.39
1760267579.197,SAFE,2120.5,1.75,1.21
1760267579.371,WARN,2055.0,2.68,0.77
1760267579.549,WARN,2055.0,2.82,0.73
1760267579.726,WARN,2173.5,2.92,0.74
1760267579.902,WARN,2212.5,2.94,0.75
1760267580.078,SAFE,2434.0,1.4,1.74
1760267580.254,SAFE,5769.0,0.42,6.0
1760267580.434,SAFE,5769.0,2.63,2.19
1760267580.622,SAFE,5678.0,3.13,1.81
1760267580.811,SAFE,5565.5,3.24,1.72
1760267580.999,SAFE,5440.5,3.27,1.66
1760267581.180,SAFE,5319.5,3.27,1.63
1760267581.366,SAFE,5200.0,1.96,2.65
1760267581.551,SAFE,5074.5,2.67,1.9
1760267581.737,SAFE,4998.0,3.17,1.58
1760267581.920,SAFE,4871.0,3.28,1.49
1760267582.098,SAFE,4728.5,3.31,1.43
1760267582.274,SAFE,4585.0,1.7,2.7
1760267582.450,SAFE,4448.5,3.3,1.35
1760267582.630,WARN,4367.0,3.66,1.19
1760267582.809,WARN,4242.5,3.74,1.13
1760267582.979,WARN,4110.5,3.75,1.1
1760267583.155,WARN,4082.0,3.76,1.09
1760267583.333,SAFE,4082.0,1.82,2.24
1760267583.512,SAFE,4470.5,2.42,1.85
1760267583.697,SAFE,4470.5,2.56,1.75
1760267583.875,SAFE,5251.5,2.58,2.04
1760267584.051,SAFE,5823.0,2.59,2.25
1760267584.222,SAFE,5823.0,1.23,4.73
1760267584.393,SAFE,5694.0,0.28,6.0
1760267584.568,SAFE,5536.0,0.06,6.0
1760267584.744,SAFE,3900.5,0.17,6.0
1760267584.907,SAFE,3340.5,0.19,6.0
1760267585.070,SAFE,3340.5,0.2,6.0
1760267585.238,SAFE,3383.5,0.2,6.0
1760267585.404,SAFE,3383.5,0.2,6.0
1760267585.570,SAFE,3383.5,0.1,6.0
1760267585.735,SAFE,4501.5,2.36,1.91
1760267585.899,WARN,4501.5,3.9,1.15
1760267586.062,WARN,4400.0,4.25,1.04
1760267586.227,WARN,4245.5,4.3,0.99
1760267586.390,WARN,4141.0,4.33,0.96
1760267586.558,SAFE,3996.0,3.29,1.21
1760267586.724,WARN,3868.0,4.05,0.96
1760267586.885,WARN,3695.5,4.23,0.87
1760267587.058,WARN,3525.0,4.25,0.83
1760267587.221,WARN,3397.5,3.24,1.05
1760267587.385,WARN,3312.5,3.75,0.88
1760267587.553,WARN,3190.5,4.1,0.78
1760267587.716,WARN,3079.5,4.15,0.74
1760267587.876,WARN,3036.0,4.19,0.72
1760267588.047,WARN,2947.5,3.32,0.89
1760267588.208,WARN,2931.5,4.15,0.71
1760267588.371,WARN,2838.0,4.27,0.66
1760267588.536,WARN,2838.0,4.33,0.66
1760267588.695,WARN,2703.0,4.37,0.62
1760267588.860,WARN,2703.0,3.01,0.9
1760267589.024,WARN,2525.0,3.56,0.71
1760267589.189,WARN,2359.0,3.65,0.65
1760267589.360,WARN,2359.0,3.71,0.64
1760267589.525,WARN,2725.0,3.72,0.73
1760267589.688,SAFE,2725.0,1.9,1.43
1760267589.856,SAFE,2611.0,0.62,4.21
1760267590.020,SAFE,2531.5,0.42,6.0
1760267590.178,SAFE,2493.75,0.29,6.0
1760267590.338,SAFE,2493.75,0.26,6.0
1760267590.497,SAFE,2508.0,0.25,6.0
1760267590.660,SAFE,2581.0,1.62,1.59
1760267590.823,WARN,2744.5,2.31,1.19
1760267590.984,WARN,2826.5,2.8,1.01
1760267591.149,WARN,3179.5,2.87,1.11
1760267591.307,SAFE,3597.0,2.92,1.23
1760267591.473,SAFE,4154.0,2.93,1.42
1760267591.636,SAFE,4330.5,0.66,6.0
1760267591.792,SAFE,4330.5,0.31,6.0
1760267591.960,SAFE,4306.5,0.15,6.0
1760267592.121,SAFE,4272.0,0.03,0.0
1760267592.279,SAFE,4211.0,0.16,6.0
1760267592.444,SAFE,4139.5,1.03,4.02
1760267592.605,SAFE,4089.0,1.16,3.53
1760267592.771,SAFE,4063.5,1.25,3.25
1760267592.941,SAFE,4020.0,1.27,3.17
1760267593.105,SAFE,3980.0,1.28,3.11
1760267593.267,SAFE,3917.5,0.61,6.0
1760267593.428,SAFE,3759.5,0.29,6.0
1760267593.586,SAFE,3651.5,0.14,6.0
1760267593.749,SAFE,3472.0,0.17,6.0
1760267593.908,SAFE,3306.0,0.2,6.0
1760267594.068,SAFE,3041.5,0.35,6.0
1760267594.229,SAFE,2767.5,0.46,6.0
1760267594.385,SAFE,2612.5,0.48,5.44
1760267594.553,SAFE,2401.0,0.47,5.11
1760267594.713,SAFE,2239.5,0.46,4.87
1760267594.871,SAFE,2002.5,0.46,4.35
1760267595.035,SAFE,1736.5,0.44,3.95
1760267595.193,SAFE,1617.0,0.43,3.76
1760267595.358,SAFE,1422.0,0.42,3.39
1760267595.522,SAFE,1274.0,0.42,3.03
1760267595.685,SAFE,1142.0,0.38,3.01
1760267595.856,BRAKE,980.0,3.36,0.29
1760267596.021,BRAKE,895.5,4.03,0.22
1760267596.187,BRAKE,769.5,4.18,0.18
1760267596.357,BRAKE,659.5,4.22,0.16
1760267596.523,BRAKE,573.5,4.22,0.14
1760267596.689,BRAKE,547.5,0.95,0.58
1760267596.857,BRAKE,534.0,0.45,1.19
1760267597.028,BRAKE,534.0,0.1,5.34
1760267597.192,SAFE,541.5,0.05,0.0
1760267597.358,SAFE,545.5,0.01,0.0
1760267597.525,SAFE,549.5,0.0,0.0
1760267597.693,SAFE,550.0,0.0,0.0
1760267597.861,SAFE,551.0,0.0,0.0
1760267598.034,SAFE,551.5,0.0,0.0
1760267598.202,SAFE,552.0,0.0,0.0
1760267598.375,SAFE,553.75,0.0,0.0
1760267598.553,SAFE,559.0,0.0,0.0
1760267598.722,SAFE,559.5,0.0,0.0
1760267598.895,SAFE,559.75,0.0,0.0
1760267599.065,SAFE,559.75,0.0,0.0
1760267599.241,SAFE,561.5,0.0,0.0
1760267599.407,SAFE,568.5,0.0,0.0
1760267599.578,SAFE,584.0,0.0,0.0
1760267599.751,SAFE,629.5,0.0,0.0
1760267599.916,SAFE,702.0,0.0,0.0
1760267600.082,SAFE,747.0,0.0,0.0
1760267600.248,SAFE,845.5,0.0,0.0
1760267600.417,BRAKE,947.5,1.81,0.52
1760267600.569,BRAKE,1012.5,3.0,0.34
1760267600.735,BRAKE,1131.5,3.18,0.36
1760267600.890,BRAKE,1244.5,3.31,0.38
1760267601.053,BRAKE,1309.0,3.34,0.39
1760267601.217,BRAKE,1376.0,3.34,0.41
1760267601.375,BRAKE,1376.0,0.75,1.83
1760267601.541,SAFE,1376.0,0.36,3.82
1760267601.699,SAFE,1376.0,0.08,6.0
1760267601.859,SAFE,1376.0,0.04,0.0
1760267602.019,SAFE,1385.25,0.01,0.0
1760267602.175,SAFE,1405.0,0.0,0.0
1760267602.341,SAFE,1432.5,0.0,0.0
1760267602.504,SAFE,1471.0,0.0,0.0
1760267602.660,SAFE,1509.0,0.0,0.0
1760267602.823,WARN,1582.5,1.43,1.11
1760267602.976,WARN,1662.0,2.36,0.7
1760267603.142,WARN,1719.0,2.51,0.68
1760267603.299,WARN,1810.0,2.61,0.69
1760267603.460,WARN,1869.5,2.62,0.71
1760267603.619,WARN,1965.0,2.63,0.75
1760267603.776,SAFE,2045.5,0.59,3.47
1760267603.943,SAFE,2103.0,0.28,6.0
1760267604.100,SAFE,2186.5,1.39,1.57
1760267604.256,WARN,2244.5,1.97,1.14
1760267604.417,WARN,2333.5,2.38,0.98
1760267604.575,WARN,2407.0,2.44,0.99
1760267604.738,WARN,2461.5,2.48,0.99
1760267604.891,WARN,2528.5,2.49,1.02
1760267605.052,SAFE,2588.5,1.18,2.19
1760267605.212,SAFE,2658.0,0.27,6.0
1760267605.365,SAFE,2712.0,0.13,6.0
1760267605.526,SAFE,2798.5,0.14,6.0
1760267605.679,SAFE,2848.5,0.19,6.0
1760267605.842,SAFE,2855.5,0.2,6.0
1760267606.001,SAFE,2855.5,0.2,6.0
1760267606.158,SAFE,2790.0,0.2,6.0
1760267606.314,SAFE,2668.0,0.2,6.0
1760267606.470,SAFE,2577.0,0.1,6.0
1760267606.633,SAFE,2417.0,0.02,0.0
1760267606.786,SAFE,2301.5,0.16,6.0
1760267606.949,SAFE,2095.5,0.19,6.0
1760267607.105,SAFE,1885.5,0.2,6.0
1760267607.260,SAFE,1726.0,0.38,4.54
1760267607.426,SAFE,1480.5,0.41,3.61
1760267607.584,SAFE,1350.5,0.43,3.14
1760267607.747,SAFE,1112.5,0.44,2.53
1760267607.913,SAFE,885.5,0.44,2.01
1760267608.079,SAFE,748.0,0.44,1.7
1760267608.253,BRAKE,536.5,0.41,1.31
1760267608.430,BRAKE,375.0,3.09,0.12
1760267608.598,BRAKE,259.5,3.69,0.07
1760267608.774,BRAKE,237.0,3.83,0.06
1760267608.952,BRAKE,237.0,3.85,0.06
1760267609.133,BRAKE,245.0,3.86,0.06
1760267609.306,BRAKE,249.5,0.87,0.29
1760267609.482,BRAKE,250.5,0.41,0.61
1760267609.657,BRAKE,253.0,0.09,2.81
1760267609.840,SAFE,253.75,0.02,0.0
1760267610.011,SAFE,255.5,0.0,0.0
1760267610.189,SAFE,257.5,0.0,0.0
1760267610.365,BRAKE,292.0,0.11,2.65
1760267610.538,BRAKE,370.5,1.48,0.25
1760267610.707,BRAKE,440.5,1.69,0.26
1760267610.867,BRAKE,483.0,1.83,0.26
1760267611.038,BRAKE,566.5,1.86,0.3
1760267611.204,BRAKE,608.5,1.87,0.33
1760267611.369,BRAKE,608.5,0.89,0.68
1760267611.542,BRAKE,608.5,0.2,3.04
1760267611.715,SAFE,608.5,0.1,6.0
1760267611.881,SAFE,608.5,0.02,0.0
1760267612.052,SAFE,608.5,0.0,0.0
1760267612.228,SAFE,609.0,0.0,0.0
1760267612.393,SAFE,615.25,0.0,0.0
1760267612.566,SAFE,631.5,0.0,0.0
1760267612.737,SAFE,674.5,0.0,0.0
1760267612.903,SAFE,739.5,0.0,0.0
1760267613.063,SAFE,787.0,0.0,0.0
1760267613.226,SAFE,879.0,0.0,0.0
1760267613.380,SAFE,955.0,0.11,6.0
1760267613.538,WARN,1009.0,1.6,0.63
1760267613.695,BRAKE,1071.5,1.83,0.59
1760267613.851,BRAKE,1126.0,1.99,0.57
1760267614.015,BRAKE,1184.0,2.02,0.59
1760267614.171,BRAKE,1225.5,2.03,0.6
1760267614.335,SAFE,1258.5,0.96,1.31
1760267614.487,SAFE,1259.0,0.46,2.74
1760267614.645,SAFE,1261.0,0.1,6.0
1760267614.805,SAFE,1262.0,0.02,0.0
1760267614.964,SAFE,1268.5,0.01,0.0
1760267615.129,SAFE,1285.75,0.0,0.0
1760267615.287,SAFE,1313.5,0.0,0.0
1760267615.445,SAFE,1345.0,0.0,0.0
1760267615.608,SAFE,1405.5,0.0,0.0
1760267615.767,SAFE,1474.5,0.0,0.0
1760267615.934,SAFE,1523.5,0.11,6.0
1760267616.095,WARN,1607.0,1.39,1.16
1760267616.251,WARN,1660.0,2.29,0.72
1760267616.409,WARN,1746.5,2.49,0.7
1760267616.567,WARN,1826.5,2.53,0.72
1760267616.733,WARN,1881.0,2.55,0.74
1760267616.889,SAFE,1958.5,1.21,1.62
1760267617.049,SAFE,2015.0,0.58,3.47
1760267617.207,SAFE,2103.0,0.13,6.0
1760267617.365,SAFE,2174.5,0.14,6.0
1760267617.529,SAFE,2226.5,1.12,1.99
1760267617.687,SAFE,2282.0,1.79,1.27
1760267617.845,SAFE,2335.0,1.89,1.24
1760267618.005,SAFE,2413.5,1.96,1.23
1760267618.161,SAFE,2486.0,1.97,1.26
1760267618.324,SAFE,2549.5,1.98,1.29
1760267618.477,SAFE,2628.0,0.94,2.8
1760267618.635,SAFE,2694.5,0.21,6.0
1760267618.798,SAFE,2776.5,0.15,6.0
1760267618.959,SAFE,2827.0,2.18,1.3
1760267619.122,WARN,2937.5,2.49,1.18
1760267619.283,WARN,3022.0,2.7,1.12
1760267619.443,WARN,3100.0,2.74,1.13
1760267619.604,WARN,3205.0,2.76,1.16
1760267619.760,SAFE,3298.0,1.31,2.52
1760267619.923,SAFE,3372.0,0.62,5.44
1760267620.078,SAFE,3449.5,1.55,2.23
1760267620.242,SAFE,3524.5,2.46,1.43
1760267620.405,SAFE,3622.5,2.66,1.36
1760267620.568,SAFE,3697.5,2.69,1.37
1760267620.731,SAFE,3773.5,2.72,1.39
1760267620.894,SAFE,3851.0,2.72,1.42
1760267621.053,SAFE,3911.0,0.61,6.0
1760267621.226,SAFE,4010.0,0.14,6.0
1760267621.384,SAFE,4076.5,0.17,6.0
1760267621.547,SAFE,4142.0,0.2,6.0
1760267621.715,SAFE,4211.0,0.2,6.0
1760267621.878,SAFE,4261.0,0.2,6.0
1760267622.044,SAFE,4333.0,0.2,6.0
1760267622.212,SAFE,4410.5,0.1,6.0
1760267622.380,SAFE,4466.5,0.05,0.0
1760267622.546,SAFE,4529.5,0.01,0.0
1760267622.719,SAFE,4609.0,0.0,0.0
1760267622.880,SAFE,4669.5,0.11,6.0
1760267623.045,SAFE,4744.5,2.18,2.18
1760267623.213,SAFE,4867.5,2.65,1.84
1760267623.387,SAFE,4922.0,2.76,1.78
1760267623.562,SAFE,4992.0,2.77,1.8
1760267623.738,SAFE,5085.5,2.78,1.83
1760267623.919,SAFE,5168.5,0.63,6.0
1760267624.094,SAFE,5228.5,0.25,6.0
1760267624.278,SAFE,5306.0,1.11,4.78
1760267624.458,SAFE,5368.0,1.73,3.1
1760267624.634,SAFE,5368.0,1.87,2.87
1760267624.817,SAFE,5359.5,1.07,5.01
1760267624.993,SAFE,5330.5,2.05,2.6
1760267625.169,SAFE,5275.5,2.2,2.4
1760267625.337,SAFE,5144.0,2.3,2.24
1760267625.505,SAFE,4998.0,2.32,2.15
1760267625.669,SAFE,4864.5,1.27,3.83
1760267625.839,SAFE,4664.0,0.52,6.0
1760267626.004,SAFE,4442.0,0.36,6.0
1760267626.165,SAFE,4281.0,0.37,6.0
1760267626.338,SAFE,4056.5,0.4,6.0
1760267626.496,SAFE,3867.0,0.41,6.0
1760267626.654,SAFE,3633.5,0.44,6.0
1760267626.820,SAFE,3376.0,0.46,6.0
1760267626.978,SAFE,3210.5,0.48,6.0
1760267627.137,SAFE,2941.5,0.49,6.0
1760267627.302,SAFE,2648.5,0.5,5.3
1760267627.455,SAFE,2491.0,0.51,4.88
1760267627.621,SAFE,2207.0,0.51,4.33
1760267627.779,SAFE,2041.5,0.52,3.93
1760267627.937,SAFE,1747.0,0.52,3.36
1760267628.097,SAFE,1456.0,0.52,2.8
1760267628.256,SAFE,1315.0,0.5,2.63
1760267628.424,SAFE,1042.5,0.5,2.08
1760267628.587,SAFE,908.5,0.49,1.85
1760267628.755,SAFE,672.0,0.49,1.37
1760267628.929,BRAKE,472.0,0.43,1.1
1760267629.104,BRAKE,352.5,2.31,0.15
1760267629.277,BRAKE,284.5,2.74,0.1
1760267629.453,BRAKE,250.5,2.84,0.09
1760267629.626,BRAKE,238.0,2.85,0.08
1760267629.802,BRAKE,232.0,2.86,0.08
1760267629.973,BRAKE,232.0,0.65,0.36
1760267630.143,BRAKE,243.0,0.15,1.62
1760267630.322,BRAKE,253.0,0.07,3.61
1760267630.495,SAFE,253.0,0.02,0.0
1760267630.670,SAFE,253.0,0.0,0.0
1760267630.841,SAFE,253.0,0.0,0.0
1760267631.019,SAFE,259.5,0.0,0.0
1760267631.190,SAFE,262.0,0.0,0.0
1760267631.365,BRAKE,282.0,0.11,2.56
1760267631.536,BRAKE,349.0,1.22,0.29
1760267631.712,BRAKE,421.0,1.38,0.31
1760267631.878,BRAKE,485.0,1.49,0.33
1760267632.048,BRAKE,530.0,1.52,0.35
1760267632.219,BRAKE,576.5,1.53,0.38
1760267632.384,BRAKE,580.5,0.72,0.81
1760267632.553,BRAKE,582.0,0.16,3.64
1760267632.723,BRAKE,582.0,0.08,6.0
1760267632.893,SAFE,582.0,0.02,0.0
1760267633.062,SAFE,582.25,0.0,0.0
1760267633.230,SAFE,582.5,0.0,0.0
1760267633.396,SAFE,588.5,0.0,0.0
1760267633.560,SAFE,616.0,0.0,0.0
1760267633.725,SAFE,642.0,0.0,0.0
1760267633.891,SAFE,703.0,0.0,0.0
1760267634.054,SAFE,762.5,0.0,0.0
1760267634.222,SAFE,838.0,0.0,0.0
1760267634.385,WARN,927.5,1.37,0.68
1760267634.549,BRAKE,979.5,1.96,0.5
1760267634.711,BRAKE,1075.0,2.38,0.45
1760267634.867,BRAKE,1161.5,2.48,0.47
1760267635.030,BRAKE,1215.5,2.49,0.49
1760267635.188,BRAKE,1313.5,2.5,0.53
1760267635.349,BRAKE,1364.0,1.19,1.15
1760267635.518,SAFE,1366.5,0.27,5.06
1760267635.675,SAFE,1366.5,0.13,6.0
1760267635.841,SAFE,1366.75,0.03,0.0
1760267636.006,SAFE,1376.0,0.01,0.0
1760267636.165,SAFE,1397.0,0.0,0.0
1760267636.328,SAFE,1432.0,0.0,0.0
1760267636.488,SAFE,1500.5,0.0,0.0
1760267636.647,WARN,1586.0,1.47,1.08
1760267636.814,WARN,1638.0,2.43,0.67
1760267636.978,WARN,1716.0,2.57,0.67
1760267637.139,WARN,1758.5,2.67,0.66
1760267637.307,WARN,1795.5,2.69,0.67
1760267637.465,WARN,1801.5,2.7,0.67
1760267637.630,SAFE,1801.5,1.28,1.41
1760267637.796,SAFE,1827.5,0.29,6.0
1760267637.954,SAFE,1838.5,0.07,6.0
1760267638.122,SAFE,1867.0,0.01,0.0
1760267638.283,SAFE,1867.0,0.01,0.0
1760267638.446,SAFE,1844.5,0.0,0.0
1760267638.614,SAFE,1844.5,0.0,0.0
1760267638.773,SAFE,1844.5,0.0,0.0
1760267638.936,SAFE,1836.5,0.0,0.0
1760267639.104,SAFE,1835.5,0.0,0.0
1760267639.269,SAFE,1834.25,0.0,0.0
1760267639.437,SAFE,1833.75,0.0,0.0
1760267639.601,SAFE,1833.75,0.0,0.0
1760267639.766,SAFE,1834.5,0.0,0.0
1760267639.935,SAFE,1838.25,0.0,0.0
1760267640.102,SAFE,1842.25,0.0,0.0
1760267640.263,SAFE,1853.5,0.0,0.0
1760267640.434,SAFE,1873.0,0.0,0.0
1760267640.607,SAFE,1948.0,0.0,0.0
1760267640.775,SAFE,2170.0,0.0,0.0
1760267640.943,SAFE,2383.5,0.0,0.0
1760267641.121,SAFE,2715.5,0.88,3.09
1760267641.287,SAFE,2963.0,1.38,2.15
1760267641.458,SAFE,3006.5,1.45,2.07
1760267641.626,SAFE,3699.5,1.51,2.45
1760267641.794,SAFE,3699.5,1.52,2.43
1760267641.970,SAFE,3184.0,0.72,4.42
1760267642.143,SAFE,3093.0,0.34,6.0
1760267642.319,WARN,2850.5,2.39,1.19
1760267642.489,WARN,2680.5,3.94,0.68
1760267642.663,WARN,2678.0,4.29,0.62
1760267642.831,WARN,2678.0,2.25,1.19
1760267643.002,SAFE,2660.0,1.24,2.15
1760267643.162,SAFE,2660.0,0.54,4.93
1760267643.328,SAFE,2586.5,0.43,6.0
1760267643.496,SAFE,2417.0,0.35,6.0
1760267643.664,SAFE,2307.5,0.35,6.0
1760267643.837,SAFE,2161.0,0.35,6.0
1760267644.015,SAFE,1983.0,0.35,5.67
1760267644.188,SAFE,1846.5,0.35,5.28
1760267644.367,SAFE,1691.0,0.35,4.83
1760267644.543,SAFE,1489.0,0.35,4.25
1760267644.723,SAFE,1277.0,0.35,3.65
1760267644.904,SAFE,1169.5,0.35,3.34
1760267645.080,SAFE,1064.0,0.35,3.04
1760267645.258,SAFE,1064.0,0.35,3.04
1760267645.434,BRAKE,1091.0,2.57,0.42
1760267645.612,BRAKE,1091.0,3.63,0.3
1760267645.787,BRAKE,512.0,4.37,0.12
1760267645.971,BRAKE,486.5,4.54,0.11
1760267646.167,BRAKE,486.5,3.65,0.13
1760267646.360,BRAKE,468.0,4.58,0.1
1760267646.556,BRAKE,451.0,4.79,0.09
1760267646.744,BRAKE,451.0,4.83,0.09
1760267646.934,BRAKE,1422.0,1.34,1.06
1760267647.116,SAFE,1422.0,0.56,2.54
1760267647.293,SAFE,1351.5,0.38,3.56
1760267647.477,SAFE,1326.5,0.34,3.9
1760267647.660,SAFE,855.5,0.34,2.52
1760267647.841,SAFE,855.5,0.34,2.52
1760267648.019,SAFE,842.5,0.32,2.63
1760267648.194,SAFE,3559.5,0.32,6.0
1760267648.377,SAFE,3559.5,0.31,6.0
1760267648.561,SAFE,3623.0,0.31,6.0
1760267648.734,SAFE,3623.0,0.35,6.0
1760267648.912,SAFE,3588.5,0.35,6.0
1760267649.078,SAFE,3508.5,0.36,6.0
1760267649.254,SAFE,3189.0,0.37,6.0
1760267649.429,SAFE,3173.5,0.37,6.0
1760267649.600,SAFE,2998.0,0.38,6.0
1760267649.771,SAFE,2998.0,0.38,6.0
1760267649.941,SAFE,3052.5,0.38,6.0
1760267650.114,SAFE,4348.5,0.37,6.0
1760267650.280,SAFE,4348.5,0.37,6.0
1760267650.456,SAFE,4248.5,0.37,6.0
1760267650.629,SAFE,4062.0,0.36,6.0
1760267650.800,SAFE,3844.5,0.36,6.0
1760267650.973,SAFE,3729.0,0.36,6.0
1760267651.151,SAFE,3522.5,0.36,6.0
1760267651.326,SAFE,3343.5,0.36,6.0
1760267651.500,SAFE,3168.0,0.36,6.0
1760267651.678,SAFE,3168.0,0.35,6.0
1760267651.864,SAFE,3448.5,0.35,6.0
1760267652.047,SAFE,3448.5,0.35,6.0
1760267652.233,SAFE,3252.0,0.36,6.0
1760267652.418,SAFE,3056.0,0.38,6.0
1760267652.610,SAFE,3056.0,0.38,6.0
1760267652.800,SAFE,3310.5,0.37,6.0
1760267652.996,WARN,3347.0,3.96,0.85
1760267653.179,WARN,3941.0,4.77,0.83
