ts,state,d_min_mm,v_mps,ttc_s
1760265778.273,SAFE,,0.0,
1760265778.448,SAFE,2943.0,0.0,0.0
1760265778.631,SAFE,2943.0,0.0,0.0
1760265778.809,SAFE,2943.0,0.0,0.0
1760265778.994,SAFE,2943.5,0.0,0.0
1760265779.173,SAFE,2944.0,0.0,0.0
1760265779.351,SAFE,2944.0,0.0,0.0
1760265779.525,SAFE,2944.25,0.0,0.0
1760265779.703,SAFE,2945.0,0.0,0.0
1760265779.873,SAFE,2945.0,0.0,0.0
1760265780.047,SAFE,2945.75,0.0,0.0
1760265780.225,SAFE,2946.5,0.0,0.0
1760265780.395,SAFE,2947.0,0.0,0.0
1760265780.573,SAFE,2947.0,0.0,0.0
1760265780.747,SAFE,2947.0,0.0,0.0
1760265780.922,SAFE,2947.0,0.0,0.0
1760265781.098,SAFE,2947.25,0.0,0.0
1760265781.271,SAFE,2947.25,0.0,0.0
1760265781.447,SAFE,2947.25,0.0,0.0
1760265781.627,SAFE,2947.75,0.0,0.0
1760265781.803,SAFE,2948.0,0.0,0.0
