ts,state,d_min_mm,v_mps,ttc_s
1760262780.393,SAFE,,0.0,
1760262780.570,SAFE,2891.75,0.0,0.0
1760262780.749,SAFE,2891.0,0.0,0.0
1760262780.929,SAFE,2891.0,0.0,0.0
1760262781.110,SAFE,2891.0,0.0,0.0
1760262781.288,SAFE,2891.75,0.0,0.0
1760262781.459,SAFE,2891.75,0.0,0.0
1760262781.635,SAFE,2891.75,0.0,0.0
1760262781.803,SAFE,2893.5,0.0,0.0
1760262781.974,SAFE,2893.5,0.0,0.0
1760262782.149,SAFE,2893.5,0.0,0.0
1760262782.323,SAFE,2891.25,0.0,0.0
1760262782.496,SAFE,2890.75,0.0,0.0
1760262782.671,SAFE,2890.75,0.0,0.0
1760262782.840,SAFE,2891.75,0.0,0.0
1760262783.010,SAFE,2891.75,0.0,0.0
1760262783.183,SAFE,2890.25,0.0,0.0
1760262783.357,SAFE,2888.25,0.0,0.0
1760262783.527,SAFE,2888.25,0.0,0.0
1760262783.698,SAFE,2890.25,0.0,0.0
1760262783.874,SAFE,2892.0,0.0,0.0
1760262784.054,SAFE,2892.25,0.0,0.0
1760262784.235,SAFE,2892.0,0.0,0.0
1760262784.413,SAFE,2891.25,0.0,0.0
1760262784.589,SAFE,2890.0,0.0,0.0
1760262784.765,SAFE,2891.25,0.0,0.0
1760262784.940,SAFE,3555.5,0.0,0.0
1760262785.116,SAFE,3556.0,0.0,0.0
1760262785.289,SAFE,3601.0,0.0,0.0
1760262785.460,SAFE,3652.5,0.0,0.0
1760262785.633,SAFE,3652.5,0.0,0.0
1760262785.808,SAFE,3678.5,0.06,6.0
1760262785.974,SAFE,2825.0,0.13,6.0
1760262786.145,SAFE,2825.0,0.17,6.0
1760262786.315,SAFE,1378.5,0.19,6.0
1760262786.486,SAFE,1371.0,0.19,6.0
1760262786.674,SAFE,1378.5,0.2,6.0
1760262786.853,SAFE,3487.0,0.2,6.0
1760262787.021,SAFE,3487.0,0.97,3.59
1760262787.196,SAFE,3409.0,1.51,2.26
1760262787.365,SAFE,3409.0,2.15,1.59
1760262787.530,SAFE,3409.0,2.46,1.39
1760262787.703,WARN,2383.5,2.62,0.91
1760262787.871,WARN,2383.5,2.66,0.9
1760262788.047,SAFE,3725.0,2.71,1.37
1760262788.218,SAFE,3841.0,2.74,1.4
1760262788.391,SAFE,3841.0,2.04,1.88
1760262788.564,WARN,2123.5,2.08,1.02
1760262788.737,WARN,1850.5,2.14,0.86
1760262788.908,WARN,1850.5,2.16,0.86
1760262789.089,WARN,1712.5,2.17,0.79
1760262789.269,WARN,1712.5,2.18,0.79
1760262789.450,WARN,1762.0,2.18,0.81
1760262789.628,SAFE,3019.0,1.56,1.94
1760262789.809,SAFE,3019.0,1.53,1.97
1760262789.990,SAFE,2771.0,1.5,1.85
1760262790.168,SAFE,2593.0,1.49,1.74
1760262790.348,SAFE,2397.0,1.49,1.61
1760262790.527,SAFE,2345.5,1.48,1.58
1760262790.708,SAFE,2330.0,1.48,1.57
1760262790.878,WARN,2270.0,2.38,0.95
1760262791.044,WARN,2270.0,3.01,0.75
1760262791.222,WARN,2400.5,3.75,0.64
1760262791.390,WARN,2632.5,3.97,0.66
1760262791.558,WARN,2849.0,2.98,0.96
1760262791.729,WARN,2849.0,3.92,0.73
1760262791.894,WARN,2789.0,4.39,0.64
1760262792.059,BRAKE,2702.0,4.52,0.6
1760262792.226,BRAKE,2563.0,2.41,1.06
1760262792.391,SAFE,2702.0,1.8,1.5
1760262792.550,SAFE,1341.5,1.11,1.21
1760262792.720,SAFE,1442.0,0.8,1.8
1760262792.891,SAFE,1442.0,0.65,2.22
1760262793.054,SAFE,3655.5,0.61,5.99
1760262793.222,SAFE,3655.5,0.56,6.0
1760262793.388,SAFE,3478.5,0.55,6.0
1760262793.561,SAFE,3195.5,0.54,5.92
1760262793.734,SAFE,2841.5,0.54,5.26
1760262793.905,SAFE,2666.5,0.54,4.94
1760262794.078,SAFE,2402.0,0.54,4.45
1760262794.251,SAFE,2108.5,0.52,4.05
1760262794.424,SAFE,1835.5,0.5,3.67
1760262794.600,SAFE,1687.0,0.49,3.44
1760262794.768,SAFE,1418.5,0.49,2.89
1760262794.937,SAFE,1418.5,0.49,2.89
1760262795.102,SAFE,2630.5,0.48,5.48
1760262795.268,SAFE,2630.5,0.47,5.6
1760262795.441,SAFE,2399.5,0.47,5.11
1760262795.624,SAFE,2282.0,0.5,4.56
1760262795.797,SAFE,2282.0,0.52,4.39
1760262795.970,SAFE,2282.0,0.54,4.23
1760262796.149,SAFE,1176.0,0.57,2.06
1760262796.324,SAFE,1176.0,0.63,1.87
1760262796.503,SAFE,1219.0,0.67,1.82
1760262796.668,SAFE,1338.5,0.69,1.94
1760262796.841,SAFE,1376.0,0.71,1.94
1760262797.014,SAFE,3516.0,0.71,4.95
1760262797.185,SAFE,3516.0,0.7,5.02
1760262797.353,SAFE,3269.0,0.67,4.88
1760262797.521,SAFE,2982.5,0.66,4.52
1760262797.680,SAFE,2717.0,0.65,4.18
1760262797.843,SAFE,2482.5,0.63,3.94
1760262798.006,SAFE,2201.5,0.6,3.67
1760262798.159,SAFE,2019.5,0.58,3.48
1760262798.322,SAFE,1756.0,0.54,3.25
1760262798.483,SAFE,1588.0,0.53,3.0
1760262798.649,SAFE,1476.0,0.51,2.89
1760262798.814,SAFE,1385.0,0.5,2.77
1760262798.970,SAFE,1349.0,0.5,2.7
1760262799.135,SAFE,1343.25,0.5,2.69
1760262799.301,SAFE,1343.25,0.5,2.69
1760262799.459,SAFE,1349.5,0.5,2.7
1760262799.622,SAFE,1349.5,0.5,2.7
1760262799.788,SAFE,1349.5,0.5,2.7
1760262799.946,SAFE,1350.5,0.5,2.7
1760262800.114,SAFE,1351.25,0.5,2.7
1760262800.275,SAFE,1351.25,0.5,2.7
1760262800.438,SAFE,1347.5,0.24,5.61
1760262800.601,SAFE,1347.5,0.12,6.0
1760262800.762,SAFE,1362.5,0.08,6.0
1760262800.930,SAFE,1407.0,0.04,0.0
1760262801.098,SAFE,1543.0,0.02,0.0
1760262801.263,SAFE,1739.5,0.01,0.0
1760262801.435,SAFE,2133.5,0.01,0.0
1760262801.605,SAFE,2133.5,0.0,0.0
1760262801.771,SAFE,1431.0,0.0,0.0
1760262801.941,SAFE,1431.0,0.0,0.0
1760262802.109,SAFE,1431.0,0.06,6.0
1760262802.280,WARN,1454.5,1.95,0.75
1760262802.448,BRAKE,1454.5,2.88,0.51
1760262802.614,BRAKE,3261.0,2.32,1.41
1760262802.781,SAFE,3671.0,1.74,2.11
1760262802.943,SAFE,3614.5,1.05,3.44
1760262803.108,SAFE,3614.5,0.71,5.09
1760262803.269,SAFE,3300.5,0.62,5.32
1760262803.432,SAFE,3119.5,0.51,6.0
1760262803.598,SAFE,2964.5,0.45,6.0
1760262803.759,SAFE,2937.0,0.44,6.0
1760262803.926,SAFE,2937.0,0.38,6.0
1760262804.090,SAFE,2994.5,0.35,6.0
1760262804.258,SAFE,2994.5,0.34,6.0
1760262804.424,SAFE,2973.5,0.33,6.0
1760262804.589,SAFE,2754.0,0.32,6.0
1760262804.747,SAFE,2468.5,0.32,6.0
1760262804.915,SAFE,2465.5,0.31,6.0
1760262805.081,SAFE,2169.0,0.34,6.0
1760262805.249,SAFE,2004.0,0.35,5.73
1760262805.427,SAFE,2004.0,0.36,5.57
1760262805.603,SAFE,1849.0,0.37,5.0
1760262805.772,SAFE,1801.0,0.34,5.3
1760262805.942,SAFE,1593.0,0.33,4.83
1760262806.118,SAFE,1366.5,0.3,4.56
1760262806.293,SAFE,1366.5,0.29,4.71
1760262806.461,SAFE,1447.5,0.29,4.99
1760262806.630,SAFE,2354.5,1.57,1.5
1760262806.798,SAFE,3665.5,2.47,1.48
1760262806.963,WARN,3558.5,3.54,1.01
1760262807.131,WARN,3558.5,4.07,0.87
1760262807.305,WARN,3483.5,4.32,0.81
1760262807.478,WARN,3361.0,4.45,0.76
1760262807.646,WARN,3285.0,4.49,0.73
1760262807.812,WARN,3276.0,3.94,0.83
1760262807.982,WARN,3285.0,3.78,0.87
1760262808.148,WARN,3747.5,3.59,1.04
1760262808.321,WARN,3747.5,3.5,1.07
1760262808.492,WARN,3698.0,3.46,1.07
1760262808.660,WARN,3698.0,3.44,1.07
1760262808.833,WARN,3698.0,3.43,1.08
1760262809.004,WARN,3125.0,3.42,0.91
1760262809.172,WARN,3014.0,3.42,0.88
1760262809.332,WARN,2962.0,3.41,0.87
1760262809.498,WARN,2898.5,3.41,0.85
1760262809.666,WARN,2853.5,3.41,0.84
1760262809.837,SAFE,2787.0,1.67,1.67
1760262810.008,SAFE,2700.0,0.82,3.29
1760262810.176,SAFE,2630.5,0.57,4.61
1760262810.344,WARN,2492.5,2.53,0.99
