ts,state,d_min_mm,v_mps,ttc_s
1760274107.062,SAFE,,0.0,
1760274107.239,SAFE,1092.5,0.0,0.0
1760274107.422,SAFE,1091.875,0.0,0.0
1760274107.601,SAFE,1092.5,0.0,0.0
1760274107.783,SAFE,1094.25,0.0,0.0
1760274107.959,SAFE,1096.75,0.0,0.0
1760274108.133,SAFE,1095.25,0.0,0.0
1760274108.306,SAFE,1099.5,0.0,0.0
1760274108.495,CORNER,1102.5,0.0,0.0
1760274108.655,CORNER,1102.5,0.0,0.0
1760274108.831,SAFE,1097.75,0.0,0.0
1760274108.999,SAFE,1097.75,0.0,0.0
1760274109.169,SAFE,1100.0,0.0,0.0
1760274109.338,SAFE,1100.0,0.0,0.0
1760274109.506,SAFE,1100.75,0.0,0.0
1760274109.677,SAFE,1100.5,0.0,0.0
1760274109.850,SAFE,1100.5,0.0,0.0
1760274110.023,SAFE,1099.75,0.0,0.0
1760274110.201,SAFE,1097.5,0.0,0.0
1760274110.380,CORNER,1098.25,0.0,0.0
1760274110.547,CORNER,1098.25,0.0,0.0
1760274110.723,SAFE,1098.25,0.0,0.0
1760274110.891,SAFE,1130.5,0.0,0.0
1760274111.059,SAFE,1215.0,0.0,0.0
1760274111.230,SAFE,1246.5,0.0,0.0
1760274111.406,SAFE,1246.5,0.0,0.0
1760274111.574,SAFE,1160.5,0.0,0.0
1760274111.747,SAFE,1160.5,0.0,0.0
1760274111.920,SAFE,1196.0,0.0,0.0
1760274112.101,SAFE,1211.5,0.0,0.0
1760274112.276,SAFE,1243.5,0.0,0.0
1760274112.450,SAFE,1330.5,0.0,0.0
1760274112.618,SAFE,1486.5,0.0,0.0
1760274112.791,SAFE,1548.5,0.0,0.0
1760274112.964,SAFE,1548.5,0.0,0.0
1760274113.133,SAFE,1524.5,0.0,0.0
1760274113.303,SAFE,1524.5,0.0,0.0
1760274113.481,SAFE,1523.5,0.0,0.0
1760274113.654,SAFE,1531.5,0.0,0.0
1760274113.823,SAFE,1516.5,0.0,0.0
1760274114.001,SAFE,1488.0,0.0,0.0
1760274114.179,SAFE,1273.0,0.0,0.0
1760274114.350,SAFE,1264.0,0.0,0.0
1760274114.520,SAFE,1264.0,0.0,0.0
1760274114.689,SAFE,1471.0,0.0,0.0
1760274114.864,SAFE,1506.5,0.0,0.0
1760274115.032,SAFE,1506.5,0.0,0.0
1760274115.208,SAFE,1365.0,0.0,0.0
1760274115.382,SAFE,1279.0,0.0,0.0
1760274115.557,SAFE,1221.0,0.0,0.0
1760274115.730,SAFE,1174.5,0.0,0.0
1760274115.903,SAFE,1174.5,0.0,0.0
1760274116.072,SAFE,1235.5,0.0,0.0
1760274116.237,SAFE,1237.5,0.41,3.02
1760274116.405,SAFE,1318.0,0.41,3.21
1760274116.571,SAFE,1421.5,0.41,3.47
1760274116.742,SAFE,1442.0,0.41,3.52
1760274116.912,SAFE,1651.5,0.41,4.03
1760274117.086,SAFE,1870.0,0.41,4.56
1760274117.261,SAFE,1870.0,0.0,0.0
1760274117.434,SAFE,1838.0,0.0,0.0
1760274117.607,SAFE,1779.0,0.0,0.0
1760274117.783,SAFE,1735.5,0.0,0.0
1760274117.960,CORNER,1762.0,0.0,0.0
1760274118.122,CORNER,1681.0,0.41,4.1
1760274118.295,CORNER,1667.5,0.41,4.07
1760274118.476,CORNER,1518.5,0.41,3.7
1760274118.644,CORNER,1518.5,0.41,3.7
1760274118.815,CORNER,1616.0,0.41,3.94
1760274118.993,SAFE,2258.0,0.41,5.51
1760274119.161,SAFE,2485.0,0.0,0.0
1760274119.334,SAFE,2580.5,0.0,0.0
1760274119.512,SAFE,2745.0,0.0,0.0
1760274119.683,SAFE,3074.0,0.0,0.0
1760274119.854,SAFE,3215.0,0.0,0.0
1760274120.014,SAFE,4555.5,0.0,0.0
1760274120.185,SAFE,4750.5,0.0,0.0
1760274120.363,SAFE,4750.5,0.0,0.0
1760274120.542,CORNER,874.0,0.0,0.0
1760274120.707,CORNER,874.0,0.0,0.0
1760274120.885,CORNER,908.5,0.0,0.0
1760274121.054,CORNER,991.5,0.0,0.0
1760274121.234,WARN,1063.5,0.82,1.3
1760274121.397,WARN,1154.5,0.82,1.41
1760274121.573,WARN,1239.0,0.82,1.51
1760274121.749,WARN,1289.0,0.82,1.57
1760274121.932,SAFE,1313.5,0.82,1.6
1760274122.110,SAFE,1313.5,0.82,1.6
1760274122.298,SAFE,1313.5,0.82,1.6
1760274122.476,SAFE,1336.0,0.82,1.63
1760274122.660,SAFE,1458.5,0.82,1.78
1760274122.838,SAFE,1490.5,0.82,1.82
1760274123.017,SAFE,1490.5,0.82,1.82
1760274123.200,SAFE,1482.0,0.0,0.0
1760274123.380,SAFE,1482.0,0.0,0.0
1760274123.561,SAFE,1485.0,0.0,0.0
1760274123.742,SAFE,1495.5,0.0,0.0
1760274123.919,SAFE,1495.5,0.0,0.0
1760274124.105,SAFE,3131.0,0.0,0.0
1760274124.294,SAFE,3131.0,0.0,0.0
1760274124.472,SAFE,3047.5,0.0,0.0
1760274124.662,SAFE,2898.5,0.0,0.0
1760274124.848,SAFE,2898.5,0.0,0.0
1760274125.034,SAFE,2821.5,0.0,0.0
1760274125.220,SAFE,2804.5,0.0,0.0
1760274125.406,SAFE,2797.0,0.0,0.0
1760274125.598,SAFE,2703.0,0.0,0.0
1760274125.782,SAFE,2693.0,0.0,0.0
1760274125.965,SAFE,1140.0,0.0,0.0
1760274126.153,WARN,1119.5,0.82,1.37
1760274126.317,WARN,1105.0,0.82,1.35
1760274126.485,WARN,1093.0,0.82,1.33
1760274126.653,WARN,1086.5,0.82,1.33
1760274126.819,WARN,1075.5,0.82,1.31
1760274126.994,WARN,1070.0,0.82,1.3
1760274127.160,WARN,1047.5,0.82,1.28
1760274127.335,WARN,1038.5,0.82,1.27
1760274127.504,WARN,1038.5,0.82,1.27
1760274127.674,WARN,1038.5,0.82,1.27
1760274127.840,WARN,1006.5,0.82,1.23
1760274128.011,WARN,1006.5,0.82,1.23
1760274128.186,SAFE,1004.5,0.0,0.0
1760274128.347,SAFE,1055.0,0.0,0.0
1760274128.513,SAFE,1055.0,0.0,0.0
1760274128.688,SAFE,1069.5,0.0,0.0
1760274128.859,SAFE,1070.5,0.0,0.0
1760274129.030,SAFE,1093.0,0.0,0.0
1760274129.200,SAFE,1211.5,0.0,0.0
1760274129.368,SAFE,5759.5,0.0,0.0
1760274129.531,SAFE,5759.5,0.0,0.0
1760274129.695,SAFE,5614.0,0.0,0.0
1760274129.860,SAFE,5401.0,0.0,0.0
1760274130.018,SAFE,5247.0,0.0,0.0
1760274130.182,SAFE,4964.0,1.63,3.05
1760274130.347,SAFE,4742.5,1.63,2.91
1760274130.503,SAFE,4390.0,1.63,2.69
1760274130.671,SAFE,3774.5,1.63,2.32
1760274130.829,SAFE,3579.0,1.63,2.2
1760274130.992,SAFE,3425.0,1.63,2.1
1760274131.163,WARN,3127.0,2.04,1.53
1760274131.331,WARN,2753.5,2.04,1.35
1760274131.497,WARN,2345.5,2.04,1.15
1760274131.684,BRAKE,1930.5,2.04,0.95
1760274131.846,BRAKE,1703.0,2.04,0.83
1760274132.007,BRAKE,1354.5,2.04,0.66
1760274132.174,BRAKE,1076.5,1.63,0.66
1760274132.340,BRAKE,955.5,1.63,0.59
1760274132.498,BRAKE,841.0,1.63,0.52
1760274132.669,BRAKE,841.0,1.63,0.52
1760274132.830,BRAKE,866.5,1.63,0.53
1760274132.999,CORNER,877.5,1.63,0.54
1760274133.166,CORNER,1013.5,0.0,0.0
1760274133.341,CORNER,1308.0,0.0,0.0
1760274133.521,SAFE,1778.0,0.0,0.0
1760274133.701,SAFE,2455.0,0.0,0.0
1760274133.884,SAFE,2455.0,0.0,0.0
1760274134.077,SAFE,1047.0,0.0,0.0
1760274134.268,SAFE,1047.0,0.0,0.0
1760274134.446,SAFE,1197.0,0.0,0.0
1760274134.621,SAFE,1558.0,0.0,0.0
1760274134.797,SAFE,1609.0,0.0,0.0
1760274134.968,SAFE,1609.0,0.0,0.0
1760274135.133,SAFE,1631.5,0.0,0.0
1760274135.299,SAFE,3527.5,0.0,0.0
1760274135.467,SAFE,3527.5,0.0,0.0
1760274135.633,SAFE,3355.0,0.0,0.0
1760274135.801,SAFE,3013.5,0.0,0.0
1760274135.969,SAFE,2505.0,0.0,0.0
1760274136.135,SAFE,2363.0,0.0,0.0
1760274136.298,SAFE,2363.0,0.0,0.0
1760274136.469,SAFE,2577.0,0.0,0.0
1760274136.642,SAFE,2774.0,0.0,0.0
1760274136.815,SAFE,2836.0,0.0,0.0
1760274136.996,SAFE,2836.0,0.0,0.0
1760274137.171,SAFE,1571.5,0.0,0.0
1760274137.347,SAFE,1571.5,0.0,0.0
1760274137.528,SAFE,1603.5,0.0,0.0
1760274137.701,SAFE,1603.5,0.0,0.0
1760274137.877,SAFE,1560.0,0.0,0.0
1760274138.055,SAFE,1560.0,0.0,0.0
1760274138.238,SAFE,1469.5,0.41,3.58
1760274138.419,SAFE,1485.5,0.41,3.62
1760274138.599,SAFE,1469.5,0.41,3.58
1760274138.780,SAFE,785.5,0.41,1.92
1760274138.959,SAFE,723.0,0.41,1.76
1760274139.142,SAFE,684.0,0.0,0.0
1760274139.325,SAFE,675.0,0.0,0.0
1760274139.503,SAFE,670.0,0.0,0.0
1760274139.677,SAFE,637.0,0.0,0.0
1760274139.852,SAFE,670.0,0.0,0.0
1760274140.025,SAFE,3185.5,0.0,0.0
1760274140.201,SAFE,3679.0,0.82,4.49
1760274140.371,SAFE,3679.0,0.82,4.49
1760274140.547,SAFE,5547.5,0.82,6.0
1760274140.723,SAFE,5547.5,0.82,6.0
1760274140.894,SAFE,5310.0,0.82,6.0
1760274141.069,SAFE,5044.0,1.22,4.13
1760274141.240,SAFE,4907.0,1.22,4.02
1760274141.418,SAFE,4637.0,1.22,3.8
1760274141.594,SAFE,4311.0,1.22,3.53
1760274141.770,SAFE,3952.0,1.22,3.24
1760274141.948,SAFE,3765.0,1.22,3.09
1760274142.121,SAFE,3375.0,1.63,2.07
1760274142.299,SAFE,2964.0,1.63,1.82
1760274142.482,WARN,2586.0,1.63,1.59
1760274142.668,WARN,2393.0,1.63,1.47
1760274142.856,WARN,2026.5,1.63,1.24
1760274143.040,WARN,1680.5,1.63,1.03
1760274143.222,BRAKE,1347.5,2.04,0.66
1760274143.396,BRAKE,1045.0,2.04,0.51
1760274143.571,BRAKE,798.0,2.04,0.39
1760274143.737,BRAKE,696.5,2.04,0.34
1760274143.908,BRAKE,536.5,2.04,0.26
1760274144.081,BRAKE,456.0,0.82,0.56
1760274144.252,BRAKE,441.5,0.82,0.54
1760274144.423,BRAKE,441.5,0.82,0.54
1760274144.590,BRAKE,442.0,0.82,0.54
1760274144.764,BRAKE,447.0,0.82,0.55
1760274144.934,BRAKE,456.25,0.82,0.56
1760274145.104,SAFE,456.5,0.0,0.0
1760274145.273,SAFE,456.25,0.0,0.0
1760274145.441,SAFE,456.5,0.0,0.0
1760274145.612,SAFE,456.5,0.0,0.0
1760274145.783,SAFE,456.75,0.0,0.0
1760274145.951,SAFE,457.25,0.0,0.0
1760274146.130,CORNER,462.0,0.0,0.0
1760274146.295,CORNER,474.0,0.0,0.0
1760274146.468,CORNER,512.5,0.0,0.0
1760274146.641,CORNER,563.0,0.0,0.0
1760274146.814,CORNER,622.0,0.0,0.0
1760274146.990,CORNER,685.5,0.0,0.0
1760274147.166,CORNER,742.0,0.0,0.0
1760274147.344,CORNER,796.5,0.0,0.0
1760274147.524,CORNER,885.0,0.0,0.0
1760274147.705,CORNER,967.0,0.0,0.0
1760274147.883,CORNER,989.0,0.0,0.0
1760274148.059,CORNER,1006.5,0.0,0.0
1760274148.233,CORNER,1032.0,0.0,0.0
1760274148.403,CORNER,1050.0,0.0,0.0
1760274148.581,CORNER,1118.5,0.0,0.0
1760274148.764,CORNER,1209.5,0.0,0.0
1760274148.935,CORNER,1284.5,0.0,0.0
1760274149.106,CORNER,1345.5,0.82,1.64
1760274149.284,CORNER,1398.0,0.82,1.7
1760274149.462,CORNER,1398.0,0.82,1.7
1760274149.638,CORNER,1199.5,0.82,1.46
1760274149.814,CORNER,1199.5,0.82,1.46
1760274149.984,CORNER,1313.5,0.82,1.6
1760274150.157,CORNER,1460.0,0.41,3.56
1760274150.335,CORNER,1496.0,0.41,3.65
1760274150.516,CORNER,1540.5,0.41,3.76
1760274150.694,CORNER,1609.0,0.41,3.92
1760274150.880,CORNER,1691.0,0.41,4.12
1760274151.058,CORNER,1703.0,0.41,4.15
1760274151.244,CORNER,2390.0,0.0,0.0
1760274151.433,CORNER,2390.0,0.0,0.0
1760274151.616,CORNER,1456.0,0.0,0.0
1760274151.793,CORNER,1456.0,0.0,0.0
1760274151.974,CORNER,1450.0,0.0,0.0
1760274152.150,CORNER,1389.0,0.0,0.0
1760274152.328,CORNER,1389.0,0.0,0.0
1760274152.501,CORNER,1497.25,0.0,0.0
1760274152.675,CORNER,1936.0,0.0,0.0
1760274152.861,SAFE,2034.5,0.0,0.0
1760274153.029,SAFE,2152.5,0.0,0.0
1760274153.199,SAFE,2152.5,0.0,0.0
1760274153.375,SAFE,944.5,0.0,0.0
1760274153.553,SAFE,909.5,0.0,0.0
1760274153.729,SAFE,944.5,0.0,0.0
1760274153.895,SAFE,1135.0,0.0,0.0
1760274154.063,SAFE,1173.0,0.0,0.0
1760274154.230,WARN,1176.5,0.82,1.43
1760274154.397,SAFE,5694.0,0.82,6.0
1760274154.554,SAFE,5694.0,0.82,6.0
1760274154.717,SAFE,2334.0,0.82,2.85
1760274154.881,SAFE,2037.5,0.82,2.48
1760274155.052,SAFE,1845.0,0.82,2.25
1760274155.217,SAFE,1674.5,0.0,0.0
1760274155.385,SAFE,1674.5,0.0,0.0
1760274155.564,SAFE,1693.5,0.0,0.0
1760274155.734,SAFE,1782.0,0.0,0.0
1760274155.905,SAFE,1872.5,0.0,0.0
1760274156.076,SAFE,1981.0,0.0,0.0
1760274156.243,SAFE,2082.0,0.82,2.54
1760274156.414,SAFE,2082.0,0.82,2.54
1760274156.585,SAFE,2043.5,0.82,2.49
1760274156.755,SAFE,2005.5,0.82,2.45
1760274156.924,SAFE,2002.0,0.82,2.44
1760274157.089,SAFE,2002.0,0.0,0.0
1760274157.265,SAFE,2331.0,0.0,0.0
1760274157.440,SAFE,2960.5,0.0,0.0
1760274157.611,SAFE,5855.0,0.0,0.0
1760274157.777,SAFE,5855.0,0.0,0.0
1760274157.948,SAFE,5725.5,0.0,0.0
1760274158.111,SAFE,5618.5,0.82,6.0
1760274158.272,SAFE,5479.0,0.82,6.0
1760274158.437,SAFE,5374.0,0.82,6.0
1760274158.593,SAFE,4162.5,0.82,5.08
1760274158.756,SAFE,4162.5,0.82,5.08
1760274158.916,SAFE,4231.0,0.82,5.16
1760274159.075,SAFE,5063.0,0.82,6.0
1760274159.241,SAFE,5525.0,0.82,6.0
1760274159.401,SAFE,5633.5,0.82,6.0
1760274159.561,SAFE,5743.5,0.82,6.0
1760274159.725,SAFE,5851.0,0.82,6.0
1760274159.885,SAFE,5851.0,0.82,6.0
1760274160.057,BRAKE,780.0,0.82,0.95
1760274160.222,BRAKE,704.75,0.82,0.86
1760274160.382,BRAKE,704.75,0.82,0.86
1760274160.553,BRAKE,951.5,0.82,1.16
1760274160.726,BRAKE,977.5,0.82,1.19
1760274160.907,BRAKE,1345.5,0.82,1.64
1760274161.085,SAFE,3204.0,0.41,6.0
1760274161.261,SAFE,3204.0,0.41,6.0
1760274161.431,SAFE,3204.0,0.41,6.0
1760274161.602,SAFE,3131.5,0.41,6.0
1760274161.775,SAFE,3131.5,0.41,6.0
1760274161.951,SAFE,3131.5,0.41,6.0
1760274162.129,SAFE,3167.0,0.82,3.86
1760274162.305,SAFE,3167.0,0.82,3.86
1760274162.473,SAFE,1325.5,0.82,1.62
1760274162.646,WARN,1295.0,0.82,1.58
1760274162.811,SAFE,1325.5,0.82,1.62
1760274162.975,SAFE,3566.0,0.82,4.35
1760274163.145,SAFE,5580.5,1.22,4.57
1760274163.309,SAFE,5580.5,1.22,4.57
1760274163.472,SAFE,5313.5,1.22,4.36
1760274163.635,SAFE,4932.5,1.22,4.04
1760274163.798,SAFE,4351.0,1.22,3.57
1760274163.964,SAFE,4165.0,1.22,3.41
1760274164.127,SAFE,4165.0,2.45,1.7
1760274164.291,WARN,3791.0,2.45,1.55
1760274164.453,WARN,3366.5,2.45,1.37
1760274164.622,WARN,3121.5,2.45,1.27
1760274164.792,WARN,2755.0,2.45,1.12
1760274164.964,BRAKE,2381.0,2.45,0.97
1760274165.126,BRAKE,2144.0,2.04,1.05
1760274165.289,BRAKE,1866.5,2.04,0.91
1760274165.457,BRAKE,1619.0,2.04,0.79
1760274165.618,BRAKE,1495.5,2.04,0.73
1760274165.776,BRAKE,1403.0,2.04,0.69
1760274165.944,BRAKE,1378.75,2.04,0.68
1760274166.108,SAFE,1378.75,0.82,1.68
1760274166.268,SAFE,1382.0,0.82,1.69
1760274166.438,SAFE,1386.0,0.82,1.69
1760274166.601,SAFE,1389.5,0.82,1.69
1760274166.765,SAFE,1399.5,0.82,1.71
1760274166.933,SAFE,1416.5,0.82,1.73
1760274167.101,SAFE,1416.5,0.82,1.73
1760274167.269,SAFE,1402.0,0.82,1.71
1760274167.447,SAFE,1402.0,0.82,1.71
1760274167.618,SAFE,1512.0,0.82,1.84
1760274167.781,SAFE,1618.0,0.82,1.97
1760274167.952,SAFE,1618.0,0.82,1.97
1760274168.123,SAFE,206.5,0.0,0.0
1760274168.301,SAFE,206.5,0.0,0.0
1760274168.471,SAFE,1127.0,0.0,0.0
1760274168.650,SAFE,1300.0,0.0,0.0
1760274168.825,SAFE,1300.0,0.0,0.0
1760274168.996,SAFE,1300.0,0.0,0.0
1760274169.167,SAFE,3382.0,0.0,0.0
1760274169.340,SAFE,3382.0,0.0,0.0
1760274169.508,SAFE,2943.5,0.0,0.0
1760274169.673,SAFE,2574.5,0.0,0.0
1760274169.839,SAFE,2385.0,0.0,0.0
1760274170.002,SAFE,2355.5,0.0,0.0
1760274170.163,SAFE,2355.5,0.82,2.87
1760274170.334,SAFE,2496.0,0.82,3.04
1760274170.499,SAFE,2616.5,0.82,3.19
1760274170.673,SAFE,2908.0,0.82,3.55
1760274170.853,SAFE,3134.0,0.82,3.82
1760274171.026,SAFE,3321.5,0.82,4.05
1760274171.205,SAFE,3569.5,0.82,4.35
1760274171.380,SAFE,5329.5,0.82,6.0
1760274171.553,SAFE,5329.5,0.82,6.0
1760274171.727,SAFE,5222.0,0.82,6.0
1760274171.905,SAFE,5010.5,0.82,6.0
1760274172.081,SAFE,4764.0,0.82,5.81
1760274172.261,SAFE,4473.5,1.22,3.67
1760274172.442,SAFE,4149.5,1.22,3.4
1760274172.615,SAFE,3984.5,1.22,3.27
1760274172.793,SAFE,3628.0,1.22,2.97
1760274172.974,SAFE,3253.5,1.22,2.67
1760274173.157,WARN,2864.5,2.04,1.4
1760274173.340,WARN,2506.0,2.04,1.23
1760274173.529,WARN,2312.5,2.04,1.13
1760274173.719,BRAKE,1952.0,2.04,0.96
1760274173.905,BRAKE,1621.0,2.04,0.79
1760274174.081,BRAKE,1315.0,2.45,0.54
1760274174.254,BRAKE,1061.0,2.45,0.43
1760274174.422,BRAKE,933.0,2.45,0.38
1760274174.593,BRAKE,766.5,2.45,0.31
1760274174.764,BRAKE,644.0,2.45,0.26
1760274174.939,BRAKE,601.5,2.45,0.25
