ts,state,d_min_mm,v_mps,ttc_s
1760204725.416,SAFE,,,
1760204727.863,BRAKE,128.0,,
1760204728.380,BRAKE,128.0,,
1760204728.887,BRAKE,128.0,,
1760204729.490,BRAKE,128.0,,
1760204729.997,BRAKE,128.0,,
1760204730.600,BRAKE,128.0,,
1760204731.107,BRAKE,128.0,,
1760204731.710,BRAKE,128.0,,
1760204732.217,BRAKE,128.0,,
1760204732.820,BRAKE,128.0,,
1760204733.330,BRAKE,868.0,,
1760204733.934,BRAKE,882.5,,
1760204734.441,BRAKE,882.5,,
1760204735.044,BRAKE,128.0,,
1760204735.551,BRAKE,128.0,,
1760204736.154,BRAKE,128.0,,
1760204736.661,BRAKE,128.0,,
1760204737.264,BRAKE,128.0,,
1760204737.771,BRAKE,3070.75,,
