ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason
1760013671.908,BRAKE,189.0754567860263,0.0,0.0,140,dist_only_brake
1760013672.089,BRAKE,189.11527407161577,0.0,0.0,140,dist_only_brake
1760013672.270,BRAKE,189.20466577718778,0.0,0.0,140,dist_only_brake
1760013672.451,BRAKE,189.24916444296946,0.0,0.0,140,dist_only_brake
1760013672.632,BRAKE,189.27279946631265,0.0,0.0,140,dist_only_brake
1760013672.813,BRAKE,189.27279946631265,0.0,0.0,140,dist_only_brake
1760013672.997,BRAKE,186.28808312314902,0.0,0.0,140,dist_only_brake
1760013673.180,BRAKE,186.28808312314902,0.0,0.0,140,dist_only_brake
1760013673.361,BRAKE,187.69284987388943,0.0,0.0,140,dist_only_brake
1760013673.544,BRAKE,188.32570992433364,0.0,0.0,140,dist_only_brake
1760013673.725,BRAKE,188.77542595460017,0.0,0.0,140,dist_only_brake
1760013673.906,BRAKE,189.0052555727601,0.0,0.0,140,dist_only_brake
1760013674.087,BRAKE,189.17315334365605,0.0,0.0,140,dist_only_brake
1760013674.268,BRAKE,189.21455680247743,0.0,0.0,140,dist_only_brake
1760013674.451,BRAKE,189.27389200619362,0.0,0.0,140,dist_only_brake
1760013674.632,BRAKE,189.31249363259457,0.0,0.0,140,dist_only_brake
1760013674.813,BRAKE,189.31249363259457,0.0,0.0,140,dist_only_brake
1760013674.994,BRAKE,186.2009984718227,0.0,0.0,140,dist_only_brake
1760013675.175,BRAKE,186.2009984718227,0.0,0.0,140,dist_only_brake
1760013675.356,BRAKE,187.4305990830936,0.0,0.0,140,dist_only_brake
1760013675.537,BRAKE,188.30835944985617,0.0,0.0,140,dist_only_brake
1760013675.718,BRAKE,188.38501566991368,0.0,0.0,140,dist_only_brake
1760013675.899,BRAKE,188.5410094019482,0.0,0.0,140,dist_only_brake
1760013676.082,BRAKE,188.75460564116892,0.0,0.0,140,dist_only_brake
1760013676.263,BRAKE,188.75460564116892,0.0,0.0,140,dist_only_brake
1760013676.444,BRAKE,183.6640632123283,0.0,0.0,140,dist_only_brake
1760013676.625,BRAKE,183.6640632123283,0.0,0.0,140,dist_only_brake
1760013676.806,BRAKE,289.91843792739695,0.0,0.0,140,dist_only_brake
1760013676.987,BRAKE,742.5310627564381,0.0,0.0,140,tick
1760013677.168,BRAKE,1028.538637653863,0.0,0.0,140,tick
1760013677.350,SAFE,1161.4631825923177,0.0,0.0,0,dist_only_release
1760013677.533,SAFE,1234.6179095553905,0.0,0.0,0,dist_only_safe
1760013677.716,SAFE,1276.1807457332343,0.0,0.0,0,dist_only_safe
1760013677.897,SAFE,1301.7284474399405,0.0,0.0,0,dist_only_safe
1760013678.080,SAFE,1314.1170684639642,0.0,0.0,0,dist_only_safe
1760013678.261,SAFE,1327.9202410783785,0.0,0.0,0,dist_only_safe
1760013678.442,SAFE,1334.122144647027,0.0,0.0,0,dist_only_safe
1760013678.626,SAFE,1338.0532867882162,0.0,0.0,0,dist_only_safe
1760013678.809,SAFE,1338.0532867882162,0.0,0.0,0,dist_only_safe
1760013678.990,SAFE,1340.3419720729296,0.0,0.0,0,dist_only_safe
1760013679.171,SAFE,1341.1450732975031,0.0,0.0,0,dist_only_safe
1760013679.354,SAFE,1341.1450732975031,0.0,0.0,0,dist_only_safe
1760013679.535,SAFE,1342.4892905548404,0.0,0.0,0,dist_only_safe
1760013679.716,SAFE,1342.4892905548404,0.0,0.0,0,dist_only_safe
1760013679.897,SAFE,1344.8735743329041,0.0,0.0,0,dist_only_safe
1760013680.078,SAFE,1348.5241445997424,0.0,0.0,0,dist_only_safe
1760013680.259,SAFE,1348.5241445997424,0.0,0.0,0,dist_only_safe
1760013680.440,SAFE,1005.1897947039382,0.0,0.0,0,dist_only_safe
1760013680.624,SAFE,679.2459178815752,0.0,0.0,0,dist_only_safe
1760013680.808,BRAKE,355.4883671526301,0.0,0.0,140,dist_only_brake
1760013680.990,BRAKE,232.67534686105202,0.0,0.0,140,dist_only_brake
1760013681.171,BRAKE,181.93013874442082,0.0,0.0,140,dist_only_brake
1760013681.352,BRAKE,161.10705549776833,0.0,0.0,140,dist_only_brake
1760013681.536,BRAKE,152.65782219910733,0.0,0.0,140,dist_only_brake
1760013681.717,BRAKE,152.18787732778574,0.0,0.0,140,dist_only_brake
1760013681.900,BRAKE,150.01312887964292,0.0,0.0,140,dist_only_brake
1760013682.081,BRAKE,152.18787732778574,0.0,0.0,140,dist_only_brake
