ts,state,d_min_mm,v_mps,ttc_s
1760262403.508,SAFE,,0.0,
1760262403.669,SAFE,2899.5,0.0,0.0
1760262403.842,SAFE,2900.625,0.0,0.0
1760262404.019,SAFE,2901.75,0.0,0.0
1760262404.190,SAFE,2901.75,0.0,0.0
1760262404.361,SAFE,2902.0,0.0,0.0
1760262404.531,SAFE,2901.25,0.0,0.0
1760262404.700,SAFE,2902.0,0.0,0.0
1760262404.863,SAFE,2902.25,0.0,0.0
1760262405.034,SAFE,2902.25,0.0,0.0
1760262405.204,SAFE,2902.25,0.0,0.0
1760262405.370,SAFE,2901.5,0.0,0.0
1760262405.540,SAFE,167.0,0.0,0.0
1760262405.711,SAFE,143.0,0.0,0.0
1760262405.879,SAFE,140.0,0.0,0.0
1760262406.050,SAFE,140.0,0.0,0.0
1760262406.221,SAFE,140.0,0.0,0.0
1760262406.389,SAFE,139.5,0.0,0.0
1760262406.562,SAFE,137.5,0.0,0.0
1760262406.733,SAFE,137.5,0.0,0.0
1760262406.906,SAFE,161.0,0.0,0.0
1760262407.071,SAFE,2896.0,0.0,0.0
1760262407.244,SAFE,2901.5,0.0,0.0
1760262407.410,SAFE,2902.25,0.0,0.0
1760262407.581,SAFE,2902.25,0.0,0.0
1760262407.754,SAFE,2902.25,0.0,0.0
1760262407.920,SAFE,2902.75,0.0,0.0
1760262408.083,SAFE,2903.0,0.0,0.0
1760262408.254,SAFE,2903.0,0.0,0.0
1760262408.422,SAFE,2903.0,0.0,0.0
1760262408.587,SAFE,2902.25,0.0,0.0
1760262408.756,SAFE,2893.5,0.0,0.0
1760262408.922,SAFE,434.5,0.0,0.0
1760262409.087,SAFE,380.0,0.0,0.0
1760262409.253,SAFE,353.5,0.0,0.0
1760262409.419,SAFE,349.0,0.0,0.0
1760262409.587,SAFE,349.0,0.0,0.0
1760262409.755,SAFE,359.75,0.0,0.0
1760262409.923,SAFE,359.75,0.0,0.0
1760262410.086,SAFE,330.5,0.0,0.0
1760262410.254,SAFE,330.5,0.0,0.0
1760262410.425,SAFE,2902.5,0.0,0.0
1760262410.591,SAFE,2902.75,0.0,0.0
1760262410.764,SAFE,2902.75,0.0,0.0
1760262410.932,SAFE,175.0,0.0,0.0
1760262411.103,SAFE,175.0,0.0,0.0
1760262411.271,SAFE,213.5,0.0,0.0
1760262411.439,SAFE,213.5,0.0,0.0
1760262411.605,SAFE,213.5,0.0,0.0
1760262411.775,SAFE,2894.25,0.0,0.0
